product_id,branch_id,category,subcategory,product_name,brand,unit,price,provider_id,provider_name
P-048127,BR-00436,Cuidado Personal,Cosméticos,Morning Cosméticos,Wilson-Ingram,unidad,60.92,PR-00550,Cassiano
P-048128,BR-00436,Cuidado Personal,Farmacéuticos,Security Farmacéuticos,Horn LLC,paquete,12.13,PR-00551,Lopes - ME
P-048129,BR-00436,Cuidado Personal,Farmacéuticos,Throw Farmacéuticos,Irwin-Green,caja,26.61,PR-00551,Lopes - ME
P-048130,BR-00436,Cuidado Personal,Farmacéuticos,Campaign Farmacéuticos,Gilbert PLC,kg,53.77,PR-00551,Lopes - ME
P-048131,BR-00436,Cuidado Personal,Farmacéuticos,Wife Farmacéuticos,Thornton LLC,caja,93.91,PR-00551,Lopes - ME
P-048132,BR-00436,Cuidado Personal,Farmacéuticos,Sit Farmacéuticos,"Scott, Santiago and Allen",caja,25.67,PR-00551,Lopes - ME
P-048133,BR-00436,Cuidado Personal,Higiene,Skill Higiene,"Ruiz, Smith and Flowers",litro,39.2,PR-00552,Araújo
P-048134,BR-00436,Cuidado Personal,Higiene,Realize Higiene,"Christensen, Luna and Davis",caja,8.62,PR-00552,Araújo
P-048135,BR-00436,Cuidado Personal,Higiene,Direction Higiene,Evans Inc,caja,47.46,PR-01214,Brito Ltda.
P-048136,BR-00436,Cuidado Personal,Higiene,Listen Higiene,"Garrison, Steele and Anderson",caja,126.36,PR-00552,Araújo
P-048137,BR-00436,Cuidado Personal,Higiene,Child Higiene,Hampton-Gardner,litro,3.75,PR-01214,Brito Ltda.
P-048138,BR-00436,Cuidado Personal,Higiene,Three Higiene,Graham-Norton,caja,146.74,PR-00552,Araújo
P-048139,BR-00436,Cuidado Personal,Spa,Often Spa,"Gutierrez, Young and Moore",litro,19.19,PR-01468,Cunha e Filhos
P-048140,BR-00436,Cuidado Personal,Spa,Success Spa,"Bradley, Walker and Adams",litro,49.44,PR-00900,Garcia Ltda.
P-048141,BR-00436,Cuidado Personal,Spa,Carry Spa,"Coleman, Griffin and Rowe",unidad,103.38,PR-01468,Cunha e Filhos
P-048142,BR-00436,Cuidado Personal,Nutrición,Over Nutrición,"Shaw, Cook and Smith",kg,91.86,PR-01406,Montenegro e Filhos
P-048143,BR-00436,Cuidado Personal,Nutrición,Letter Nutrición,Bond-Horn,paquete,90.49,PR-01406,Montenegro e Filhos
P-048144,BR-00436,Cuidado Personal,Nutrición,Fall Nutrición,Smith-Schaefer,paquete,109.95,PR-00554,Cavalcanti
P-048145,BR-00436,Alimentos,Frutas y Verduras,Very Frutas y Verduras,"Watkins, Cook and Campos",unidad,110.6,PR-00523,Costela
P-048146,BR-00436,Alimentos,Frutas y Verduras,Low Frutas y Verduras,Ferguson-Lewis,kg,19.99,PR-00523,Costela
P-048147,BR-00436,Alimentos,Frutas y Verduras,Believe Frutas y Verduras,"Santiago, Ferguson and Jenkins",litro,41.85,PR-00748,Pires
P-048148,BR-00436,Alimentos,Frutas y Verduras,Fill Frutas y Verduras,Hartman-Bryan,paquete,98.79,PR-01467,Sousa
P-048149,BR-00436,Alimentos,Frutas y Verduras,Nor Frutas y Verduras,Sosa PLC,kg,109.48,PR-00748,Pires
P-048150,BR-00436,Alimentos,Frutas y Verduras,Customer Frutas y Verduras,"Nelson, Green and Griffin",kg,17.79,PR-01108,Pastor
P-048151,BR-00436,Alimentos,Frutas y Verduras,Concern Frutas y Verduras,"Morris, Murray and Short",caja,83.98,PR-00748,Pires
P-048152,BR-00436,Alimentos,Carnes y Embutidos,Age Carnes y Embutidos,Hall LLC,litro,58.63,PR-00524,Rezende
P-048153,BR-00436,Alimentos,Carnes y Embutidos,Reduce Carnes y Embutidos,Wright and Sons,litro,64.03,PR-00524,Rezende
P-048154,BR-00436,Alimentos,Carnes y Embutidos,Question Carnes y Embutidos,Chapman and Sons,paquete,73.74,PR-00524,Rezende
P-048155,BR-00436,Alimentos,Carnes y Embutidos,They Carnes y Embutidos,"Atkinson, Robinson and Gaines",kg,46.72,PR-00524,Rezende
P-048156,BR-00436,Alimentos,Carnes y Embutidos,Call Carnes y Embutidos,Hayden-Dunlap,kg,54.48,PR-00524,Rezende
P-048157,BR-00436,Alimentos,Bebidas,Learn Bebidas,Bright-Mitchell,unidad,134.91,PR-00525,Viana
P-048158,BR-00436,Alimentos,Bebidas,Generation Bebidas,Wilkinson-Dickerson,caja,78.4,PR-00525,Viana
P-048159,BR-00436,Alimentos,Bebidas,Wish Bebidas,Smith Inc,kg,92.91,PR-00525,Viana
P-048160,BR-00436,Alimentos,Bebidas,Choose Bebidas,"Boone, Buck and Randolph",unidad,111.9,PR-00525,Viana
P-048161,BR-00436,Alimentos,Bebidas,Fact Bebidas,Harris-Vincent,paquete,9.05,PR-00525,Viana
P-048162,BR-00436,Alimentos,Bebidas,Particular Bebidas,"Garrett, Good and Dougherty",kg,128.36,PR-00525,Viana
P-048163,BR-00436,Alimentos,Panadería,Feeling Panadería,Williams-Mcintyre,unidad,59.55,PR-01308,Garcia Vieira S.A.
P-048164,BR-00436,Alimentos,Panadería,Next Panadería,"Mcbride, Harrington and Flynn",paquete,97.06,PR-00941,Nascimento
P-048165,BR-00436,Alimentos,Panadería,Up Panadería,"Gonzales, Jones and Smith",kg,91.91,PR-01308,Garcia Vieira S.A.
P-048166,BR-00436,Alimentos,Panadería,Policy Panadería,"Martin, Guzman and Sampson",caja,112.42,PR-01308,Garcia Vieira S.A.
P-048167,BR-00436,Alimentos,Panadería,Board Panadería,"Shaffer, Reid and Ferguson",caja,55.62,PR-00526,Alves
P-048168,BR-00436,Alimentos,Comida Congelada,Song Comida Congelada,Smith LLC,kg,109.38,PR-01121,Garcia
P-048169,BR-00436,Alimentos,Comida Congelada,Mouth Comida Congelada,"Brandt, Weber and Hicks",paquete,60.86,PR-00527,Novaes
P-048170,BR-00436,Alimentos,Comida Congelada,Create Comida Congelada,"Castaneda, Rose and Walker",paquete,111.67,PR-01121,Garcia
P-048171,BR-00436,Alimentos,Comida Congelada,Difficult Comida Congelada,Burgess Group,paquete,79.97,PR-01121,Garcia
P-048172,BR-00436,Alimentos,Comida Congelada,Tend Comida Congelada,Smith-Snyder,paquete,47.81,PR-00527,Novaes
P-048173,BR-00436,Ropa,Moda Hombre,Peace Moda Hombre,Madden-Walker,litro,109.54,PR-00528,Nascimento
P-048174,BR-00436,Ropa,Moda Hombre,Attention Moda Hombre,Webb Group,paquete,21.4,PR-01373,da Conceição Cassiano S.A.
P-048175,BR-00436,Ropa,Moda Hombre,Less Moda Hombre,Diaz-Martinez,paquete,15.57,PR-01373,da Conceição Cassiano S.A.
P-048176,BR-00436,Ropa,Moda Hombre,Perform Moda Hombre,Hamilton Group,caja,87.95,PR-00528,Nascimento
P-048177,BR-00436,Ropa,Moda Mujer,Plant Moda Mujer,"Jones, Mora and Ellis",caja,52.01,PR-00740,Almeida
P-048178,BR-00436,Ropa,Moda Mujer,Newspaper Moda Mujer,Bartlett-Jenkins,unidad,139.33,PR-00529,Sousa
P-048179,BR-00436,Ropa,Moda Mujer,Easy Moda Mujer,Mann-Oliver,kg,16.42,PR-00529,Sousa
P-048180,BR-00436,Ropa,Infantil,Population Infantil,Phillips-Williamson,paquete,137.94,PR-01233,Silveira - ME
P-048181,BR-00436,Ropa,Infantil,Cup Infantil,Reynolds LLC,litro,32.95,PR-01233,Silveira - ME
P-048182,BR-00436,Ropa,Infantil,Plant Infantil,"Kelley, Meyer and Hawkins",paquete,32.59,PR-01233,Silveira - ME
P-048183,BR-00436,Ropa,Infantil,Listen Infantil,Liu-Soto,unidad,79.19,PR-00530,Barbosa Silva S/A
P-048184,BR-00436,Ropa,Deportivo,Today Deportivo,Mcmahon-Watts,kg,125.14,PR-00842,Ferreira
P-048185,BR-00436,Ropa,Deportivo,Look Deportivo,Butler-Newton,kg,90.5,PR-01056,Melo S.A.
P-048186,BR-00436,Ropa,Deportivo,Lot Deportivo,Henderson-Williams,unidad,63.27,PR-00842,Ferreira
P-048187,BR-00436,Ropa,Deportivo,Person Deportivo,Wells PLC,kg,46.33,PR-00842,Ferreira
P-048188,BR-00436,Ropa,Deportivo,Up Deportivo,"Wood, Spencer and Acevedo",litro,41.38,PR-01056,Melo S.A.
P-048189,BR-00436,Ropa,Deportivo,To Deportivo,"Aguirre, Huff and Wilson",litro,26.65,PR-00531,Brito S.A.
P-048190,BR-00436,Ropa,Accesorios,Across Accesorios,"Kent, Contreras and Schroeder",kg,99.51,PR-00626,Pimenta
P-048191,BR-00436,Ropa,Accesorios,Top Accesorios,"Parker, Parker and Macdonald",caja,113.51,PR-00532,Casa Grande
P-048192,BR-00436,Ropa,Accesorios,Common Accesorios,"Pearson, Love and Rodriguez",litro,35.08,PR-00532,Casa Grande
P-048193,BR-00436,Ropa,Accesorios,Mrs Accesorios,Miller-Kelley,paquete,43.69,PR-00633,Cardoso Ltda.
P-048194,BR-00437,Productos de Limpieza,Desinfectantes,By Desinfectantes,Molina and Sons,litro,43.38,PR-00560,Freitas e Filhos
P-048195,BR-00437,Productos de Limpieza,Desinfectantes,Approach Desinfectantes,Flynn-Peters,paquete,88.42,PR-00560,Freitas e Filhos
P-048196,BR-00437,Productos de Limpieza,Desinfectantes,Almost Desinfectantes,Meadows Ltd,caja,22.77,PR-00560,Freitas e Filhos
P-048197,BR-00437,Productos de Limpieza,Desinfectantes,Record Desinfectantes,Carpenter-Roberts,kg,14.46,PR-00560,Freitas e Filhos
P-048198,BR-00437,Productos de Limpieza,Desinfectantes,Hard Desinfectantes,"Santiago, Hale and Taylor",caja,115.34,PR-00560,Freitas e Filhos
P-048199,BR-00437,Productos de Limpieza,Desinfectantes,Keep Desinfectantes,Gomez-Smith,caja,54.76,PR-00560,Freitas e Filhos
P-048200,BR-00437,Productos de Limpieza,Detergentes,Exist Detergentes,Moore-Medina,caja,113.91,PR-00561,da Rocha Moraes S/A
P-048201,BR-00437,Productos de Limpieza,Detergentes,Here Detergentes,Nunez-Schneider,kg,37.48,PR-00561,da Rocha Moraes S/A
P-048202,BR-00437,Productos de Limpieza,Detergentes,Language Detergentes,Barnes-Perez,unidad,55.29,PR-00561,da Rocha Moraes S/A
P-048203,BR-00437,Productos de Limpieza,Detergentes,Doctor Detergentes,Ray LLC,unidad,71.46,PR-00561,da Rocha Moraes S/A
P-048204,BR-00437,Productos de Limpieza,Detergentes,Hand Detergentes,Mercado-Fuller,litro,42.42,PR-00561,da Rocha Moraes S/A
P-048205,BR-00437,Productos de Limpieza,Detergentes,There Detergentes,Wolfe-Williams,paquete,34.41,PR-00561,da Rocha Moraes S/A
P-048206,BR-00437,Productos de Limpieza,Ambientadores,Happy Ambientadores,Raymond-White,caja,93.18,PR-00562,da Cruz
P-048207,BR-00437,Productos de Limpieza,Ambientadores,Article Ambientadores,Oliver PLC,litro,16.72,PR-00562,da Cruz
P-048208,BR-00437,Productos de Limpieza,Ambientadores,Glass Ambientadores,Koch Inc,caja,93.57,PR-00562,da Cruz
P-048209,BR-00437,Productos de Limpieza,Ambientadores,Finish Ambientadores,"Ferguson, Strickland and Ritter",unidad,83.85,PR-00562,da Cruz
P-048210,BR-00437,Productos de Limpieza,Ambientadores,Which Ambientadores,Russell-Adams,caja,147.18,PR-00562,da Cruz
P-048211,BR-00437,Productos de Limpieza,Ambientadores,With Ambientadores,Harris Ltd,caja,116.28,PR-00562,da Cruz
P-048212,BR-00437,Productos de Limpieza,Limpiadores multiusos,Relationship Limpiadores multiusos,Russell Ltd,litro,3.26,PR-00563,Sampaio
P-048213,BR-00437,Productos de Limpieza,Limpiadores multiusos,Certain Limpiadores multiusos,"Brown, Dudley and Walker",unidad,111.99,PR-00563,Sampaio
P-048214,BR-00437,Productos de Limpieza,Limpiadores multiusos,Worry Limpiadores multiusos,Hartman LLC,litro,43.45,PR-00563,Sampaio
P-048215,BR-00437,Productos de Limpieza,Limpiadores multiusos,Black Limpiadores multiusos,Randolph-Wilson,kg,3.89,PR-00563,Sampaio
P-048216,BR-00437,Productos de Limpieza,Escobas y utensilios,Relationship Escobas y utensilios,"Wood, Torres and Henson",paquete,30.36,PR-01348,Caldeira
P-048217,BR-00437,Productos de Limpieza,Escobas y utensilios,Item Escobas y utensilios,"Morgan, Macdonald and Arnold",caja,6.17,PR-01348,Caldeira
P-048218,BR-00437,Productos de Limpieza,Escobas y utensilios,Follow Escobas y utensilios,Thompson-Johnson,litro,114.75,PR-00564,Cassiano Fogaça - ME
P-048219,BR-00437,Productos de Limpieza,Escobas y utensilios,Data Escobas y utensilios,Reyes-Burns,unidad,126.6,PR-00564,Cassiano Fogaça - ME
P-048220,BR-00437,Productos de Limpieza,Escobas y utensilios,Matter Escobas y utensilios,"Bridges, Tyler and Osborne",paquete,8.74,PR-01348,Caldeira
P-048221,BR-00437,Productos de Limpieza,Escobas y utensilios,Social Escobas y utensilios,"Vaughan, Cochran and Mercado",caja,85.77,PR-01348,Caldeira
P-048222,BR-00437,Productos de Limpieza,Escobas y utensilios,Inside Escobas y utensilios,Young-Johnson,unidad,15.93,PR-00564,Cassiano Fogaça - ME
P-048223,BR-00437,Cuidado Personal,Cosméticos,Describe Cosméticos,Pittman-Evans,caja,72.18,PR-00550,Cassiano
P-048224,BR-00437,Cuidado Personal,Cosméticos,Program Cosméticos,Johnson-Freeman,paquete,101.84,PR-00550,Cassiano
P-048225,BR-00437,Cuidado Personal,Cosméticos,Miss Cosméticos,"Cole, Mcdonald and Riley",caja,111.5,PR-00550,Cassiano
P-048226,BR-00437,Cuidado Personal,Cosméticos,City Cosméticos,Thompson and Sons,litro,129.08,PR-00550,Cassiano
P-048227,BR-00437,Cuidado Personal,Cosméticos,Source Cosméticos,"Gates, Cannon and Mora",kg,137.07,PR-00550,Cassiano
P-048228,BR-00437,Cuidado Personal,Cosméticos,Author Cosméticos,Haas LLC,paquete,145.79,PR-00550,Cassiano
P-048229,BR-00437,Cuidado Personal,Cosméticos,Itself Cosméticos,Bender Group,unidad,91.62,PR-00550,Cassiano
P-048230,BR-00437,Cuidado Personal,Farmacéuticos,Very Farmacéuticos,Leon-Powell,litro,141.22,PR-00551,Lopes - ME
P-048231,BR-00437,Cuidado Personal,Farmacéuticos,I Farmacéuticos,Buck PLC,kg,126.1,PR-00551,Lopes - ME
P-048232,BR-00437,Cuidado Personal,Farmacéuticos,Guess Farmacéuticos,"Foster, Horton and Gibson",paquete,132.37,PR-00551,Lopes - ME
P-048233,BR-00437,Cuidado Personal,Farmacéuticos,Program Farmacéuticos,Garcia Group,paquete,16.57,PR-00551,Lopes - ME
P-048234,BR-00437,Cuidado Personal,Farmacéuticos,Party Farmacéuticos,Cooke Group,paquete,148.24,PR-00551,Lopes - ME
P-048235,BR-00437,Cuidado Personal,Farmacéuticos,About Farmacéuticos,Evans-Carr,paquete,22.52,PR-00551,Lopes - ME
P-048236,BR-00437,Cuidado Personal,Higiene,Score Higiene,Smith PLC,unidad,17.7,PR-01214,Brito Ltda.
P-048237,BR-00437,Cuidado Personal,Higiene,Exist Higiene,Sullivan-Blair,caja,53.76,PR-00552,Araújo
P-048238,BR-00437,Cuidado Personal,Higiene,Owner Higiene,"Owens, Robinson and Booth",unidad,133.04,PR-00552,Araújo
P-048239,BR-00437,Cuidado Personal,Spa,Rest Spa,Barnett-Porter,paquete,95.94,PR-00900,Garcia Ltda.
P-048240,BR-00437,Cuidado Personal,Spa,Sister Spa,Williams Inc,unidad,16.26,PR-01468,Cunha e Filhos
P-048241,BR-00437,Cuidado Personal,Spa,Specific Spa,Rice Inc,kg,130.04,PR-00900,Garcia Ltda.
P-048242,BR-00437,Cuidado Personal,Spa,Oil Spa,Neal PLC,paquete,27.01,PR-01468,Cunha e Filhos
P-048243,BR-00437,Cuidado Personal,Nutrición,Land Nutrición,"Horton, Torres and Cohen",litro,137.85,PR-01406,Montenegro e Filhos
P-048244,BR-00437,Cuidado Personal,Nutrición,Best Nutrición,Mendoza-Cox,litro,62.27,PR-01406,Montenegro e Filhos
P-048245,BR-00437,Cuidado Personal,Nutrición,School Nutrición,Greene Group,kg,35.23,PR-00732,Pastor Castro - ME
P-048246,BR-00437,Alimentos,Frutas y Verduras,Minute Frutas y Verduras,"Webster, Gutierrez and Hodge",kg,44.87,PR-00748,Pires
P-048247,BR-00437,Alimentos,Frutas y Verduras,Various Frutas y Verduras,Carson PLC,kg,92.31,PR-00523,Costela
P-048248,BR-00437,Alimentos,Frutas y Verduras,Quite Frutas y Verduras,Thompson-Norton,kg,69.44,PR-00523,Costela
P-048249,BR-00437,Alimentos,Carnes y Embutidos,Notice Carnes y Embutidos,"Dominguez, Santos and Martin",paquete,49.92,PR-00524,Rezende
P-048250,BR-00437,Alimentos,Carnes y Embutidos,Religious Carnes y Embutidos,Castro-Perez,litro,83.6,PR-00524,Rezende
P-048251,BR-00437,Alimentos,Carnes y Embutidos,Organization Carnes y Embutidos,Smith PLC,paquete,141.87,PR-00524,Rezende
P-048252,BR-00437,Alimentos,Carnes y Embutidos,Local Carnes y Embutidos,Saunders-Stark,paquete,135.9,PR-00524,Rezende
P-048253,BR-00437,Alimentos,Bebidas,Mention Bebidas,"Morris, Johnson and Wilson",litro,46.68,PR-00525,Viana
P-048254,BR-00437,Alimentos,Bebidas,The Bebidas,Solis PLC,caja,144.35,PR-00525,Viana
P-048255,BR-00437,Alimentos,Bebidas,Message Bebidas,Hubbard-Lara,litro,116.05,PR-00525,Viana
P-048256,BR-00437,Alimentos,Bebidas,Once Bebidas,Swanson-Caldwell,unidad,81.57,PR-00525,Viana
P-048257,BR-00437,Alimentos,Bebidas,After Bebidas,"Flores, Robinson and Hudson",caja,79.66,PR-00525,Viana
P-048258,BR-00437,Alimentos,Panadería,Economy Panadería,Cannon-Montgomery,litro,50.58,PR-00941,Nascimento
P-048259,BR-00437,Alimentos,Panadería,Attack Panadería,Smith-Frazier,unidad,44.13,PR-01308,Garcia Vieira S.A.
P-048260,BR-00437,Alimentos,Panadería,Media Panadería,Reed PLC,kg,104.07,PR-00526,Alves
P-048261,BR-00437,Alimentos,Panadería,Join Panadería,Thompson-Kelly,kg,36.97,PR-00941,Nascimento
P-048262,BR-00437,Alimentos,Panadería,Store Panadería,"Orr, Smith and Brooks",litro,10.33,PR-00941,Nascimento
P-048263,BR-00437,Alimentos,Comida Congelada,Our Comida Congelada,"Lee, Phillips and Hall",caja,9.58,PR-00527,Novaes
P-048264,BR-00437,Alimentos,Comida Congelada,Issue Comida Congelada,"Ball, Jenkins and Padilla",caja,48.37,PR-01121,Garcia
P-048265,BR-00437,Alimentos,Comida Congelada,Significant Comida Congelada,Arias-Spencer,paquete,39.53,PR-01121,Garcia
P-048266,BR-00437,Alimentos,Comida Congelada,Family Comida Congelada,Rodriguez-Foster,caja,70.54,PR-01121,Garcia
P-048267,BR-00437,Alimentos,Comida Congelada,Recently Comida Congelada,James LLC,unidad,112.88,PR-00527,Novaes
P-048268,BR-00437,Ropa,Moda Hombre,Level Moda Hombre,"Daniels, Lucas and Boyd",litro,106.83,PR-00528,Nascimento
P-048269,BR-00437,Ropa,Moda Hombre,Officer Moda Hombre,Copeland-Wright,litro,134.0,PR-01373,da Conceição Cassiano S.A.
P-048270,BR-00437,Ropa,Moda Hombre,Several Moda Hombre,"Martin, Navarro and Lee",caja,136.1,PR-01373,da Conceição Cassiano S.A.
P-048271,BR-00437,Ropa,Moda Hombre,Option Moda Hombre,"Fowler, Wolf and Chandler",litro,139.78,PR-00528,Nascimento
P-048272,BR-00437,Ropa,Moda Hombre,Director Moda Hombre,Smith Group,unidad,114.12,PR-00528,Nascimento
P-048273,BR-00437,Ropa,Moda Mujer,Dream Moda Mujer,Hughes Ltd,paquete,124.41,PR-00740,Almeida
P-048274,BR-00437,Ropa,Moda Mujer,Exist Moda Mujer,Patterson PLC,kg,44.2,PR-00529,Sousa
P-048275,BR-00437,Ropa,Moda Mujer,And Moda Mujer,"Garcia, Reynolds and Sosa",caja,139.6,PR-00763,Câmara
P-048276,BR-00437,Ropa,Moda Mujer,Professor Moda Mujer,"Johnson, Cain and Fletcher",paquete,124.31,PR-00529,Sousa
P-048277,BR-00437,Ropa,Moda Mujer,Audience Moda Mujer,Bush-Morris,kg,127.24,PR-00529,Sousa
P-048278,BR-00437,Ropa,Moda Mujer,Time Moda Mujer,"White, Cruz and Jacobs",caja,30.37,PR-00740,Almeida
P-048279,BR-00437,Ropa,Infantil,Or Infantil,Carter-Armstrong,caja,144.32,PR-00530,Barbosa Silva S/A
P-048280,BR-00437,Ropa,Infantil,Building Infantil,Cochran-Daniels,paquete,122.62,PR-01233,Silveira - ME
P-048281,BR-00437,Ropa,Infantil,See Infantil,"Olson, Baker and Owens",caja,60.42,PR-00530,Barbosa Silva S/A
P-048282,BR-00437,Ropa,Infantil,Contain Infantil,Ingram-Munoz,caja,94.78,PR-01233,Silveira - ME
P-048283,BR-00437,Ropa,Deportivo,Important Deportivo,Schmidt Group,kg,65.36,PR-00842,Ferreira
P-048284,BR-00437,Ropa,Deportivo,Former Deportivo,Sullivan Inc,paquete,81.73,PR-01056,Melo S.A.
P-048285,BR-00437,Ropa,Deportivo,Case Deportivo,Wells-Woods,unidad,89.87,PR-00531,Brito S.A.
P-048286,BR-00437,Ropa,Deportivo,Cold Deportivo,"Johnson, Howell and Cisneros",unidad,18.13,PR-00531,Brito S.A.
P-048287,BR-00437,Ropa,Deportivo,I Deportivo,"Lyons, Horn and Blake",litro,38.18,PR-01056,Melo S.A.
P-048288,BR-00437,Ropa,Deportivo,Radio Deportivo,Harris-Prince,paquete,91.87,PR-01056,Melo S.A.
P-048289,BR-00437,Ropa,Deportivo,Tend Deportivo,"Mccullough, Sanford and Molina",paquete,136.11,PR-00842,Ferreira
P-048290,BR-00437,Ropa,Accesorios,Way Accesorios,Ware-Smith,paquete,120.45,PR-00626,Pimenta
P-048291,BR-00437,Ropa,Accesorios,For Accesorios,"Fleming, Lynch and Williams",kg,86.31,PR-00633,Cardoso Ltda.
P-048292,BR-00437,Ropa,Accesorios,World Accesorios,Hunter and Sons,litro,130.14,PR-00633,Cardoso Ltda.
P-048293,BR-00437,Ropa,Accesorios,Show Accesorios,Edwards-Cruz,litro,10.2,PR-00532,Casa Grande
P-048294,BR-00437,Ropa,Accesorios,Capital Accesorios,"Payne, Eaton and Weiss",paquete,108.63,PR-00626,Pimenta
P-048295,BR-00438,Productos de Limpieza,Desinfectantes,Hard Desinfectantes,"Hall, Smith and Lewis",unidad,102.87,PR-00560,Freitas e Filhos
P-048296,BR-00438,Productos de Limpieza,Desinfectantes,First Desinfectantes,Pruitt-Morse,unidad,64.03,PR-00560,Freitas e Filhos
P-048297,BR-00438,Productos de Limpieza,Desinfectantes,During Desinfectantes,Dalton Ltd,kg,97.12,PR-00560,Freitas e Filhos
P-048298,BR-00438,Productos de Limpieza,Detergentes,What Detergentes,"Cabrera, Washington and Aguirre",litro,107.07,PR-01326,Albuquerque Silva - EI
P-048299,BR-00438,Productos de Limpieza,Detergentes,Laugh Detergentes,"Chang, Brown and Alexander",paquete,82.9,PR-01326,Albuquerque Silva - EI
P-048300,BR-00438,Productos de Limpieza,Detergentes,Past Detergentes,"Harris, Campbell and Brown",caja,122.58,PR-01326,Albuquerque Silva - EI
P-048301,BR-00438,Productos de Limpieza,Detergentes,Window Detergentes,Taylor-Suarez,kg,59.88,PR-01326,Albuquerque Silva - EI
P-048302,BR-00438,Productos de Limpieza,Detergentes,Player Detergentes,Gonzalez Group,paquete,66.32,PR-00561,da Rocha Moraes S/A
P-048303,BR-00438,Productos de Limpieza,Detergentes,Lay Detergentes,Allen-Howard,caja,126.96,PR-00561,da Rocha Moraes S/A
P-048304,BR-00438,Productos de Limpieza,Detergentes,Ever Detergentes,"Guzman, Martinez and Patterson",paquete,15.18,PR-00561,da Rocha Moraes S/A
P-048305,BR-00438,Productos de Limpieza,Ambientadores,After Ambientadores,Butler-Wallace,paquete,141.41,PR-00562,da Cruz
P-048306,BR-00438,Productos de Limpieza,Ambientadores,Dream Ambientadores,"Ross, Davis and Barnes",litro,23.47,PR-00562,da Cruz
P-048307,BR-00438,Productos de Limpieza,Ambientadores,Admit Ambientadores,Brown PLC,paquete,83.56,PR-00562,da Cruz
P-048308,BR-00438,Productos de Limpieza,Ambientadores,Student Ambientadores,Heath-Mcgee,caja,130.08,PR-00562,da Cruz
P-048309,BR-00438,Productos de Limpieza,Ambientadores,Range Ambientadores,"West, Nunez and Weaver",unidad,78.46,PR-00562,da Cruz
P-048310,BR-00438,Productos de Limpieza,Limpiadores multiusos,Source Limpiadores multiusos,Parker Group,kg,22.01,PR-00735,Oliveira
P-048311,BR-00438,Productos de Limpieza,Limpiadores multiusos,Upon Limpiadores multiusos,Brown LLC,unidad,25.95,PR-01091,Mendes S.A.
P-048312,BR-00438,Productos de Limpieza,Limpiadores multiusos,Computer Limpiadores multiusos,"Kim, Olson and Lee",caja,81.03,PR-00735,Oliveira
