pago_id,order_proveedor_id,provider_id,provider_name,fecha_orden,condicion_pago,fecha_vencimiento,fecha_pago,monto_total,estado_pago
PP-005695,O-005695,PR-01132,"Frost, Jackson and Shelton",2025-07-06,90 días,2025-10-04,2025-09-07,4300.42,Pagado
PP-005696,O-005696,PR-01423,Freeman-Bell,2025-07-21,90 días,2025-10-19,,10559.64,Pendiente
PP-005697,O-005697,PR-00505,"Phillips, Maddox and Nicholson",2025-07-02,60 días,2025-08-31,2025-07-09,868.02,Pagado
PP-005698,O-005698,PR-01024,Lawson-Nelson,2025-08-16,90 días,2025-11-14,,7041.76,Pendiente
PP-005699,O-005699,PR-00506,"Miller, Foster and Chandler",2025-08-04,Contado,2025-08-04,2025-08-04,6294.45,Pagado
PP-005700,O-005700,PR-00783,Wright Inc,2025-08-13,30 días,2025-09-12,,4575.95,Pendiente
PP-005701,O-005701,PR-00480,"Thornton, Rodriguez and Costa",2025-07-04,Contado,2025-07-04,,1629.18,Retrasado
PP-005702,O-005702,PR-01123,Cook PLC,2025-08-16,60 días,2025-10-15,,1016.6,Pendiente
PP-005703,O-005703,PR-01408,Kim Ltd,2025-07-11,60 días,2025-09-09,,3116.85,Pendiente
PP-005704,O-005704,PR-01101,Lee PLC,2025-07-02,90 días,2025-09-30,2025-09-08,3065.59,Pagado
PP-005705,O-005705,PR-01447,"Rodriguez, Parrish and Sims",2025-07-11,Contado,2025-07-11,2025-07-11,6660.96,Pagado
PP-005706,O-005706,PR-00494,"Hicks, Ballard and Cobb",2025-08-23,90 días,2025-11-21,,3905.88,Pendiente
PP-005707,O-005707,PR-00494,"Hicks, Ballard and Cobb",2025-07-02,90 días,2025-09-30,2025-09-06,1107.34,Pagado
PP-005708,O-005708,PR-00786,Cruz-Warner,2025-07-01,60 días,2025-08-30,2025-08-12,6894.72,Pagado
PP-005709,O-005709,PR-00640,"Gardner, Carey and Holden",2025-06-27,90 días,2025-09-25,,4688.2,Pendiente
PP-005710,O-005710,PR-01423,Freeman-Bell,2025-08-04,90 días,2025-11-02,,66.56,Pendiente
PP-005711,O-005711,PR-00504,"Bishop, Jensen and Hernandez",2025-07-16,60 días,2025-09-14,,839.17,Pendiente
PP-005712,O-005712,PR-01235,Miller PLC,2025-07-07,60 días,2025-09-05,2025-08-05,2452.32,Pagado
PP-005713,O-005713,PR-00506,"Miller, Foster and Chandler",2025-08-12,Contado,2025-08-12,,2701.49,Retrasado
PP-005714,O-005714,PR-00477,Becker-Ramirez,2025-07-02,Contado,2025-07-02,,6932.79,Retrasado
PP-005715,O-005715,PR-00478,"Lee, Harris and Robles",2025-07-21,60 días,2025-09-19,2025-07-26,1226.88,Pagado
PP-005716,O-005716,PR-00480,"Thornton, Rodriguez and Costa",2025-08-08,Contado,2025-08-08,2025-08-08,2645.54,Pagado
PP-005717,O-005717,PR-00769,Jones LLC,2025-08-04,30 días,2025-09-03,,2725.69,Pendiente
PP-005718,O-005718,PR-00621,"Anderson, Zuniga and Vasquez",2025-08-09,60 días,2025-10-08,2025-09-25,6196.96,Pagado
PP-005719,O-005719,PR-00485,James Ltd,2025-08-01,90 días,2025-10-30,,3432.52,Pendiente
PP-005720,O-005720,PR-00510,Mcintosh-Decker,2025-07-13,90 días,2025-10-11,,3901.8,Pendiente
PP-005721,O-005721,PR-00727,"Jones, Diaz and Fuller",2025-07-18,90 días,2025-10-16,,8016.75,Pendiente
PP-005722,O-005722,PR-00727,"Jones, Diaz and Fuller",2025-07-19,90 días,2025-10-17,,13046.51,Pendiente
PP-005723,O-005723,PR-00512,Jennings Ltd,2025-07-13,60 días,2025-09-11,2025-09-05,12165.74,Pagado
PP-005724,O-005724,PR-00486,Brown Ltd,2025-08-10,60 días,2025-10-09,2025-08-30,5880.6,Pagado
PP-005725,O-005725,PR-00896,"Salinas, Holloway and Wilson",2025-08-13,90 días,2025-11-11,,3960.24,Pendiente
PP-005726,O-005726,PR-00955,Flynn PLC,2025-07-10,30 días,2025-08-09,2025-07-27,2221.78,Pagado
PP-005727,O-005727,PR-00513,Fowler-Barrera,2025-08-24,90 días,2025-11-22,,3892.52,Pendiente
PP-005728,O-005728,PR-00750,Johnson LLC,2025-06-27,90 días,2025-09-25,,1779.2,Pendiente
PP-005729,O-005729,PR-00517,"Reese, Rice and Haas",2025-08-19,30 días,2025-09-18,2025-09-05,953.76,Pagado
PP-005730,O-005730,PR-00808,"Shaw, Davis and Brown",2025-08-18,30 días,2025-09-17,,2765.52,Pendiente
PP-005731,O-005731,PR-00808,"Shaw, Davis and Brown",2025-08-19,30 días,2025-09-18,,2286.48,Pendiente
PP-005732,O-005732,PR-00867,Richardson Ltd,2025-08-23,90 días,2025-11-21,2025-09-20,10142.44,Pagado
PP-005733,O-005733,PR-00504,"Bishop, Jensen and Hernandez",2025-06-30,60 días,2025-08-29,2025-07-22,4318.4,Pagado
PP-005734,O-005734,PR-00506,"Miller, Foster and Chandler",2025-07-26,Contado,2025-07-26,,3821.2,Retrasado
PP-005735,O-005735,PR-00933,Brooks Inc,2025-07-21,90 días,2025-10-19,,2214.24,Pendiente
PP-005736,O-005736,PR-01068,Lopez-Moore,2025-07-20,60 días,2025-09-18,,959.28,Pendiente
PP-005737,O-005737,PR-00481,Myers LLC,2025-08-12,90 días,2025-11-10,,10836.8,Pendiente
PP-005738,O-005738,PR-00481,Myers LLC,2025-07-27,90 días,2025-10-25,,3701.7,Pendiente
PP-005739,O-005739,PR-00482,"Foster, Willis and Farrell",2025-08-02,30 días,2025-09-01,,12651.0,Pendiente
PP-005740,O-005740,PR-01408,Kim Ltd,2025-07-08,60 días,2025-09-06,2025-08-21,2172.48,Pagado
PP-005741,O-005741,PR-01345,Turner-Brooks,2025-07-12,90 días,2025-10-10,2025-08-25,6821.01,Pagado
PP-005742,O-005742,PR-01345,Turner-Brooks,2025-07-21,90 días,2025-10-19,,611.84,Pendiente
PP-005743,O-005743,PR-01345,Turner-Brooks,2025-06-26,90 días,2025-09-24,,1367.24,Pendiente
PP-005744,O-005744,PR-00486,Brown Ltd,2025-08-09,60 días,2025-10-08,2025-09-27,2817.9,Pagado
PP-005745,O-005745,PR-00486,Brown Ltd,2025-07-02,60 días,2025-08-31,2025-08-03,2289.0,Pagado
PP-005746,O-005746,PR-00991,"Pope, Smith and Petersen",2025-06-26,90 días,2025-09-24,2025-09-06,4665.48,Pagado
PP-005747,O-005747,PR-00489,Martin-Murray,2025-08-12,90 días,2025-11-10,2025-10-10,2815.66,Pagado
PP-005748,O-005748,PR-00513,Fowler-Barrera,2025-06-26,90 días,2025-09-24,,4717.68,Pendiente
PP-005749,O-005749,PR-00895,Robinson LLC,2025-08-22,90 días,2025-11-20,,7766.2,Pendiente
PP-005750,O-005750,PR-00867,Richardson Ltd,2025-06-28,90 días,2025-09-26,2025-07-15,1678.32,Pagado
PP-005751,O-005751,PR-00503,Barnes-Carrillo,2025-08-12,Contado,2025-08-12,2025-08-12,2580.24,Pagado
PP-005752,O-005752,PR-00504,"Bishop, Jensen and Hernandez",2025-08-15,60 días,2025-10-14,2025-08-25,5533.24,Pagado
PP-005753,O-005753,PR-00933,Brooks Inc,2025-08-14,90 días,2025-11-12,,3309.6,Pendiente
PP-005754,O-005754,PR-00933,Brooks Inc,2025-08-05,90 días,2025-11-03,,2886.27,Pendiente
PP-005755,O-005755,PR-01358,"Wheeler, Elliott and Gonzalez",2025-07-17,Contado,2025-07-17,2025-07-17,224.56,Pagado
PP-005756,O-005756,PR-01482,"Hill, Thompson and Camacho",2025-08-24,90 días,2025-11-22,2025-10-04,550.46,Pagado
PP-005757,O-005757,PR-00480,"Thornton, Rodriguez and Costa",2025-07-14,Contado,2025-07-14,,327.34,Retrasado
PP-005758,O-005758,PR-00481,Myers LLC,2025-07-06,90 días,2025-10-04,,7154.79,Pendiente
PP-005759,O-005759,PR-00481,Myers LLC,2025-07-04,90 días,2025-10-02,2025-09-21,2140.0,Pagado
PP-005760,O-005760,PR-00675,"Hart, Rose and Rice",2025-08-05,30 días,2025-09-04,,665.57,Pendiente
PP-005761,O-005761,PR-01105,"Gonzalez, Brown and Santiago",2025-08-22,90 días,2025-11-20,,7444.34,Pendiente
PP-005762,O-005762,PR-00483,"Wyatt, York and Sloan",2025-06-30,90 días,2025-09-28,2025-08-27,6100.5,Pagado
PP-005763,O-005763,PR-00621,"Anderson, Zuniga and Vasquez",2025-07-06,60 días,2025-09-04,,1744.78,Pendiente
PP-005764,O-005764,PR-01238,Snow Ltd,2025-06-26,90 días,2025-09-24,,607.89,Pendiente
PP-005765,O-005765,PR-00512,Jennings Ltd,2025-07-23,60 días,2025-09-21,,3814.29,Pendiente
PP-005766,O-005766,PR-00494,"Hicks, Ballard and Cobb",2025-07-01,90 días,2025-09-29,2025-08-01,799.92,Pagado
PP-005767,O-005767,PR-00486,Brown Ltd,2025-07-30,60 días,2025-09-28,2025-08-25,1545.3,Pagado
PP-005768,O-005768,PR-00486,Brown Ltd,2025-07-10,60 días,2025-09-08,2025-08-03,3640.8,Pagado
PP-005769,O-005769,PR-00488,"Castro, Pratt and Miller",2025-08-20,90 días,2025-11-18,2025-09-02,1349.64,Pagado
PP-005770,O-005770,PR-00955,Flynn PLC,2025-07-15,30 días,2025-08-14,2025-07-24,4600.0,Pagado
PP-005771,O-005771,PR-00896,"Salinas, Holloway and Wilson",2025-07-28,90 días,2025-10-26,,1314.9,Pendiente
PP-005772,O-005772,PR-00991,"Pope, Smith and Petersen",2025-07-15,90 días,2025-10-13,2025-08-20,10099.36,Pagado
PP-005773,O-005773,PR-00991,"Pope, Smith and Petersen",2025-08-11,90 días,2025-11-09,2025-09-12,2471.78,Pagado
PP-005774,O-005774,PR-00941,"Collins, Scott and Robertson",2025-07-08,Contado,2025-07-08,2025-07-08,5990.25,Pagado
PP-005775,O-005775,PR-00619,"Jackson, Smith and Schultz",2025-07-04,90 días,2025-10-02,2025-09-08,9799.02,Pagado
PP-005776,O-005776,PR-00513,Fowler-Barrera,2025-08-08,90 días,2025-11-06,,1563.68,Pendiente
PP-005777,O-005777,PR-00513,Fowler-Barrera,2025-08-06,90 días,2025-11-04,,1980.3,Pendiente
PP-005778,O-005778,PR-01359,"King, Bowers and Carpenter",2025-07-06,60 días,2025-09-04,,2497.95,Pendiente
PP-005779,O-005779,PR-00504,"Bishop, Jensen and Hernandez",2025-07-21,60 días,2025-09-19,,2637.6,Pendiente
PP-005780,O-005780,PR-01358,"Wheeler, Elliott and Gonzalez",2025-07-15,Contado,2025-07-15,2025-07-15,1820.52,Pagado
PP-005781,O-005781,PR-00480,"Thornton, Rodriguez and Costa",2025-07-01,Contado,2025-07-01,,574.56,Retrasado
PP-005782,O-005782,PR-00481,Myers LLC,2025-06-28,90 días,2025-09-26,2025-08-12,1433.38,Pagado
PP-005783,O-005783,PR-00621,"Anderson, Zuniga and Vasquez",2025-08-22,60 días,2025-10-21,2025-09-11,411.7,Pagado
PP-005784,O-005784,PR-00483,"Wyatt, York and Sloan",2025-08-17,90 días,2025-11-15,,3145.2,Pendiente
PP-005785,O-005785,PR-00484,"Smith, Massey and Calderon",2025-08-23,90 días,2025-11-21,2025-10-28,2701.86,Pagado
PP-005786,O-005786,PR-00511,Kelly-Mayer,2025-07-02,60 días,2025-08-31,2025-08-21,2528.68,Pagado
PP-005787,O-005787,PR-00991,"Pope, Smith and Petersen",2025-07-30,90 días,2025-10-28,2025-10-04,2051.72,Pagado
PP-005788,O-005788,PR-00490,Short PLC,2025-07-12,60 días,2025-09-10,2025-08-23,2239.96,Pagado
PP-005789,O-005789,PR-01359,"King, Bowers and Carpenter",2025-07-31,60 días,2025-09-29,2025-09-21,7700.8,Pagado
PP-005790,O-005790,PR-00750,Johnson LLC,2025-08-05,90 días,2025-11-03,,12021.21,Pendiente
PP-005791,O-005791,PR-00504,"Bishop, Jensen and Hernandez",2025-07-20,60 días,2025-09-18,,10004.94,Pendiente
PP-005792,O-005792,PR-00506,"Miller, Foster and Chandler",2025-07-12,Contado,2025-07-12,2025-07-12,2654.4,Pagado
PP-005793,O-005793,PR-00783,Wright Inc,2025-07-02,30 días,2025-08-01,2025-07-02,236.16,Pagado
PP-005794,O-005794,PR-01358,"Wheeler, Elliott and Gonzalez",2025-08-22,Contado,2025-08-22,,5232.85,Retrasado
PP-005795,O-005795,PR-00480,"Thornton, Rodriguez and Costa",2025-07-15,Contado,2025-07-15,,2218.44,Retrasado
PP-005796,O-005796,PR-00480,"Thornton, Rodriguez and Costa",2025-08-13,Contado,2025-08-13,2025-08-13,100.98,Pagado
PP-005797,O-005797,PR-00675,"Hart, Rose and Rice",2025-07-17,30 días,2025-08-16,,5660.48,Pendiente
PP-005798,O-005798,PR-00483,"Wyatt, York and Sloan",2025-07-10,90 días,2025-10-08,2025-09-11,6465.99,Pagado
PP-005799,O-005799,PR-00485,James Ltd,2025-08-18,90 días,2025-11-16,,3056.62,Pendiente
PP-005800,O-005800,PR-00485,James Ltd,2025-07-20,90 días,2025-10-18,2025-10-16,4170.52,Pagado
PP-005801,O-005801,PR-00509,Rivera Ltd,2025-07-28,30 días,2025-08-27,2025-08-02,1342.4,Pagado
PP-005802,O-005802,PR-01447,"Rodriguez, Parrish and Sims",2025-08-03,Contado,2025-08-03,2025-08-03,2124.54,Pagado
PP-005803,O-005803,PR-01345,Turner-Brooks,2025-08-10,90 días,2025-11-08,2025-10-04,955.68,Pagado
PP-005804,O-005804,PR-01224,Rosales Inc,2025-07-05,90 días,2025-10-03,,4486.32,Pendiente
PP-005805,O-005805,PR-00515,Ewing-Hall,2025-08-24,60 días,2025-10-23,,4897.8,Pendiente
PP-005806,O-005806,PR-01224,Rosales Inc,2025-07-28,90 días,2025-10-26,2025-09-20,10790.75,Pagado
PP-005807,O-005807,PR-00895,Robinson LLC,2025-07-10,90 días,2025-10-08,,5373.34,Pendiente
PP-005808,O-005808,PR-00808,"Shaw, Davis and Brown",2025-06-29,30 días,2025-07-29,2025-07-09,7788.56,Pagado
PP-005809,O-005809,PR-00505,"Phillips, Maddox and Nicholson",2025-06-28,60 días,2025-08-27,,2019.6,Pendiente
PP-005810,O-005810,PR-00476,"Moore, Colon and Warren",2025-08-19,60 días,2025-10-18,,11454.34,Pendiente
PP-005811,O-005811,PR-00479,"Anderson, Meza and Patterson",2025-07-16,60 días,2025-09-14,2025-08-29,11220.0,Pagado
PP-005812,O-005812,PR-00483,"Wyatt, York and Sloan",2025-08-08,90 días,2025-11-06,,9769.76,Pendiente
PP-005813,O-005813,PR-00484,"Smith, Massey and Calderon",2025-06-30,90 días,2025-09-28,2025-09-09,348.1,Pagado
PP-005814,O-005814,PR-00509,Rivera Ltd,2025-08-06,30 días,2025-09-05,,3096.9,Pendiente
PP-005815,O-005815,PR-00511,Kelly-Mayer,2025-07-25,60 días,2025-09-23,2025-07-29,6149.16,Pagado
PP-005816,O-005816,PR-00486,Brown Ltd,2025-07-31,60 días,2025-09-29,,1808.46,Pendiente
PP-005817,O-005817,PR-00504,"Bishop, Jensen and Hernandez",2025-08-06,60 días,2025-10-05,,5021.1,Pendiente
PP-005818,O-005818,PR-00507,Galvan-White,2025-08-14,30 días,2025-09-13,2025-09-03,438.96,Pagado
PP-005819,O-005819,PR-00507,Galvan-White,2025-06-27,30 días,2025-07-27,2025-07-08,8100.7,Pagado
PP-005820,O-005820,PR-00653,Gross Inc,2025-08-17,60 días,2025-10-16,2025-09-03,12313.06,Pagado
PP-005821,O-005821,PR-00653,Gross Inc,2025-08-21,60 días,2025-10-20,2025-08-30,8020.86,Pagado
PP-005822,O-005822,PR-00477,Becker-Ramirez,2025-07-07,Contado,2025-07-07,2025-07-07,5222.61,Pagado
PP-005823,O-005823,PR-00933,Brooks Inc,2025-08-19,90 días,2025-11-17,,517.05,Pendiente
PP-005824,O-005824,PR-01068,Lopez-Moore,2025-08-10,60 días,2025-10-09,,1310.04,Pendiente
PP-005825,O-005825,PR-00481,Myers LLC,2025-07-26,90 días,2025-10-24,2025-10-22,1138.97,Pagado
PP-005826,O-005826,PR-00769,Jones LLC,2025-08-03,30 días,2025-09-02,2025-08-21,2762.48,Pagado
PP-005827,O-005827,PR-01123,Cook PLC,2025-08-09,60 días,2025-10-08,,4622.72,Pendiente
PP-005828,O-005828,PR-01101,Lee PLC,2025-07-25,90 días,2025-10-23,2025-08-05,2197.6,Pagado
PP-005829,O-005829,PR-01101,Lee PLC,2025-07-12,90 días,2025-10-10,2025-07-30,2203.0,Pagado
PP-005830,O-005830,PR-00509,Rivera Ltd,2025-08-16,30 días,2025-09-15,,6664.45,Pendiente
PP-005831,O-005831,PR-00510,Mcintosh-Decker,2025-07-06,90 días,2025-10-04,2025-08-18,874.28,Pagado
PP-005832,O-005832,PR-00896,"Salinas, Holloway and Wilson",2025-08-17,90 días,2025-11-15,2025-09-14,5511.15,Pagado
PP-005833,O-005833,PR-00991,"Pope, Smith and Petersen",2025-07-03,90 días,2025-10-01,,2284.75,Pendiente
PP-005834,O-005834,PR-00489,Martin-Murray,2025-07-24,90 días,2025-10-22,,4996.53,Pendiente
PP-005835,O-005835,PR-01224,Rosales Inc,2025-08-05,90 días,2025-11-03,2025-10-18,854.08,Pagado
PP-005836,O-005836,PR-00516,"Wade, Ingram and Hawkins",2025-07-23,30 días,2025-08-22,2025-08-01,2302.51,Pagado
PP-005837,O-005837,PR-00808,"Shaw, Davis and Brown",2025-06-30,30 días,2025-07-30,2025-07-10,5768.7,Pagado
PP-005838,O-005838,PR-00504,"Bishop, Jensen and Hernandez",2025-08-24,60 días,2025-10-23,2025-08-27,1436.4,Pagado
PP-005839,O-005839,PR-00505,"Phillips, Maddox and Nicholson",2025-07-08,60 días,2025-09-06,,1447.16,Pendiente
PP-005840,O-005840,PR-00507,Galvan-White,2025-07-16,30 días,2025-08-15,,13011.46,Retrasado
PP-005841,O-005841,PR-00477,Becker-Ramirez,2025-08-15,Contado,2025-08-15,2025-08-15,640.8,Pagado
PP-005842,O-005842,PR-00478,"Lee, Harris and Robles",2025-06-28,60 días,2025-08-27,2025-08-25,461.1,Pagado
PP-005843,O-005843,PR-01482,"Hill, Thompson and Camacho",2025-08-15,90 días,2025-11-13,,1403.0,Pendiente
PP-005844,O-005844,PR-01068,Lopez-Moore,2025-07-31,60 días,2025-09-29,,6372.8,Pendiente
PP-005845,O-005845,PR-00480,"Thornton, Rodriguez and Costa",2025-07-31,Contado,2025-07-31,,675.9,Pendiente
PP-005846,O-005846,PR-00769,Jones LLC,2025-08-11,30 días,2025-09-10,,1618.24,Pendiente
PP-005847,O-005847,PR-00481,Myers LLC,2025-08-24,90 días,2025-11-22,,9892.64,Pendiente
PP-005848,O-005848,PR-00484,"Smith, Massey and Calderon",2025-07-03,90 días,2025-10-01,,5207.58,Pendiente
PP-005849,O-005849,PR-01123,Cook PLC,2025-08-24,60 días,2025-10-23,2025-09-10,11657.45,Pagado
PP-005850,O-005850,PR-00485,James Ltd,2025-08-04,90 días,2025-11-02,2025-10-03,9723.12,Pagado
PP-005851,O-005851,PR-00895,Robinson LLC,2025-08-22,90 días,2025-11-20,,1319.88,Pendiente
PP-005852,O-005852,PR-00517,"Reese, Rice and Haas",2025-08-16,30 días,2025-09-15,,3891.15,Pendiente
PP-005853,O-005853,PR-01235,Miller PLC,2025-06-30,60 días,2025-08-29,,3290.56,Pendiente
PP-005854,O-005854,PR-01235,Miller PLC,2025-07-29,60 días,2025-09-27,2025-08-18,1019.2,Pagado
PP-005855,O-005855,PR-00783,Wright Inc,2025-08-18,30 días,2025-09-17,,954.66,Pendiente
PP-005856,O-005856,PR-00653,Gross Inc,2025-07-30,60 días,2025-09-28,,5198.48,Pendiente
PP-005857,O-005857,PR-00480,"Thornton, Rodriguez and Costa",2025-07-08,Contado,2025-07-08,2025-07-08,1871.16,Pagado
PP-005858,O-005858,PR-00480,"Thornton, Rodriguez and Costa",2025-07-13,Contado,2025-07-13,2025-07-13,5014.8,Pagado
PP-005859,O-005859,PR-00484,"Smith, Massey and Calderon",2025-08-19,90 días,2025-11-17,2025-09-17,1208.7,Pagado
PP-005860,O-005860,PR-00484,"Smith, Massey and Calderon",2025-07-31,90 días,2025-10-29,,2646.4,Pendiente
PP-005861,O-005861,PR-01132,"Frost, Jackson and Shelton",2025-08-11,90 días,2025-11-09,,2184.91,Pendiente
PP-005862,O-005862,PR-00503,Barnes-Carrillo,2025-07-18,Contado,2025-07-18,,1484.08,Retrasado
PP-005863,O-005863,PR-01235,Miller PLC,2025-07-12,60 días,2025-09-10,2025-07-19,4154.04,Pagado
PP-005864,O-005864,PR-01024,Lawson-Nelson,2025-07-30,90 días,2025-10-28,2025-09-01,8272.98,Pagado
PP-005865,O-005865,PR-00481,Myers LLC,2025-08-02,90 días,2025-10-31,,5908.0,Pendiente
PP-005866,O-005866,PR-00481,Myers LLC,2025-07-03,90 días,2025-10-01,,236.98,Pendiente
PP-005867,O-005867,PR-01105,"Gonzalez, Brown and Santiago",2025-07-23,90 días,2025-10-21,,768.15,Pendiente
PP-005868,O-005868,PR-00483,"Wyatt, York and Sloan",2025-07-19,90 días,2025-10-17,2025-07-26,10590.03,Pagado
PP-005869,O-005869,PR-01408,Kim Ltd,2025-08-14,60 días,2025-10-13,2025-08-24,7468.58,Pagado
PP-005870,O-005870,PR-00514,Ryan PLC,2025-08-24,30 días,2025-09-23,,11140.0,Pendiente
PP-005871,O-005871,PR-01023,Davis LLC,2025-07-26,90 días,2025-10-24,2025-08-23,3832.72,Pagado
PP-005872,O-005872,PR-00895,Robinson LLC,2025-07-31,90 días,2025-10-29,2025-08-16,567.6,Pagado
PP-005873,O-005873,PR-01132,"Frost, Jackson and Shelton",2025-07-30,90 días,2025-10-28,2025-08-14,2612.0,Pagado
PP-005874,O-005874,PR-00867,Richardson Ltd,2025-08-04,90 días,2025-11-02,,2170.05,Pendiente
PP-005875,O-005875,PR-00504,"Bishop, Jensen and Hernandez",2025-07-27,60 días,2025-09-25,2025-09-06,1833.3,Pagado
PP-005876,O-005876,PR-00505,"Phillips, Maddox and Nicholson",2025-07-16,60 días,2025-09-14,2025-08-15,1996.65,Pagado
PP-005877,O-005877,PR-00476,"Moore, Colon and Warren",2025-07-06,60 días,2025-09-04,2025-09-02,10524.54,Pagado
PP-005878,O-005878,PR-00477,Becker-Ramirez,2025-07-10,Contado,2025-07-10,2025-07-10,1253.86,Pagado
PP-005879,O-005879,PR-00933,Brooks Inc,2025-08-02,90 días,2025-10-31,2025-10-20,1944.6,Pagado
PP-005880,O-005880,PR-00925,"Flores, Munoz and Kirby",2025-08-02,90 días,2025-10-31,,6289.48,Pendiente
PP-005881,O-005881,PR-00925,"Flores, Munoz and Kirby",2025-08-11,90 días,2025-11-09,,11642.94,Pendiente
PP-005882,O-005882,PR-01123,Cook PLC,2025-07-23,60 días,2025-09-21,,1743.38,Pendiente
PP-005883,O-005883,PR-00513,Fowler-Barrera,2025-07-22,90 días,2025-10-20,,1760.3,Pendiente
PP-005884,O-005884,PR-00514,Ryan PLC,2025-07-10,30 días,2025-08-09,,7713.6,Retrasado
PP-005885,O-005885,PR-00504,"Bishop, Jensen and Hernandez",2025-07-20,60 días,2025-09-18,,4062.42,Pendiente
PP-005886,O-005886,PR-00505,"Phillips, Maddox and Nicholson",2025-07-26,60 días,2025-09-24,2025-08-15,8075.5,Pagado
PP-005887,O-005887,PR-00643,Wilkinson Group,2025-08-03,90 días,2025-11-01,,448.75,Pendiente
PP-005888,O-005888,PR-00643,Wilkinson Group,2025-07-30,90 días,2025-10-28,,1651.0,Pendiente
