cobro_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-04375,C-004375,2025-06-05,660.7,PayPal,Completado
PG-04376,C-004376,2025-08-15,634.63,PayPal,Completado
PG-04377,C-004377,2025-07-27,610.55,Transferencia,Pendiente
PG-04378,C-004378,2025-07-01,1110.71,Tarjeta,Completado
PG-04379,C-004379,2025-07-14,1083.47,Tarjeta,Completado
PG-04380,C-004380,2025-07-22,66.16,PayPal,Completado
PG-04381,C-004381,2025-07-16,364.13,Transferencia,Completado
PG-04382,C-004382,2025-07-19,481.21,Amazon Pay,Completado
PG-04383,C-004383,2025-08-28,634.41,Transferencia,Completado
PG-04384,C-004384,2025-07-19,693.27,Tarjeta,Pendiente
PG-04385,C-004385,2025-06-13,629.48,Tarjeta,Completado
PG-04386,C-004386,2025-06-03,1176.05,Amazon Pay,Completado
PG-04387,C-004387,2025-07-04,159.36,Amazon Pay,Completado
PG-04388,C-004388,2025-06-28,814.24,Efectivo,Completado
PG-04389,C-004389,2025-08-21,984.71,Bizum,Completado
PG-04390,C-004390,2025-06-06,935.43,PayPal,Completado
PG-04391,C-004391,2025-07-30,100.72,Bizum,Pendiente
PG-04392,C-004392,2025-08-06,144.35,Transferencia,Completado
PG-04393,C-004393,2025-06-23,527.97,Transferencia,Completado
PG-04394,C-004394,2025-08-27,1123.43,Efectivo,Completado
PG-04395,C-004395,2025-08-02,414.65,Bizum,Completado
PG-04396,C-004396,2025-08-26,15.03,Tarjeta,Completado
PG-04397,C-004397,2025-06-21,501.33,Amazon Pay,Completado
PG-04398,C-004398,2025-07-27,629.57,Transferencia,Completado
PG-04399,C-004399,2025-08-15,362.56,Tarjeta,Completado
PG-04400,C-004400,2025-07-09,786.42,Tarjeta,Completado
PG-04401,C-004401,2025-08-27,81.71,Transferencia,Pendiente
PG-04402,C-004402,2025-06-29,609.35,Amazon Pay,Pendiente
PG-04403,C-004403,2025-07-07,800.03,Efectivo,Completado
PG-04404,C-004404,2025-08-02,574.41,Transferencia,Completado
PG-04405,C-004405,2025-08-19,963.67,Bizum,Completado
PG-04406,C-004406,2025-07-15,869.0,Efectivo,Completado
PG-04407,C-004407,2025-06-27,924.49,Efectivo,Completado
PG-04408,C-004408,2025-06-13,692.72,Bizum,Completado
PG-04409,C-004409,2025-06-20,181.91,PayPal,Completado
PG-04410,C-004410,2025-06-23,36.12,Efectivo,Completado
PG-04411,C-004411,2025-06-14,392.85,Tarjeta,Completado
PG-04412,C-004412,2025-08-10,34.32,Bizum,Completado
PG-04413,C-004413,2025-06-21,693.27,Amazon Pay,Completado
PG-04414,C-004414,2025-06-06,784.46,Transferencia,Completado
PG-04415,C-004415,2025-06-01,63.08,Transferencia,Completado
PG-04416,C-004416,2025-06-07,1246.58,Tarjeta,Completado
PG-04417,C-004417,2025-08-21,914.44,Tarjeta,Completado
PG-04418,C-004418,2025-06-02,735.2,Tarjeta,Pendiente
PG-04419,C-004419,2025-08-08,976.68,Transferencia,Completado
PG-04420,C-004420,2025-08-16,654.25,Amazon Pay,Completado
PG-04421,C-004421,2025-08-28,668.71,PayPal,Completado
PG-04422,C-004422,2025-08-07,355.64,Tarjeta,Completado
PG-04423,C-004423,2025-06-19,100.77,Tarjeta,Fallido
PG-04424,C-004424,2025-08-04,28.05,Tarjeta,Completado
PG-04425,C-004425,2025-06-18,485.64,Tarjeta,Completado
PG-04426,C-004426,2025-07-08,501.76,Transferencia,Completado
PG-04427,C-004427,2025-06-01,421.35,Efectivo,Pendiente
PG-04428,C-004428,2025-06-05,1023.4,Bizum,Completado
PG-04429,C-004429,2025-08-29,1479.44,Tarjeta,Completado
PG-04430,C-004430,2025-08-04,604.76,Tarjeta,Completado
PG-04431,C-004431,2025-08-10,516.67,Transferencia,Completado
PG-04432,C-004432,2025-07-05,267.03,Transferencia,Completado
PG-04433,C-004433,2025-06-04,1289.9,Efectivo,Completado
PG-04434,C-004434,2025-08-23,540.21,PayPal,Completado
PG-04435,C-004435,2025-07-16,470.02,Transferencia,Completado
PG-04436,C-004436,2025-06-26,343.97,Tarjeta,Pendiente
PG-04437,C-004437,2025-06-23,720.68,Transferencia,Completado
PG-04438,C-004438,2025-05-31,360.04,Efectivo,Completado
PG-04439,C-004439,2025-07-17,917.4,Efectivo,Completado
PG-04440,C-004440,2025-07-08,350.6,Efectivo,Fallido
PG-04441,C-004441,2025-06-08,539.1,PayPal,Completado
PG-04442,C-004442,2025-06-11,429.82,PayPal,Completado
PG-04443,C-004443,2025-06-27,890.43,Transferencia,Completado
PG-04444,C-004444,2025-07-03,12.82,Tarjeta,Completado
PG-04445,C-004445,2025-08-05,791.82,Bizum,Pendiente
PG-04446,C-004446,2025-07-14,482.57,Transferencia,Completado
PG-04447,C-004447,2025-08-21,266.56,Transferencia,Completado
PG-04448,C-004448,2025-07-30,798.45,Amazon Pay,Completado
PG-04449,C-004449,2025-08-08,808.81,Transferencia,Completado
PG-04450,C-004450,2025-08-26,628.62,Bizum,Completado
PG-04451,C-004451,2025-07-11,836.13,Transferencia,Pendiente
PG-04452,C-004452,2025-08-15,751.92,Tarjeta,Completado
PG-04453,C-004453,2025-08-25,1121.82,Transferencia,Completado
PG-04454,C-004454,2025-07-22,717.12,Transferencia,Fallido
PG-04455,C-004455,2025-07-30,1500.52,Transferencia,Completado
PG-04456,C-004456,2025-08-16,992.59,Amazon Pay,Completado
PG-04457,C-004457,2025-06-02,348.15,Tarjeta,Completado
PG-04458,C-004458,2025-07-19,1171.82,Tarjeta,Pendiente
PG-04459,C-004459,2025-07-24,1050.55,Amazon Pay,Completado
PG-04460,C-004460,2025-08-08,820.81,Transferencia,Pendiente
PG-04461,C-004461,2025-06-16,498.04,Tarjeta,Completado
PG-04462,C-004462,2025-06-02,121.06,Tarjeta,Completado
PG-04463,C-004463,2025-08-30,147.86,Tarjeta,Completado
PG-04464,C-004464,2025-08-12,62.4,Tarjeta,Completado
PG-04465,C-004465,2025-07-26,1015.1,Bizum,Completado
PG-04466,C-004466,2025-08-03,1292.11,Amazon Pay,Completado
PG-04467,C-004467,2025-08-21,1454.15,Tarjeta,Pendiente
PG-04468,C-004468,2025-08-02,184.27,Tarjeta,Completado
PG-04469,C-004469,2025-08-16,577.85,Tarjeta,Pendiente
PG-04470,C-004470,2025-07-04,468.95,Transferencia,Completado
PG-04471,C-004471,2025-08-14,830.04,Transferencia,Completado
PG-04472,C-004472,2025-07-20,289.73,Bizum,Completado
PG-04473,C-004473,2025-06-20,701.88,Transferencia,Completado
PG-04474,C-004474,2025-08-16,1373.8,Tarjeta,Completado
PG-04475,C-004475,2025-06-01,302.06,Bizum,Completado
PG-04476,C-004476,2025-06-29,1127.92,Tarjeta,Completado
PG-04477,C-004477,2025-08-14,413.0,Amazon Pay,Completado
PG-04478,C-004478,2025-06-23,631.67,PayPal,Completado
PG-04479,C-004479,2025-08-10,432.78,Tarjeta,Completado
PG-04480,C-004480,2025-08-04,86.84,Efectivo,Completado
PG-04481,C-004481,2025-07-16,566.19,Transferencia,Pendiente
PG-04482,C-004482,2025-08-01,256.71,Transferencia,Completado
PG-04483,C-004483,2025-08-25,481.98,Efectivo,Completado
PG-04484,C-004484,2025-07-17,282.16,Transferencia,Completado
PG-04485,C-004485,2025-06-17,1790.42,Tarjeta,Completado
PG-04486,C-004486,2025-06-11,505.81,Tarjeta,Pendiente
PG-04487,C-004487,2025-08-24,494.54,Amazon Pay,Completado
PG-04488,C-004488,2025-07-18,817.61,Bizum,Completado
PG-04489,C-004489,2025-08-26,1170.64,Amazon Pay,Completado
PG-04490,C-004490,2025-06-17,624.8,Transferencia,Completado
PG-04491,C-004491,2025-06-15,521.45,Transferencia,Completado
PG-04492,C-004492,2025-05-31,130.12,Transferencia,Fallido
PG-04493,C-004493,2025-06-03,705.68,Amazon Pay,Completado
PG-04494,C-004494,2025-06-16,752.27,Transferencia,Completado
PG-04495,C-004495,2025-08-02,832.05,Transferencia,Completado
PG-04496,C-004496,2025-06-29,661.5,Efectivo,Fallido
PG-04497,C-004497,2025-07-01,729.23,PayPal,Completado
PG-04498,C-004498,2025-06-04,1280.71,Amazon Pay,Completado
PG-04499,C-004499,2025-07-24,245.06,Tarjeta,Completado
PG-04500,C-004500,2025-08-23,320.01,Bizum,Completado
PG-04501,C-004501,2025-06-13,1233.27,Amazon Pay,Completado
PG-04502,C-004502,2025-06-03,96.76,Efectivo,Completado
PG-04503,C-004503,2025-08-11,799.95,Transferencia,Completado
PG-04504,C-004504,2025-06-05,268.32,Bizum,Completado
PG-04505,C-004505,2025-07-19,567.99,Tarjeta,Completado
PG-04506,C-004506,2025-08-08,413.68,Amazon Pay,Completado
PG-04507,C-004507,2025-08-28,459.5,Tarjeta,Fallido
PG-04508,C-004508,2025-08-06,364.55,Tarjeta,Completado
PG-04509,C-004509,2025-08-26,761.99,Transferencia,Completado
PG-04510,C-004510,2025-08-26,20.81,Transferencia,Completado
PG-04511,C-004511,2025-07-20,911.74,Transferencia,Completado
PG-04512,C-004512,2025-07-24,940.53,Efectivo,Completado
PG-04513,C-004513,2025-06-07,1224.95,Efectivo,Completado
PG-04514,C-004514,2025-08-09,393.54,Transferencia,Completado
PG-04515,C-004515,2025-08-02,18.64,Bizum,Completado
PG-04516,C-004516,2025-07-04,1107.1,Bizum,Pendiente
PG-04517,C-004517,2025-08-16,867.99,Bizum,Completado
PG-04518,C-004518,2025-08-12,588.4,Bizum,Completado
PG-04519,C-004519,2025-07-14,314.0,Amazon Pay,Completado
PG-04520,C-004520,2025-08-19,790.07,Bizum,Completado
PG-04521,C-004521,2025-06-02,475.37,Amazon Pay,Completado
PG-04522,C-004522,2025-07-05,357.99,Efectivo,Completado
PG-04523,C-004523,2025-06-22,327.94,Transferencia,Completado
PG-04524,C-004524,2025-07-05,182.15,Amazon Pay,Completado
PG-04525,C-004525,2025-08-07,476.97,PayPal,Completado
PG-04526,C-004526,2025-06-27,1200.12,Transferencia,Completado
PG-04527,C-004527,2025-08-09,790.05,Tarjeta,Completado
PG-04528,C-004528,2025-07-08,848.45,Tarjeta,Completado
PG-04529,C-004529,2025-07-17,725.66,Tarjeta,Completado
PG-04530,C-004530,2025-07-14,935.06,Transferencia,Completado
PG-04531,C-004531,2025-07-09,608.02,Efectivo,Completado
PG-04532,C-004532,2025-07-30,214.19,Bizum,Completado
PG-04533,C-004533,2025-07-16,289.63,Bizum,Completado
PG-04534,C-004534,2025-07-09,277.67,Tarjeta,Completado
PG-04535,C-004535,2025-06-17,398.17,Tarjeta,Fallido
PG-04536,C-004536,2025-08-18,807.15,Amazon Pay,Completado
PG-04537,C-004537,2025-07-26,341.03,Efectivo,Completado
PG-04538,C-004538,2025-07-20,177.68,PayPal,Completado
PG-04539,C-004539,2025-06-22,597.53,Transferencia,Completado
PG-04540,C-004540,2025-06-22,333.27,Efectivo,Completado
PG-04541,C-004541,2025-07-21,208.08,Transferencia,Completado
PG-04542,C-004542,2025-06-21,747.5,Amazon Pay,Completado
PG-04543,C-004543,2025-08-20,808.93,PayPal,Completado
PG-04544,C-004544,2025-07-03,374.56,Tarjeta,Completado
PG-04545,C-004545,2025-06-18,1373.72,Bizum,Completado
PG-04546,C-004546,2025-07-11,1672.14,Transferencia,Completado
PG-04547,C-004547,2025-06-30,446.0,PayPal,Completado
PG-04548,C-004548,2025-08-06,506.94,Efectivo,Completado
PG-04549,C-004549,2025-06-22,507.26,Tarjeta,Completado
PG-04550,C-004550,2025-07-05,665.87,Tarjeta,Completado
PG-04551,C-004551,2025-07-02,229.74,PayPal,Completado
PG-04552,C-004552,2025-08-19,104.8,Transferencia,Fallido
PG-04553,C-004553,2025-07-01,105.92,Bizum,Completado
PG-04554,C-004554,2025-07-14,1039.99,Tarjeta,Completado
PG-04555,C-004555,2025-06-18,832.89,Amazon Pay,Completado
PG-04556,C-004556,2025-08-20,279.98,Amazon Pay,Completado
PG-04557,C-004557,2025-07-10,305.15,Tarjeta,Completado
PG-04558,C-004558,2025-07-13,1125.26,Efectivo,Pendiente
PG-04559,C-004559,2025-07-22,610.12,Transferencia,Completado
PG-04560,C-004560,2025-08-26,600.75,Transferencia,Pendiente
PG-04561,C-004561,2025-08-01,545.77,Transferencia,Completado
PG-04562,C-004562,2025-07-06,379.95,Amazon Pay,Completado
PG-04563,C-004563,2025-08-01,1116.76,Tarjeta,Completado
PG-04564,C-004564,2025-07-03,529.2,Efectivo,Completado
PG-04565,C-004565,2025-08-13,1087.09,Amazon Pay,Pendiente
PG-04566,C-004566,2025-07-31,758.16,PayPal,Completado
PG-04567,C-004567,2025-06-06,1710.5,Amazon Pay,Completado
PG-04568,C-004568,2025-07-20,793.04,Tarjeta,Completado
PG-04569,C-004569,2025-08-27,642.61,Tarjeta,Completado
PG-04570,C-004570,2025-06-11,812.68,PayPal,Completado
PG-04571,C-004571,2025-06-16,170.76,Bizum,Completado
PG-04572,C-004572,2025-08-14,696.39,PayPal,Completado
PG-04573,C-004573,2025-06-07,888.58,Transferencia,Pendiente
PG-04574,C-004574,2025-08-04,302.63,Bizum,Completado
PG-04575,C-004575,2025-06-07,779.78,Tarjeta,Completado
PG-04576,C-004576,2025-08-05,159.8,Tarjeta,Completado
PG-04577,C-004577,2025-07-14,439.44,PayPal,Completado
PG-04578,C-004578,2025-08-13,1599.77,Transferencia,Completado
PG-04579,C-004579,2025-08-23,918.2,PayPal,Fallido
PG-04580,C-004580,2025-06-07,776.7,Transferencia,Completado
PG-04581,C-004581,2025-06-06,31.89,Tarjeta,Completado
PG-04582,C-004582,2025-07-04,466.2,Tarjeta,Completado
PG-04583,C-004583,2025-08-11,259.46,Bizum,Completado
PG-04584,C-004584,2025-08-09,1244.46,Tarjeta,Completado
PG-04585,C-004585,2025-07-04,422.92,Transferencia,Completado
PG-04586,C-004586,2025-08-03,171.12,Transferencia,Completado
PG-04587,C-004587,2025-06-25,581.28,Transferencia,Completado
PG-04588,C-004588,2025-08-16,57.83,Transferencia,Completado
PG-04589,C-004589,2025-07-29,448.69,Tarjeta,Pendiente
PG-04590,C-004590,2025-06-28,66.12,Amazon Pay,Pendiente
PG-04591,C-004591,2025-08-06,556.99,Transferencia,Completado
PG-04592,C-004592,2025-08-16,517.09,Transferencia,Completado
PG-04593,C-004593,2025-06-28,1080.34,Tarjeta,Completado
PG-04594,C-004594,2025-07-28,91.89,Transferencia,Completado
PG-04595,C-004595,2025-07-17,396.76,Transferencia,Completado
PG-04596,C-004596,2025-07-29,703.12,Tarjeta,Completado
PG-04597,C-004597,2025-08-24,928.43,Tarjeta,Completado
PG-04598,C-004598,2025-07-09,643.27,PayPal,Completado
PG-04599,C-004599,2025-08-23,100.68,Efectivo,Completado
PG-04600,C-004600,2025-08-24,133.8,Transferencia,Fallido
PG-04601,C-004601,2025-06-29,38.44,Transferencia,Completado
PG-04602,C-004602,2025-08-03,172.33,Tarjeta,Completado
PG-04603,C-004603,2025-06-09,317.23,Transferencia,Completado
PG-04604,C-004604,2025-07-31,565.12,Transferencia,Completado
PG-04605,C-004605,2025-06-07,1902.69,Tarjeta,Completado
PG-04606,C-004606,2025-08-25,666.64,Transferencia,Completado
PG-04607,C-004607,2025-07-03,1321.22,Transferencia,Completado
PG-04608,C-004608,2025-06-20,882.52,Bizum,Completado
PG-04609,C-004609,2025-06-28,245.76,Transferencia,Completado
PG-04610,C-004610,2025-07-26,1085.66,Transferencia,Pendiente
PG-04611,C-004611,2025-08-11,210.19,Tarjeta,Pendiente
PG-04612,C-004612,2025-08-06,235.32,Tarjeta,Completado
PG-04613,C-004613,2025-06-09,227.86,PayPal,Completado
PG-04614,C-004614,2025-06-30,1019.16,PayPal,Pendiente
PG-04615,C-004615,2025-06-14,1275.72,Tarjeta,Completado
PG-04616,C-004616,2025-08-25,1116.57,PayPal,Completado
PG-04617,C-004617,2025-06-11,717.7,Amazon Pay,Completado
PG-04618,C-004618,2025-06-02,554.85,Efectivo,Completado
PG-04619,C-004619,2025-07-16,1381.93,Tarjeta,Completado
PG-04620,C-004620,2025-07-04,881.61,PayPal,Completado
PG-04621,C-004621,2025-06-24,1285.71,Tarjeta,Completado
PG-04622,C-004622,2025-06-27,492.26,Tarjeta,Completado
PG-04623,C-004623,2025-08-11,1557.48,Tarjeta,Completado
PG-04624,C-004624,2025-06-12,1479.02,Tarjeta,Completado
PG-04625,C-004625,2025-08-01,644.79,Transferencia,Completado
PG-04626,C-004626,2025-07-20,690.53,Tarjeta,Completado
PG-04627,C-004627,2025-06-07,1191.1,PayPal,Pendiente
PG-04628,C-004628,2025-07-29,799.49,Efectivo,Completado
PG-04629,C-004629,2025-08-28,967.44,Tarjeta,Completado
PG-04630,C-004630,2025-06-22,815.34,Transferencia,Completado
PG-04631,C-004631,2025-08-18,94.5,Transferencia,Fallido
PG-04632,C-004632,2025-07-20,1006.02,Tarjeta,Completado
PG-04633,C-004633,2025-07-05,1343.1,Transferencia,Completado
PG-04634,C-004634,2025-06-03,679.07,Efectivo,Completado
PG-04635,C-004635,2025-07-11,247.44,Tarjeta,Completado
PG-04636,C-004636,2025-07-28,686.06,Amazon Pay,Completado
PG-04637,C-004637,2025-08-27,640.97,Tarjeta,Completado
PG-04638,C-004638,2025-07-24,79.69,Transferencia,Completado
PG-04639,C-004639,2025-06-21,818.08,Tarjeta,Completado
PG-04640,C-004640,2025-08-30,551.17,Transferencia,Completado
PG-04641,C-004641,2025-06-22,117.5,Transferencia,Completado
PG-04642,C-004642,2025-08-02,739.33,Transferencia,Completado
PG-04643,C-004643,2025-06-05,666.32,Tarjeta,Completado
PG-04644,C-004644,2025-08-06,244.5,Efectivo,Completado
PG-04645,C-004645,2025-06-15,656.95,Tarjeta,Completado
PG-04646,C-004646,2025-08-25,172.53,Transferencia,Pendiente
PG-04647,C-004647,2025-06-19,1193.35,Tarjeta,Completado
PG-04648,C-004648,2025-07-27,230.66,Transferencia,Completado
PG-04649,C-004649,2025-07-01,341.99,Transferencia,Completado
PG-04650,C-004650,2025-08-15,115.64,Transferencia,Completado
PG-04651,C-004651,2025-08-16,993.62,Bizum,Fallido
PG-04652,C-004652,2025-06-02,180.45,Tarjeta,Completado
PG-04653,C-004653,2025-07-24,274.46,Transferencia,Completado
PG-04654,C-004654,2025-08-16,293.74,PayPal,Completado
PG-04655,C-004655,2025-06-11,561.41,Tarjeta,Completado
PG-04656,C-004656,2025-07-04,90.78,Transferencia,Completado
PG-04657,C-004657,2025-08-01,923.92,Bizum,Completado
PG-04658,C-004658,2025-08-20,605.01,Transferencia,Completado
PG-04659,C-004659,2025-08-10,707.15,Transferencia,Pendiente
PG-04660,C-004660,2025-08-02,385.53,Tarjeta,Completado
PG-04661,C-004661,2025-07-08,838.58,PayPal,Completado
PG-04662,C-004662,2025-06-26,133.29,Tarjeta,Fallido
PG-04663,C-004663,2025-08-21,573.27,Amazon Pay,Completado
PG-04664,C-004664,2025-08-16,304.0,Transferencia,Completado
PG-04665,C-004665,2025-06-24,1121.11,Transferencia,Completado
PG-04666,C-004666,2025-06-12,542.17,PayPal,Pendiente
PG-04667,C-004667,2025-08-18,384.42,PayPal,Completado
PG-04668,C-004668,2025-06-29,649.95,Amazon Pay,Completado
PG-04669,C-004669,2025-06-08,940.62,Tarjeta,Fallido
PG-04670,C-004670,2025-07-04,756.31,Tarjeta,Completado
PG-04671,C-004671,2025-08-16,863.28,Bizum,Completado
PG-04672,C-004672,2025-07-16,798.04,Tarjeta,Completado
PG-04673,C-004673,2025-06-17,1125.21,Efectivo,Completado
PG-04674,C-004674,2025-07-21,119.81,Tarjeta,Completado
PG-04675,C-004675,2025-08-04,469.04,Amazon Pay,Completado
PG-04676,C-004676,2025-07-16,520.75,Transferencia,Completado
PG-04677,C-004677,2025-08-20,284.54,Transferencia,Completado
PG-04678,C-004678,2025-06-29,900.03,Tarjeta,Completado
PG-04679,C-004679,2025-08-28,676.1,Transferencia,Completado
PG-04680,C-004680,2025-06-09,789.14,Tarjeta,Fallido
PG-04681,C-004681,2025-07-01,688.39,Transferencia,Completado
PG-04682,C-004682,2025-06-26,859.27,Tarjeta,Completado
PG-04683,C-004683,2025-08-10,650.08,PayPal,Completado
PG-04684,C-004684,2025-08-15,125.85,Tarjeta,Completado
PG-04685,C-004685,2025-07-08,235.6,Transferencia,Completado
PG-04686,C-004686,2025-06-04,698.86,Bizum,Completado
PG-04687,C-004687,2025-06-18,1024.81,PayPal,Completado
PG-04688,C-004688,2025-06-02,1355.47,Amazon Pay,Completado
PG-04689,C-004689,2025-06-15,942.03,Efectivo,Completado
PG-04690,C-004690,2025-06-08,953.03,Bizum,Completado
PG-04691,C-004691,2025-06-20,959.39,Transferencia,Completado
PG-04692,C-004692,2025-06-15,58.52,Transferencia,Pendiente
PG-04693,C-004693,2025-07-20,515.97,Transferencia,Completado
PG-04694,C-004694,2025-08-05,1352.47,Bizum,Completado
PG-04695,C-004695,2025-08-10,1214.36,Bizum,Completado
PG-04696,C-004696,2025-06-05,415.98,Tarjeta,Completado
PG-04697,C-004697,2025-08-26,398.53,PayPal,Completado
PG-04698,C-004698,2025-08-02,968.7,Tarjeta,Completado
PG-04699,C-004699,2025-06-01,809.55,Amazon Pay,Completado
PG-04700,C-004700,2025-07-28,896.34,Transferencia,Completado
PG-04701,C-004701,2025-08-17,144.12,Bizum,Completado
PG-04702,C-004702,2025-07-03,54.65,Amazon Pay,Completado
PG-04703,C-004703,2025-08-20,740.8,PayPal,Completado
PG-04704,C-004704,2025-07-19,1005.83,Transferencia,Completado
PG-04705,C-004705,2025-06-04,110.7,Transferencia,Fallido
PG-04706,C-004706,2025-06-18,352.9,Efectivo,Completado
PG-04707,C-004707,2025-07-31,1012.05,Efectivo,Completado
PG-04708,C-004708,2025-07-26,953.11,Transferencia,Completado
PG-04709,C-004709,2025-06-25,187.6,Transferencia,Completado
PG-04710,C-004710,2025-07-25,418.79,Transferencia,Pendiente
PG-04711,C-004711,2025-07-25,373.43,PayPal,Completado
PG-04712,C-004712,2025-08-15,688.58,Tarjeta,Completado
PG-04713,C-004713,2025-07-18,444.79,Tarjeta,Completado
PG-04714,C-004714,2025-08-23,481.24,Transferencia,Pendiente
PG-04715,C-004715,2025-08-06,354.3,Tarjeta,Completado
PG-04716,C-004716,2025-08-14,529.18,Efectivo,Pendiente
PG-04717,C-004717,2025-06-03,1172.77,Transferencia,Completado
PG-04718,C-004718,2025-08-06,225.2,Efectivo,Completado
PG-04719,C-004719,2025-07-16,108.69,Transferencia,Completado
PG-04720,C-004720,2025-07-22,90.21,Tarjeta,Pendiente
PG-04721,C-004721,2025-07-28,924.68,Tarjeta,Completado
PG-04722,C-004722,2025-08-29,891.95,Tarjeta,Completado
PG-04723,C-004723,2025-08-19,1142.75,Tarjeta,Pendiente
PG-04724,C-004724,2025-07-05,1032.84,Transferencia,Completado
PG-04725,C-004725,2025-08-21,1023.84,Bizum,Completado
PG-04726,C-004726,2025-07-05,828.19,Efectivo,Completado
PG-04727,C-004727,2025-07-17,858.66,Tarjeta,Completado
PG-04728,C-004728,2025-06-15,408.22,Tarjeta,Completado
PG-04729,C-004729,2025-07-31,549.39,Transferencia,Fallido
PG-04730,C-004730,2025-07-08,1105.95,Transferencia,Completado
PG-04731,C-004731,2025-06-25,909.05,Tarjeta,Completado
PG-04732,C-004732,2025-07-25,633.72,Transferencia,Completado
PG-04733,C-004733,2025-08-15,122.04,Transferencia,Completado
PG-04734,C-004734,2025-07-31,603.73,PayPal,Completado
PG-04735,C-004735,2025-08-13,21.39,Transferencia,Completado
PG-04736,C-004736,2025-06-10,547.16,Transferencia,Completado
PG-04737,C-004737,2025-06-12,283.03,Transferencia,Pendiente
PG-04738,C-004738,2025-08-03,886.81,Bizum,Completado
PG-04739,C-004739,2025-07-23,464.71,PayPal,Completado
PG-04740,C-004740,2025-06-06,1496.15,Tarjeta,Completado
PG-04741,C-004741,2025-08-14,733.41,Tarjeta,Completado
PG-04742,C-004742,2025-06-24,696.11,Bizum,Pendiente
PG-04743,C-004743,2025-08-14,902.96,Tarjeta,Completado
