order_proveedor_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-005498,BR-00367,P-040463,PR-01370,ООО «Афанасьева Владимирова»,2025-08-12,85,14.9,1266.5,Recibido
O-005499,BR-00367,P-040466,PR-00467,Соллерс,2025-07-02,20,67.25,1345.0,En tránsito
O-005500,BR-00367,P-040469,PR-00467,Соллерс,2025-08-24,50,115.14,5757.0,En tránsito
O-005501,BR-00367,P-040471,PR-00468,ИП «Воронов»,2025-08-21,97,69.74,6764.78,Pendiente
O-005502,BR-00367,P-040480,PR-01058,НПО «Кондратьева Абрамова»,2025-07-16,26,48.29,1255.54,Recibido
O-005503,BR-00367,P-040484,PR-00729,ОАО «Емельянов-Зайцев»,2025-07-01,59,145.52,8585.68,En tránsito
O-005504,BR-00367,P-040486,PR-00456,Жукова Лимитед,2025-07-08,78,108.66,8475.48,Pendiente
O-005505,BR-00367,P-040488,PR-00456,Жукова Лимитед,2025-08-09,56,136.99,7671.44,Pendiente
O-005506,BR-00367,P-040489,PR-00456,Жукова Лимитед,2025-08-27,56,59.47,3330.32,Pendiente
O-005507,BR-00367,P-040496,PR-00694,ПСМА Рус,2025-07-16,38,139.68,5307.84,Recibido
O-005508,BR-00367,P-040505,PR-00459,ЗАО «Зыков Белозеров»,2025-07-14,48,14.46,694.08,Recibido
O-005509,BR-00367,P-040506,PR-00459,ЗАО «Зыков Белозеров»,2025-08-27,96,52.73,5062.08,Recibido
O-005510,BR-00367,P-040508,PR-00459,ЗАО «Зыков Белозеров»,2025-08-15,25,121.18,3029.5,Pendiente
O-005511,BR-00367,P-040510,PR-01098,ИП «Морозов-Пономарев»,2025-07-31,53,60.9,3227.7,En tránsito
O-005512,BR-00367,P-040517,PR-00429,Марков Лимитед,2025-08-10,66,24.94,1646.04,En tránsito
O-005513,BR-00367,P-040528,PR-00430,Красильников Инк,2025-08-21,100,118.2,11820.0,Pendiente
O-005514,BR-00367,P-040532,PR-00873,ИП «Фомичева-Александров»,2025-07-10,84,91.19,7659.96,Recibido
O-005515,BR-00367,P-040536,PR-00432,АО «Калинин»,2025-08-24,69,77.58,5353.02,En tránsito
O-005516,BR-00367,P-040543,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-27,81,12.96,1049.76,En tránsito
O-005517,BR-00367,P-040547,PR-00434,НПО «Владимирова»,2025-07-31,68,102.8,6990.4,Pendiente
O-005518,BR-00368,P-040585,PR-01104,Лапин и партнеры,2025-07-12,97,23.27,2257.19,Recibido
O-005519,BR-00368,P-040587,PR-01077,РАО «Наумова»,2025-07-30,92,70.09,6448.28,Pendiente
O-005520,BR-00368,P-040591,PR-00457,ОАО «Абрамова-Соболева»,2025-08-06,58,84.06,4875.48,Pendiente
O-005521,BR-00368,P-040592,PR-01170,Ачимгаз,2025-08-25,23,102.69,2361.87,Recibido
O-005522,BR-00368,P-040593,PR-01286,АО «Тетерина»,2025-07-08,78,102.97,8031.66,Recibido
O-005523,BR-00368,P-040603,PR-00459,ЗАО «Зыков Белозеров»,2025-07-01,35,13.07,457.45,Pendiente
O-005524,BR-00368,P-040619,PR-00757,ФортеИнвест,2025-08-19,98,138.61,13583.78,En tránsito
O-005525,BR-00368,P-040631,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-02,84,124.67,10472.28,En tránsito
O-005526,BR-00368,P-040632,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-10,87,63.44,5519.28,Recibido
O-005527,BR-00369,P-040634,PR-00466,"ИП «Афанасьев, Молчанов и Никифоров»",2025-07-17,66,147.73,9750.18,Pendiente
O-005528,BR-00369,P-040641,PR-00467,Соллерс,2025-08-17,77,89.95,6926.15,Pendiente
O-005529,BR-00369,P-040648,PR-00468,ИП «Воронов»,2025-07-15,22,63.93,1406.46,Pendiente
O-005530,BR-00369,P-040653,PR-00469,Пестова Лтд,2025-08-25,52,145.1,7545.2,En tránsito
O-005531,BR-00369,P-040663,PR-00456,Жукова Лимитед,2025-08-06,63,138.44,8721.72,En tránsito
O-005532,BR-00369,P-040666,PR-01077,РАО «Наумова»,2025-07-23,78,64.8,5054.4,En tránsito
O-005533,BR-00369,P-040674,PR-00887,ИП «Зиновьев Захаров»,2025-07-30,61,147.14,8975.54,Pendiente
O-005534,BR-00369,P-040678,PR-00459,ЗАО «Зыков Белозеров»,2025-08-09,97,85.08,8252.76,Recibido
O-005535,BR-00369,P-040682,PR-00460,Сазонов Групп,2025-07-24,55,55.27,3039.85,Recibido
O-005536,BR-00369,P-040686,PR-00429,Марков Лимитед,2025-08-20,95,32.65,3101.75,Pendiente
O-005537,BR-00369,P-040688,PR-01020,АО «Тарасов Гущина»,2025-08-10,86,114.14,9816.04,En tránsito
O-005538,BR-00369,P-040690,PR-00430,Красильников Инк,2025-08-04,62,90.97,5640.14,En tránsito
O-005539,BR-00369,P-040694,PR-00873,ИП «Фомичева-Александров»,2025-07-28,26,2.95,76.7,Recibido
O-005540,BR-00369,P-040697,PR-00873,ИП «Фомичева-Александров»,2025-06-30,44,114.7,5046.8,En tránsito
O-005541,BR-00369,P-040699,PR-01476,РАО «Прохоров»,2025-07-01,92,45.81,4214.52,En tránsito
O-005542,BR-00369,P-040703,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-08-12,58,38.99,2261.42,Pendiente
O-005543,BR-00369,P-040707,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-08-16,45,6.24,280.8,En tránsito
O-005544,BR-00370,P-040708,PR-00466,"ИП «Афанасьев, Молчанов и Никифоров»",2025-08-25,33,11.66,384.78,En tránsito
O-005545,BR-00370,P-040716,PR-00467,Соллерс,2025-08-08,65,61.74,4013.1,Pendiente
O-005546,BR-00370,P-040736,PR-00456,Жукова Лимитед,2025-07-28,77,104.45,8042.65,En tránsito
O-005547,BR-00370,P-040749,PR-00458,"ИП «Ильина, Селезнева и Быкова»",2025-08-05,34,89.52,3043.68,En tránsito
O-005548,BR-00370,P-040755,PR-01003,"АО «Копылов, Дорофеева и Гурьев»",2025-07-02,59,117.49,6931.91,Recibido
O-005549,BR-00370,P-040757,PR-01144,"ИП «Киселева, Попов и Бобылев»",2025-07-12,73,118.32,8637.36,En tránsito
O-005550,BR-00370,P-040765,PR-00430,Красильников Инк,2025-07-09,82,27.36,2243.52,Recibido
O-005551,BR-00370,P-040766,PR-00873,ИП «Фомичева-Александров»,2025-07-16,35,43.03,1506.05,Recibido
O-005552,BR-00370,P-040774,PR-01476,РАО «Прохоров»,2025-08-20,83,80.85,6710.55,En tránsito
O-005553,BR-00371,P-040786,PR-00466,"ИП «Афанасьев, Молчанов и Никифоров»",2025-07-08,77,39.97,3077.69,En tránsito
O-005554,BR-00371,P-040791,PR-00467,Соллерс,2025-07-12,92,117.58,10817.36,Pendiente
O-005555,BR-00371,P-040804,PR-00729,ОАО «Емельянов-Зайцев»,2025-07-13,78,52.61,4103.58,Pendiente
O-005556,BR-00371,P-040811,PR-01077,РАО «Наумова»,2025-08-21,23,96.4,2217.2,Pendiente
O-005557,BR-00371,P-040814,PR-01286,АО «Тетерина»,2025-07-07,37,120.6,4462.2,Pendiente
O-005558,BR-00371,P-040819,PR-00457,ОАО «Абрамова-Соболева»,2025-08-17,26,88.01,2288.26,Pendiente
O-005559,BR-00371,P-040829,PR-00459,ЗАО «Зыков Белозеров»,2025-07-02,93,128.71,11970.03,Recibido
O-005560,BR-00371,P-040839,PR-00952,ООО «Иванова Кононова»,2025-07-23,81,54.46,4411.26,Pendiente
O-005561,BR-00371,P-040844,PR-00430,Красильников Инк,2025-07-18,33,7.68,253.44,En tránsito
O-005562,BR-00371,P-040849,PR-00431,Квадра,2025-07-06,61,111.01,6771.61,En tránsito
O-005563,BR-00371,P-040862,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-08-02,40,65.52,2620.8,Pendiente
O-005564,BR-00371,P-040863,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-20,45,78.36,3526.2,En tránsito
O-005565,BR-00372,P-040891,PR-00456,Жукова Лимитед,2025-07-16,74,98.76,7308.24,En tránsito
O-005566,BR-00372,P-040900,PR-00887,ИП «Зиновьев Захаров»,2025-08-14,56,39.74,2225.44,Pendiente
O-005567,BR-00372,P-040922,PR-00757,ФортеИнвест,2025-07-16,84,109.15,9168.6,Pendiente
O-005568,BR-00372,P-040926,PR-00431,Квадра,2025-08-05,34,9.75,331.5,En tránsito
O-005569,BR-00372,P-040933,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-08,21,120.24,2525.04,Pendiente
O-005570,BR-00373,P-040936,PR-01370,ООО «Афанасьева Владимирова»,2025-08-03,36,71.27,2565.72,Pendiente
O-005571,BR-00373,P-040939,PR-00467,Соллерс,2025-08-01,78,96.94,7561.32,En tránsito
O-005572,BR-00373,P-040942,PR-00468,ИП «Воронов»,2025-08-18,23,140.55,3232.65,Recibido
O-005573,BR-00373,P-040951,PR-00617,"ИП «Беспалов, Исаков и Власов»",2025-07-03,43,77.58,3335.94,Recibido
O-005574,BR-00373,P-040978,PR-00429,Марков Лимитед,2025-07-23,85,18.37,1561.45,En tránsito
O-005575,BR-00373,P-040979,PR-01020,АО «Тарасов Гущина»,2025-08-17,32,102.8,3289.6,En tránsito
O-005576,BR-00373,P-040983,PR-00430,Красильников Инк,2025-07-31,70,87.16,6101.2,En tránsito
O-005577,BR-00373,P-040990,PR-00431,Квадра,2025-08-16,70,122.1,8547.0,Recibido
O-005578,BR-00374,P-041009,PR-00466,"ИП «Афанасьев, Молчанов и Никифоров»",2025-08-16,37,82.89,3066.93,Pendiente
O-005579,BR-00374,P-041014,PR-00467,Соллерс,2025-08-12,93,79.05,7351.65,Recibido
O-005580,BR-00374,P-041046,PR-00459,ЗАО «Зыков Белозеров»,2025-07-02,37,39.58,1464.46,Recibido
O-005581,BR-00374,P-041051,PR-00681,Стрелков Инк,2025-06-30,55,49.16,2703.8,Pendiente
O-005582,BR-00374,P-041052,PR-01020,АО «Тарасов Гущина»,2025-08-22,66,10.91,720.06,Pendiente
O-005583,BR-00374,P-041053,PR-01020,АО «Тарасов Гущина»,2025-07-30,69,136.67,9430.23,Pendiente
O-005584,BR-00374,P-041054,PR-00429,Марков Лимитед,2025-07-30,31,106.6,3304.6,En tránsito
O-005585,BR-00374,P-041077,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-24,33,46.3,1527.9,En tránsito
O-005586,BR-00375,P-041082,PR-00466,"ИП «Афанасьев, Молчанов и Никифоров»",2025-07-31,44,10.91,480.04,En tránsito
O-005587,BR-00375,P-041088,PR-00467,Соллерс,2025-07-14,42,84.33,3541.86,En tránsito
O-005588,BR-00375,P-041096,PR-00469,Пестова Лтд,2025-07-28,82,96.92,7947.44,En tránsito
O-005589,BR-00375,P-041102,PR-00470,РАО «Лазарев Устинова»,2025-08-19,88,17.82,1568.16,Recibido
O-005590,BR-00375,P-041132,PR-00429,Марков Лимитед,2025-07-15,99,100.01,9900.99,En tránsito
O-005591,BR-00375,P-041137,PR-00429,Марков Лимитед,2025-07-28,22,110.42,2429.24,Pendiente
O-005592,BR-00375,P-041153,PR-01476,РАО «Прохоров»,2025-07-06,51,43.09,2197.59,Recibido
O-005593,BR-00376,P-041163,PR-01370,ООО «Афанасьева Владимирова»,2025-08-26,83,127.47,10580.01,Pendiente
O-005594,BR-00376,P-041167,PR-00638,НПО «Попова»,2025-08-15,26,19.27,501.02,En tránsito
O-005595,BR-00376,P-041172,PR-00467,Соллерс,2025-08-03,43,17.28,743.04,Recibido
O-005596,BR-00376,P-041175,PR-00468,ИП «Воронов»,2025-08-04,44,65.46,2880.24,En tránsito
O-005597,BR-00376,P-041179,PR-00469,Пестова Лтд,2025-07-26,31,20.87,646.97,Pendiente
O-005598,BR-00376,P-041180,PR-00469,Пестова Лтд,2025-07-04,86,59.84,5146.24,Recibido
O-005599,BR-00376,P-041195,PR-00458,"ИП «Ильина, Селезнева и Быкова»",2025-07-10,41,124.1,5088.1,Recibido
O-005600,BR-00376,P-041198,PR-00887,ИП «Зиновьев Захаров»,2025-07-11,87,65.65,5711.55,Recibido
O-005601,BR-00376,P-041200,PR-00887,ИП «Зиновьев Захаров»,2025-07-27,28,89.65,2510.2,Pendiente
O-005602,BR-00376,P-041214,PR-01144,"ИП «Киселева, Попов и Бобылев»",2025-08-27,43,79.55,3420.65,En tránsito
O-005603,BR-00376,P-041215,PR-00430,Красильников Инк,2025-08-24,21,100.9,2118.9,En tránsito
O-005604,BR-00376,P-041223,PR-00873,ИП «Фомичева-Александров»,2025-07-19,57,10.77,613.89,Pendiente
O-005605,BR-00376,P-041231,PR-00432,АО «Калинин»,2025-07-16,76,80.14,6090.64,En tránsito
O-005606,BR-00376,P-041232,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-08-17,76,149.92,11393.92,Pendiente
O-005607,BR-00377,P-041242,PR-00467,Соллерс,2025-08-17,36,82.75,2979.0,En tránsito
O-005608,BR-00377,P-041244,PR-00467,Соллерс,2025-08-16,83,6.24,517.92,Pendiente
O-005609,BR-00377,P-041246,PR-00468,ИП «Воронов»,2025-07-20,51,63.35,3230.85,Pendiente
O-005610,BR-00377,P-041251,PR-00469,Пестова Лтд,2025-07-13,27,70.16,1894.32,Recibido
O-005611,BR-00377,P-041252,PR-00469,Пестова Лтд,2025-07-06,52,130.56,6789.12,Recibido
O-005612,BR-00377,P-041255,PR-01104,Лапин и партнеры,2025-08-26,86,42.82,3682.52,En tránsito
O-005613,BR-00377,P-041264,PR-01077,РАО «Наумова»,2025-07-31,100,34.47,3447.0,Recibido
O-005614,BR-00377,P-041267,PR-01286,АО «Тетерина»,2025-08-19,32,13.91,445.12,Recibido
O-005615,BR-00377,P-041291,PR-00757,ФортеИнвест,2025-07-11,53,28.27,1498.31,En tránsito
O-005616,BR-00377,P-041298,PR-00431,Квадра,2025-07-25,93,90.15,8383.95,Pendiente
O-005617,BR-00377,P-041301,PR-00431,Квадра,2025-07-04,74,73.59,5445.66,Recibido
O-005618,BR-00377,P-041306,PR-01476,РАО «Прохоров»,2025-08-24,58,26.6,1542.8,En tránsito
O-005619,BR-00378,P-041321,PR-00467,Соллерс,2025-07-30,84,81.62,6856.08,En tránsito
O-005620,BR-00378,P-041333,PR-00469,Пестова Лтд,2025-07-06,38,95.79,3640.02,Pendiente
O-005621,BR-00378,P-041352,PR-00887,ИП «Зиновьев Захаров»,2025-07-15,54,102.89,5556.06,Recibido
O-005622,BR-00378,P-041364,PR-00429,Марков Лимитед,2025-07-14,37,98.71,3652.27,En tránsito
O-005623,BR-00378,P-041384,PR-01476,РАО «Прохоров»,2025-07-22,92,28.03,2578.76,Recibido
O-005624,BR-00378,P-041385,PR-01476,РАО «Прохоров»,2025-07-15,52,30.13,1566.76,Pendiente
O-005625,BR-00378,P-041393,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-10,74,106.7,7895.8,En tránsito
O-005626,BR-00379,P-041408,PR-00468,ИП «Воронов»,2025-08-28,86,131.7,11326.2,Pendiente
O-005627,BR-00379,P-041414,PR-00469,Пестова Лтд,2025-07-07,93,3.93,365.49,En tránsito
O-005628,BR-00379,P-041415,PR-00469,Пестова Лтд,2025-07-24,88,143.08,12591.04,Pendiente
O-005629,BR-00379,P-041426,PR-01077,РАО «Наумова»,2025-07-11,95,99.58,9460.1,Pendiente
O-005630,BR-00379,P-041432,PR-00694,ПСМА Рус,2025-08-24,35,3.3,115.5,Pendiente
O-005631,BR-00379,P-041434,PR-01484,ООО «Михайлова»,2025-07-15,26,14.32,372.32,Pendiente
O-005632,BR-00379,P-041437,PR-01484,ООО «Михайлова»,2025-07-03,22,57.07,1255.54,En tránsito
O-005633,BR-00379,P-041452,PR-00757,ФортеИнвест,2025-08-11,84,9.4,789.6,En tránsito
O-005634,BR-00380,P-041481,PR-00468,ИП «Воронов»,2025-08-06,86,89.5,7697.0,Pendiente
O-005635,BR-00380,P-041482,PR-00468,ИП «Воронов»,2025-08-27,54,116.88,6311.52,Pendiente
O-005636,BR-00380,P-041497,PR-01286,АО «Тетерина»,2025-08-03,24,13.21,317.04,Pendiente
O-005637,BR-00380,P-041499,PR-00457,ОАО «Абрамова-Соболева»,2025-08-22,72,42.47,3057.84,Recibido
O-005638,BR-00380,P-041501,PR-01286,АО «Тетерина»,2025-08-07,77,142.65,10984.05,En tránsito
O-005639,BR-00380,P-041502,PR-00458,"ИП «Ильина, Селезнева и Быкова»",2025-08-26,62,70.04,4342.48,Recibido
O-005640,BR-00380,P-041504,PR-01484,ООО «Михайлова»,2025-07-06,69,111.87,7719.03,Recibido
O-005641,BR-00380,P-041508,PR-00887,ИП «Зиновьев Захаров»,2025-08-06,38,13.78,523.64,Pendiente
O-005642,BR-00380,P-041515,PR-00460,Сазонов Групп,2025-07-27,79,55.13,4355.27,En tránsito
O-005643,BR-00380,P-041530,PR-00757,ФортеИнвест,2025-08-18,65,50.27,3267.55,Pendiente
O-005644,BR-00380,P-041544,PR-00433,"НПО «Лапин, Зиновьев и Гришин»",2025-07-23,35,11.42,399.7,En tránsito
O-005645,BR-00381,P-041560,PR-00514,"Rodriguez, Contreras and Mclean",2025-08-09,49,17.11,838.39,En tránsito
O-005646,BR-00381,P-041562,PR-00514,"Rodriguez, Contreras and Mclean",2025-07-02,35,49.82,1743.7,Pendiente
O-005647,BR-00381,P-041564,PR-00514,"Rodriguez, Contreras and Mclean",2025-07-13,23,130.91,3010.93,Recibido
O-005648,BR-00381,P-041570,PR-00516,Kramer LLC,2025-07-16,61,57.21,3489.81,En tránsito
O-005649,BR-00381,P-041580,PR-00517,"Klein, Boyd and Martinez",2025-06-30,68,4.13,280.84,Recibido
O-005650,BR-00381,P-041587,PR-00503,Castro-Estrada,2025-08-16,67,121.35,8130.45,Pendiente
O-005651,BR-00381,P-041596,PR-00505,Decker-Howell,2025-07-04,27,124.02,3348.54,Pendiente
O-005652,BR-00381,P-041597,PR-01150,"Reyes, Wood and Martinez",2025-08-09,65,111.51,7248.15,Recibido
O-005653,BR-00381,P-041599,PR-00722,Walker-Mendoza,2025-08-17,77,69.72,5368.44,Pendiente
O-005654,BR-00381,P-041622,PR-00479,Jackson LLC,2025-07-19,56,75.68,4238.08,Recibido
O-005655,BR-00381,P-041648,PR-00484,"Burton, Sullivan and Garrett",2025-07-04,56,41.42,2319.52,Pendiente
O-005656,BR-00381,P-041649,PR-00484,"Burton, Sullivan and Garrett",2025-07-04,80,56.3,4504.0,Recibido
O-005657,BR-00381,P-041650,PR-01482,"Jones, Patterson and Anderson",2025-08-09,96,91.61,8794.56,En tránsito
O-005658,BR-00381,P-041654,PR-01083,Banks Ltd,2025-08-11,96,17.33,1663.68,Recibido
O-005659,BR-00381,P-041656,PR-01083,Banks Ltd,2025-07-05,29,110.41,3201.89,Recibido
O-005660,BR-00381,P-041659,PR-01036,Sweeney-Rivas,2025-07-09,24,23.12,554.88,Recibido
O-005661,BR-00381,P-041664,PR-00510,Mejia Inc,2025-08-11,55,146.57,8061.35,Pendiente
O-005662,BR-00381,P-041671,PR-00756,"Anderson, Morgan and Garcia",2025-07-31,45,88.37,3976.65,Recibido
O-005663,BR-00381,P-041679,PR-00486,Perez Ltd,2025-08-20,55,17.58,966.9,En tránsito
O-005664,BR-00381,P-041704,PR-00472,Jensen LLC,2025-07-13,21,131.43,2760.03,Recibido
O-005665,BR-00381,P-041714,PR-00474,Jones-Pierce,2025-07-28,66,130.63,8621.58,Pendiente
O-005666,BR-00381,P-041715,PR-00820,Pruitt-Coffey,2025-07-29,62,90.15,5589.3,Pendiente
O-005667,BR-00381,P-041720,PR-00475,"Smith, Perez and Acosta",2025-08-14,68,120.65,8204.2,Pendiente
O-005668,BR-00381,P-041737,PR-00494,Short PLC,2025-08-24,47,87.79,4126.13,En tránsito
O-005669,BR-00381,P-041743,PR-00495,Ellis Inc,2025-07-09,40,19.25,770.0,Recibido
O-005670,BR-00381,P-041746,PR-01076,Jarvis-Lewis,2025-08-02,85,85.85,7297.25,En tránsito
O-005671,BR-00381,P-041747,PR-01076,Jarvis-Lewis,2025-07-08,49,33.59,1645.91,Recibido
O-005672,BR-00381,P-041749,PR-01076,Jarvis-Lewis,2025-07-09,87,90.16,7843.92,Pendiente
O-005673,BR-00381,P-041750,PR-00496,Morales-Brown,2025-08-08,33,88.93,2934.69,Pendiente
O-005674,BR-00381,P-041753,PR-00775,Cruz and Sons,2025-08-15,57,87.02,4960.14,En tránsito
O-005675,BR-00381,P-041760,PR-00498,Bentley-Brady,2025-07-29,48,57.83,2775.84,En tránsito
