alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-05664,BR-00381,P-041704,1,5,2025-08-25,2025-08-29,Media,PR-00472,Jensen LLC
AL-05665,BR-00381,P-041714,1,13,2025-03-25,2025-08-29,Media,PR-00474,Jones-Pierce
AL-05666,BR-00381,P-041715,1,17,2025-07-28,2025-08-29,Media,PR-00820,Pruitt-Coffey
AL-05667,BR-00381,P-041720,2,11,2025-07-25,2025-08-29,Media,PR-00475,"Smith, Perez and Acosta"
AL-05668,BR-00381,P-041737,9,9,2025-07-07,2025-08-29,Baja,PR-00494,Short PLC
AL-05669,BR-00381,P-041743,6,11,2025-05-11,2025-08-29,Baja,PR-00495,Ellis Inc
AL-05670,BR-00381,P-041746,14,17,2025-06-02,2025-08-29,Baja,PR-01076,Jarvis-Lewis
AL-05671,BR-00381,P-041747,16,20,2025-08-22,2025-08-29,Baja,PR-01076,Jarvis-Lewis
AL-05672,BR-00381,P-041749,6,6,2025-06-06,2025-08-29,Baja,PR-01076,Jarvis-Lewis
AL-05673,BR-00381,P-041750,4,12,2025-06-20,2025-08-29,Media,PR-00496,Morales-Brown
AL-05674,BR-00381,P-041753,0,14,2025-06-25,2025-08-29,Alta,PR-00775,Cruz and Sons
AL-05675,BR-00381,P-041760,9,11,2025-05-06,2025-08-29,Baja,PR-00498,Bentley-Brady
AL-05676,BR-00381,P-041765,0,5,2025-06-30,2025-08-29,Alta,PR-00499,Young Ltd
AL-05677,BR-00381,P-041771,2,8,2025-07-28,2025-08-29,Media,PR-01124,"Gibbs, Webster and Walker"
AL-05678,BR-00381,P-041773,1,10,2025-06-20,2025-08-29,Media,PR-01124,"Gibbs, Webster and Walker"
AL-05679,BR-00381,P-041777,15,18,2025-05-04,2025-08-29,Baja,PR-00501,Nguyen Ltd
AL-05680,BR-00382,P-041788,19,19,2025-08-25,2025-08-29,Baja,PR-00982,"Fuller, Gray and Jennings"
AL-05681,BR-00382,P-041796,2,6,2025-07-20,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05682,BR-00382,P-041805,3,10,2025-07-05,2025-08-29,Media,PR-00517,"Klein, Boyd and Martinez"
AL-05683,BR-00382,P-041812,15,15,2025-06-24,2025-08-29,Baja,PR-00503,Castro-Estrada
AL-05684,BR-00382,P-041814,8,15,2025-07-01,2025-08-29,Baja,PR-00504,"Reyes, Wade and Campbell"
AL-05685,BR-00382,P-041822,8,9,2025-08-17,2025-08-29,Baja,PR-00722,Walker-Mendoza
AL-05686,BR-00382,P-041844,0,18,2025-08-15,2025-08-29,Alta,PR-00477,Hoover-Gentry
AL-05687,BR-00382,P-041847,10,16,2025-05-18,2025-08-29,Baja,PR-00478,Collins-Bailey
AL-05688,BR-00382,P-041862,6,15,2025-06-02,2025-08-29,Media,PR-00482,"Richards, Smith and Buck"
AL-05689,BR-00382,P-041863,2,17,2025-08-21,2025-08-29,Media,PR-01139,Whitehead LLC
AL-05690,BR-00382,P-041867,7,18,2025-08-28,2025-08-29,Media,PR-00482,"Richards, Smith and Buck"
AL-05691,BR-00382,P-041884,2,7,2025-07-19,2025-08-29,Media,PR-00804,Parrish-Gonzalez
AL-05692,BR-00382,P-041896,5,13,2025-08-28,2025-08-29,Media,PR-00667,"Beard, Black and Williams"
AL-05693,BR-00382,P-041901,3,7,2025-03-31,2025-08-29,Media,PR-01235,Davidson Ltd
AL-05694,BR-00382,P-041907,10,14,2025-08-04,2025-08-29,Baja,PR-00486,Perez Ltd
AL-05695,BR-00382,P-041913,8,17,2025-08-03,2025-08-29,Media,PR-00488,"Ortega, Acosta and Martin"
AL-05696,BR-00382,P-041924,9,20,2025-08-16,2025-08-29,Media,PR-00490,Huffman-Kane
AL-05697,BR-00382,P-041926,8,13,2025-07-07,2025-08-29,Baja,PR-00471,"Griffith, Wood and Campbell"
AL-05698,BR-00382,P-041933,12,18,2025-08-12,2025-08-29,Baja,PR-00472,Jensen LLC
AL-05699,BR-00382,P-041943,4,18,2025-07-28,2025-08-29,Media,PR-00475,"Smith, Perez and Acosta"
AL-05700,BR-00382,P-041944,8,19,2025-05-24,2025-08-29,Media,PR-00475,"Smith, Perez and Acosta"
AL-05701,BR-00382,P-041953,7,8,2025-06-20,2025-08-29,Baja,PR-00948,"Gutierrez, Stephens and Buck"
AL-05702,BR-00382,P-041954,18,20,2025-06-11,2025-08-29,Baja,PR-00491,Jones-Patel
AL-05703,BR-00382,P-041968,8,14,2025-06-17,2025-08-29,Baja,PR-00486,Perez Ltd
AL-05704,BR-00382,P-041969,6,19,2025-06-24,2025-08-29,Media,PR-01235,Davidson Ltd
AL-05705,BR-00382,P-041972,6,20,2025-08-16,2025-08-29,Media,PR-00486,Perez Ltd
AL-05706,BR-00382,P-041977,12,15,2025-08-10,2025-08-29,Baja,PR-00495,Ellis Inc
AL-05707,BR-00382,P-041986,9,12,2025-06-20,2025-08-29,Baja,PR-00775,Cruz and Sons
AL-05708,BR-00382,P-041995,0,11,2025-08-25,2025-08-29,Alta,PR-00498,Bentley-Brady
AL-05709,BR-00382,P-041998,0,18,2025-07-22,2025-08-29,Alta,PR-00499,Young Ltd
AL-05710,BR-00382,P-041999,10,19,2025-07-14,2025-08-29,Baja,PR-01330,"Foley, Freeman and Miller"
AL-05711,BR-00382,P-042002,3,5,2025-06-23,2025-08-29,Baja,PR-01124,"Gibbs, Webster and Walker"
AL-05712,BR-00382,P-042003,7,12,2025-07-07,2025-08-29,Baja,PR-01124,"Gibbs, Webster and Walker"
AL-05713,BR-00382,P-042005,1,16,2025-08-13,2025-08-29,Media,PR-00500,Camacho and Sons
AL-05714,BR-00382,P-042009,3,19,2025-08-25,2025-08-29,Media,PR-00501,Nguyen Ltd
AL-05715,BR-00383,P-042024,2,16,2025-07-29,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05716,BR-00383,P-042025,4,16,2025-05-30,2025-08-29,Media,PR-00515,"Williams, Perez and Mathews"
AL-05717,BR-00383,P-042026,12,16,2025-08-02,2025-08-29,Baja,PR-00712,"Robertson, Bishop and Burke"
AL-05718,BR-00383,P-042027,11,15,2025-04-26,2025-08-29,Baja,PR-00515,"Williams, Perez and Mathews"
AL-05719,BR-00383,P-042033,2,15,2025-07-31,2025-08-29,Media,PR-00516,Kramer LLC
AL-05720,BR-00383,P-042037,5,5,2025-07-06,2025-08-29,Baja,PR-01204,Mann Inc
AL-05721,BR-00383,P-042046,8,16,2025-08-26,2025-08-29,Baja,PR-00503,Castro-Estrada
AL-05722,BR-00383,P-042048,10,11,2025-07-28,2025-08-29,Baja,PR-01270,Krause PLC
AL-05723,BR-00383,P-042049,7,8,2025-07-10,2025-08-29,Baja,PR-00504,"Reyes, Wade and Campbell"
AL-05724,BR-00383,P-042077,8,11,2025-07-31,2025-08-29,Baja,PR-01168,Petersen-Sullivan
AL-05725,BR-00383,P-042088,4,13,2025-07-27,2025-08-29,Media,PR-01187,"Ho, Mendez and Smith"
AL-05726,BR-00383,P-042098,2,14,2025-07-19,2025-08-29,Media,PR-01139,Whitehead LLC
AL-05727,BR-00383,P-042102,11,20,2025-06-20,2025-08-29,Baja,PR-00483,"Hall, Garcia and Farley"
AL-05728,BR-00383,P-042105,6,10,2025-08-28,2025-08-29,Baja,PR-01173,Wilson-Booth
AL-05729,BR-00383,P-042109,2,19,2025-04-30,2025-08-29,Media,PR-00484,"Burton, Sullivan and Garrett"
AL-05730,BR-00383,P-042112,16,19,2025-08-15,2025-08-29,Baja,PR-00485,Wright-Freeman
AL-05731,BR-00383,P-042127,5,10,2025-08-20,2025-08-29,Baja,PR-00511,Cruz Group
AL-05732,BR-00383,P-042130,19,20,2025-06-20,2025-08-29,Baja,PR-00511,Cruz Group
AL-05733,BR-00383,P-042139,8,9,2025-07-13,2025-08-29,Baja,PR-00494,Short PLC
AL-05734,BR-00383,P-042143,2,19,2025-05-15,2025-08-29,Media,PR-00486,Perez Ltd
AL-05735,BR-00383,P-042147,11,17,2025-08-08,2025-08-29,Baja,PR-01308,Wood LLC
AL-05736,BR-00383,P-042150,19,20,2025-08-12,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05737,BR-00383,P-042161,8,8,2025-03-23,2025-08-29,Baja,PR-00777,Robinson-Smith
AL-05738,BR-00383,P-042164,4,17,2025-08-11,2025-08-29,Media,PR-01449,Bartlett-Chandler
AL-05739,BR-00383,P-042165,11,13,2025-06-17,2025-08-29,Baja,PR-01449,Bartlett-Chandler
AL-05740,BR-00383,P-042166,15,19,2025-06-16,2025-08-29,Baja,PR-00490,Huffman-Kane
AL-05741,BR-00384,P-042204,13,14,2025-07-27,2025-08-29,Baja,PR-01150,"Reyes, Wood and Martinez"
AL-05742,BR-00384,P-042213,5,13,2025-08-08,2025-08-29,Media,PR-00506,Rowe-Woods
AL-05743,BR-00384,P-042216,12,19,2025-04-08,2025-08-29,Baja,PR-01105,Moore-Weber
AL-05744,BR-00384,P-042223,14,16,2025-08-06,2025-08-29,Baja,PR-00476,Combs-Giles
AL-05745,BR-00384,P-042226,7,16,2025-08-15,2025-08-29,Media,PR-01271,Nelson-Torres
AL-05746,BR-00384,P-042228,10,17,2025-04-09,2025-08-29,Baja,PR-00477,Hoover-Gentry
AL-05747,BR-00384,P-042231,13,20,2025-07-18,2025-08-29,Baja,PR-01323,Parker-Walsh
AL-05748,BR-00384,P-042240,18,19,2025-08-22,2025-08-29,Baja,PR-00479,Jackson LLC
AL-05749,BR-00384,P-042258,3,20,2025-07-15,2025-08-29,Media,PR-01438,Schmidt Ltd
AL-05750,BR-00384,P-042264,19,19,2025-05-09,2025-08-29,Baja,PR-01173,Wilson-Booth
AL-05751,BR-00384,P-042266,8,9,2025-05-10,2025-08-29,Baja,PR-01482,"Jones, Patterson and Anderson"
AL-05752,BR-00384,P-042269,6,9,2025-07-03,2025-08-29,Baja,PR-01359,"Olson, Rose and Roberts"
AL-05753,BR-00384,P-042272,18,20,2025-04-06,2025-08-29,Baja,PR-01362,"Robertson, Mitchell and Morgan"
AL-05754,BR-00384,P-042297,6,7,2025-07-21,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05755,BR-00384,P-042299,5,11,2025-07-01,2025-08-29,Media,PR-01308,Wood LLC
AL-05756,BR-00384,P-042303,9,15,2025-07-04,2025-08-29,Baja,PR-01392,"Matthews, Dixon and Patterson"
AL-05757,BR-00384,P-042308,5,12,2025-07-31,2025-08-29,Media,PR-01444,Chapman and Sons
AL-05758,BR-00385,P-042320,16,19,2025-08-26,2025-08-29,Baja,PR-00982,"Fuller, Gray and Jennings"
AL-05759,BR-00385,P-042328,6,13,2025-08-25,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05760,BR-00385,P-042357,4,6,2025-06-10,2025-08-29,Baja,PR-00505,Decker-Howell
AL-05761,BR-00385,P-042363,9,10,2025-08-15,2025-08-29,Baja,PR-00722,Walker-Mendoza
AL-05762,BR-00385,P-042374,10,14,2025-08-02,2025-08-29,Baja,PR-00476,Combs-Giles
AL-05763,BR-00385,P-042380,1,8,2025-08-09,2025-08-29,Media,PR-01271,Nelson-Torres
AL-05764,BR-00385,P-042396,8,9,2025-06-19,2025-08-29,Baja,PR-00480,"Huang, Moore and Powell"
AL-05765,BR-00385,P-042398,6,19,2025-08-17,2025-08-29,Media,PR-00480,"Huang, Moore and Powell"
AL-05766,BR-00385,P-042432,15,20,2025-06-11,2025-08-29,Baja,PR-01450,Lopez Inc
AL-05767,BR-00385,P-042444,10,11,2025-08-14,2025-08-29,Baja,PR-00512,"Barber, King and Morris"
AL-05768,BR-00385,P-042446,6,15,2025-08-21,2025-08-29,Media,PR-00486,Perez Ltd
AL-05769,BR-00385,P-042449,9,12,2025-07-25,2025-08-29,Baja,PR-00486,Perez Ltd
AL-05770,BR-00385,P-042450,1,14,2025-07-16,2025-08-29,Media,PR-00766,Osborne and Sons
AL-05771,BR-00385,P-042464,0,20,2025-07-26,2025-08-29,Alta,PR-00489,Bell PLC
AL-05772,BR-00385,P-042470,4,8,2025-08-04,2025-08-29,Baja,PR-01449,Bartlett-Chandler
AL-05773,BR-00386,P-042480,10,16,2025-06-27,2025-08-29,Baja,PR-00712,"Robertson, Bishop and Burke"
AL-05774,BR-00386,P-042481,4,15,2025-07-01,2025-08-29,Media,PR-00515,"Williams, Perez and Mathews"
AL-05775,BR-00386,P-042482,1,16,2025-08-28,2025-08-29,Media,PR-00712,"Robertson, Bishop and Burke"
AL-05776,BR-00386,P-042486,0,15,2025-07-11,2025-08-29,Alta,PR-00516,Kramer LLC
AL-05777,BR-00386,P-042490,11,12,2025-06-09,2025-08-29,Baja,PR-00517,"Klein, Boyd and Martinez"
AL-05778,BR-00386,P-042492,7,11,2025-07-08,2025-08-29,Baja,PR-00503,Castro-Estrada
AL-05779,BR-00386,P-042493,5,12,2025-07-22,2025-08-29,Media,PR-00503,Castro-Estrada
AL-05780,BR-00386,P-042495,14,19,2025-04-07,2025-08-29,Baja,PR-00503,Castro-Estrada
AL-05781,BR-00386,P-042502,9,17,2025-04-28,2025-08-29,Baja,PR-00505,Decker-Howell
AL-05782,BR-00386,P-042505,2,11,2025-07-14,2025-08-29,Media,PR-00506,Rowe-Woods
AL-05783,BR-00386,P-042510,10,11,2025-08-06,2025-08-29,Baja,PR-00507,Ward-Nelson
AL-05784,BR-00386,P-042511,0,13,2025-07-22,2025-08-29,Alta,PR-00507,Ward-Nelson
AL-05785,BR-00386,P-042515,6,12,2025-03-31,2025-08-29,Baja,PR-00476,Combs-Giles
AL-05786,BR-00386,P-042530,14,20,2025-06-09,2025-08-29,Baja,PR-01249,"Dixon, Benitez and Serrano"
AL-05787,BR-00386,P-042546,10,17,2025-08-22,2025-08-29,Baja,PR-00482,"Richards, Smith and Buck"
AL-05788,BR-00386,P-042547,7,18,2025-08-03,2025-08-29,Media,PR-00482,"Richards, Smith and Buck"
AL-05789,BR-00386,P-042561,6,7,2025-06-09,2025-08-29,Baja,PR-00485,Wright-Freeman
AL-05790,BR-00386,P-042563,13,17,2025-08-25,2025-08-29,Baja,PR-01482,"Jones, Patterson and Anderson"
AL-05791,BR-00386,P-042567,9,11,2025-07-22,2025-08-29,Baja,PR-01362,"Robertson, Mitchell and Morgan"
AL-05792,BR-00386,P-042583,9,16,2025-08-13,2025-08-29,Baja,PR-00756,"Anderson, Morgan and Garcia"
AL-05793,BR-00386,P-042591,11,16,2025-06-03,2025-08-29,Baja,PR-01235,Davidson Ltd
AL-05794,BR-00386,P-042598,10,18,2025-07-14,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05795,BR-00387,P-042618,1,5,2025-05-21,2025-08-29,Media,PR-00982,"Fuller, Gray and Jennings"
AL-05796,BR-00387,P-042624,6,19,2025-08-10,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05797,BR-00387,P-042625,8,16,2025-05-30,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05798,BR-00387,P-042626,17,17,2025-08-02,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05799,BR-00387,P-042627,7,9,2025-08-03,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05800,BR-00387,P-042637,2,17,2025-08-06,2025-08-29,Media,PR-00826,"Bell, Johnson and Mcbride"
AL-05801,BR-00387,P-042640,9,10,2025-08-27,2025-08-29,Baja,PR-00826,"Bell, Johnson and Mcbride"
AL-05802,BR-00387,P-042642,9,18,2025-08-15,2025-08-29,Baja,PR-00826,"Bell, Johnson and Mcbride"
AL-05803,BR-00387,P-042660,10,17,2025-07-16,2025-08-29,Baja,PR-01150,"Reyes, Wood and Martinez"
AL-05804,BR-00387,P-042673,0,12,2025-08-19,2025-08-29,Alta,PR-01105,Moore-Weber
AL-05805,BR-00387,P-042681,4,11,2025-07-18,2025-08-29,Media,PR-00476,Combs-Giles
AL-05806,BR-00387,P-042682,9,10,2025-07-04,2025-08-29,Baja,PR-01271,Nelson-Torres
AL-05807,BR-00387,P-042695,15,19,2025-06-22,2025-08-29,Baja,PR-01114,Palmer Ltd
AL-05808,BR-00387,P-042706,4,19,2025-08-01,2025-08-29,Media,PR-00481,"Morris, Johnson and Silva"
AL-05809,BR-00387,P-042710,7,10,2025-03-24,2025-08-29,Baja,PR-00481,"Morris, Johnson and Silva"
AL-05810,BR-00387,P-042711,13,16,2025-06-04,2025-08-29,Baja,PR-01139,Whitehead LLC
AL-05811,BR-00387,P-042715,4,8,2025-05-14,2025-08-29,Baja,PR-00482,"Richards, Smith and Buck"
AL-05812,BR-00387,P-042730,1,16,2025-08-09,2025-08-29,Media,PR-01411,Thomas Group
AL-05813,BR-00387,P-042763,6,8,2025-04-18,2025-08-29,Baja,PR-00801,"Williams, Carson and Sawyer"
AL-05814,BR-00387,P-042764,0,13,2025-06-15,2025-08-29,Alta,PR-00766,Osborne and Sons
AL-05815,BR-00387,P-042765,13,17,2025-08-14,2025-08-29,Baja,PR-01235,Davidson Ltd
AL-05816,BR-00387,P-042775,10,17,2025-05-21,2025-08-29,Baja,PR-01392,"Matthews, Dixon and Patterson"
AL-05817,BR-00387,P-042776,0,6,2025-07-27,2025-08-29,Alta,PR-01392,"Matthews, Dixon and Patterson"
AL-05818,BR-00387,P-042782,7,17,2025-06-01,2025-08-29,Media,PR-00490,Huffman-Kane
AL-05819,BR-00387,P-042784,8,15,2025-07-09,2025-08-29,Baja,PR-01094,Sanchez PLC
AL-05820,BR-00388,P-042788,9,9,2025-08-22,2025-08-29,Baja,PR-00982,"Fuller, Gray and Jennings"
AL-05821,BR-00388,P-042805,1,18,2025-06-02,2025-08-29,Media,PR-01204,Mann Inc
AL-05822,BR-00388,P-042818,12,16,2025-08-12,2025-08-29,Baja,PR-01270,Krause PLC
AL-05823,BR-00388,P-042822,5,6,2025-06-26,2025-08-29,Baja,PR-00505,Decker-Howell
AL-05824,BR-00388,P-042833,10,16,2025-08-20,2025-08-29,Baja,PR-00507,Ward-Nelson
AL-05825,BR-00388,P-042844,6,9,2025-06-09,2025-08-29,Baja,PR-01271,Nelson-Torres
AL-05826,BR-00388,P-042849,16,16,2025-07-31,2025-08-29,Baja,PR-00478,Collins-Bailey
AL-05827,BR-00388,P-042854,3,9,2025-08-18,2025-08-29,Media,PR-00480,"Huang, Moore and Powell"
AL-05828,BR-00388,P-042858,3,17,2025-06-09,2025-08-29,Media,PR-01187,"Ho, Mendez and Smith"
AL-05829,BR-00388,P-042860,9,18,2025-07-13,2025-08-29,Baja,PR-00481,"Morris, Johnson and Silva"
AL-05830,BR-00388,P-042875,2,6,2025-06-30,2025-08-29,Media,PR-01438,Schmidt Ltd
AL-05831,BR-00388,P-042882,13,14,2025-05-22,2025-08-29,Baja,PR-00484,"Burton, Sullivan and Garrett"
AL-05832,BR-00388,P-042905,3,15,2025-06-13,2025-08-29,Media,PR-00720,Anderson-Owens
AL-05833,BR-00388,P-042907,19,19,2025-07-22,2025-08-29,Baja,PR-00510,Mejia Inc
AL-05834,BR-00388,P-042921,6,7,2025-08-20,2025-08-29,Baja,PR-00875,Santos-Lopez
AL-05835,BR-00388,P-042924,7,13,2025-08-05,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05836,BR-00388,P-042925,6,7,2025-08-15,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05837,BR-00388,P-042928,6,19,2025-08-10,2025-08-29,Media,PR-00487,Mullins-Johnson
AL-05838,BR-00388,P-042940,3,20,2025-05-30,2025-08-29,Media,PR-01094,Sanchez PLC
AL-05839,BR-00389,P-042956,9,20,2025-07-31,2025-08-29,Media,PR-00712,"Robertson, Bishop and Burke"
AL-05840,BR-00389,P-042957,2,13,2025-06-10,2025-08-29,Media,PR-00515,"Williams, Perez and Mathews"
AL-05841,BR-00389,P-042968,5,17,2025-08-02,2025-08-29,Media,PR-00517,"Klein, Boyd and Martinez"
AL-05842,BR-00389,P-042972,1,17,2025-07-28,2025-08-29,Media,PR-00503,Castro-Estrada
AL-05843,BR-00389,P-042976,1,5,2025-06-26,2025-08-29,Media,PR-00504,"Reyes, Wade and Campbell"
AL-05844,BR-00389,P-042982,6,9,2025-08-03,2025-08-29,Baja,PR-01150,"Reyes, Wood and Martinez"
AL-05845,BR-00389,P-042994,2,11,2025-08-08,2025-08-29,Media,PR-00476,Combs-Giles
AL-05846,BR-00389,P-043004,16,20,2025-07-08,2025-08-29,Baja,PR-01271,Nelson-Torres
AL-05847,BR-00389,P-043009,1,7,2025-06-28,2025-08-29,Media,PR-01278,Garcia Ltd
AL-05848,BR-00389,P-043013,7,19,2025-04-23,2025-08-29,Media,PR-01187,"Ho, Mendez and Smith"
AL-05849,BR-00389,P-043030,1,6,2025-04-23,2025-08-29,Media,PR-00483,"Hall, Garcia and Farley"
AL-05850,BR-00389,P-043032,5,8,2025-08-16,2025-08-29,Baja,PR-01438,Schmidt Ltd
AL-05851,BR-00389,P-043033,9,14,2025-08-17,2025-08-29,Baja,PR-01438,Schmidt Ltd
AL-05852,BR-00389,P-043061,8,16,2025-07-28,2025-08-29,Baja,PR-00779,Patterson Inc
AL-05853,BR-00389,P-043062,10,19,2025-08-22,2025-08-29,Baja,PR-00511,Cruz Group
AL-05854,BR-00389,P-043070,10,12,2025-08-14,2025-08-29,Baja,PR-00667,"Beard, Black and Williams"
AL-05855,BR-00389,P-043072,9,14,2025-08-19,2025-08-29,Baja,PR-00512,"Barber, King and Morris"
AL-05856,BR-00389,P-043078,1,5,2025-04-25,2025-08-29,Media,PR-00487,Mullins-Johnson
AL-05857,BR-00389,P-043086,8,17,2025-06-25,2025-08-29,Media,PR-00488,"Ortega, Acosta and Martin"
AL-05858,BR-00390,P-043099,14,19,2025-06-23,2025-08-29,Baja,PR-00513,"Hernandez, Davidson and Lopez"
AL-05859,BR-00390,P-043102,14,19,2025-05-07,2025-08-29,Baja,PR-00513,"Hernandez, Davidson and Lopez"
AL-05860,BR-00390,P-043104,19,19,2025-06-24,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05861,BR-00390,P-043105,5,18,2025-06-07,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05862,BR-00390,P-043106,5,14,2025-07-06,2025-08-29,Media,PR-00515,"Williams, Perez and Mathews"
AL-05863,BR-00390,P-043109,4,8,2025-08-21,2025-08-29,Baja,PR-00826,"Bell, Johnson and Mcbride"
AL-05864,BR-00390,P-043112,4,20,2025-03-29,2025-08-29,Media,PR-01204,Mann Inc
AL-05865,BR-00390,P-043122,13,16,2025-05-24,2025-08-29,Baja,PR-00503,Castro-Estrada
AL-05866,BR-00390,P-043124,4,19,2025-07-12,2025-08-29,Media,PR-00503,Castro-Estrada
AL-05867,BR-00390,P-043125,2,14,2025-08-04,2025-08-29,Media,PR-01270,Krause PLC
AL-05868,BR-00390,P-043129,13,19,2025-06-13,2025-08-29,Baja,PR-01270,Krause PLC
AL-05869,BR-00390,P-043134,10,15,2025-07-08,2025-08-29,Baja,PR-01150,"Reyes, Wood and Martinez"
AL-05870,BR-00390,P-043137,7,14,2025-08-27,2025-08-29,Baja,PR-01150,"Reyes, Wood and Martinez"
AL-05871,BR-00390,P-043143,7,8,2025-06-07,2025-08-29,Baja,PR-01105,Moore-Weber
AL-05872,BR-00390,P-043149,9,19,2025-08-19,2025-08-29,Media,PR-00476,Combs-Giles
AL-05873,BR-00390,P-043175,6,11,2025-05-28,2025-08-29,Baja,PR-01187,"Ho, Mendez and Smith"
AL-05874,BR-00390,P-043176,5,11,2025-06-09,2025-08-29,Media,PR-00480,"Huang, Moore and Powell"
AL-05875,BR-00390,P-043185,0,7,2025-07-21,2025-08-29,Alta,PR-00481,"Morris, Johnson and Silva"
AL-05876,BR-00390,P-043203,9,14,2025-08-25,2025-08-29,Baja,PR-00508,Potter LLC
AL-05877,BR-00390,P-043230,5,7,2025-05-17,2025-08-29,Baja,PR-00801,"Williams, Carson and Sawyer"
AL-05878,BR-00390,P-043231,1,10,2025-05-31,2025-08-29,Media,PR-00494,Short PLC
AL-05879,BR-00390,P-043232,3,15,2025-06-20,2025-08-29,Media,PR-00494,Short PLC
AL-05880,BR-00390,P-043238,8,10,2025-07-25,2025-08-29,Baja,PR-00487,Mullins-Johnson
AL-05881,BR-00390,P-043239,4,12,2025-07-30,2025-08-29,Media,PR-00488,"Ortega, Acosta and Martin"
AL-05882,BR-00390,P-043242,4,7,2025-07-20,2025-08-29,Baja,PR-01392,"Matthews, Dixon and Patterson"
AL-05883,BR-00390,P-043245,3,14,2025-07-12,2025-08-29,Media,PR-01392,"Matthews, Dixon and Patterson"
AL-05884,BR-00390,P-043248,9,14,2025-06-28,2025-08-29,Baja,PR-01444,Chapman and Sons
AL-05885,BR-00390,P-043249,2,12,2025-08-20,2025-08-29,Media,PR-01444,Chapman and Sons
AL-05886,BR-00390,P-043253,12,12,2025-06-13,2025-08-29,Baja,PR-00490,Huffman-Kane
AL-05887,BR-00391,P-043258,1,15,2025-08-27,2025-08-29,Media,PR-00898,Garrison LLC
AL-05888,BR-00391,P-043259,3,12,2025-07-27,2025-08-29,Media,PR-00898,Garrison LLC
AL-05889,BR-00391,P-043260,2,9,2025-06-28,2025-08-29,Media,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05890,BR-00391,P-043261,15,15,2025-06-13,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05891,BR-00391,P-043263,5,6,2025-07-28,2025-08-29,Baja,PR-00514,"Rodriguez, Contreras and Mclean"
AL-05892,BR-00391,P-043268,1,7,2025-07-26,2025-08-29,Media,PR-00515,"Williams, Perez and Mathews"
AL-05893,BR-00391,P-043272,3,13,2025-06-15,2025-08-29,Media,PR-01204,Mann Inc
AL-05894,BR-00391,P-043284,13,19,2025-08-22,2025-08-29,Baja,PR-00517,"Klein, Boyd and Martinez"
