order_id,branch_id,product_id,provider_id,provider_name,fecha_orden,cantidad,precio_unitario,total,estado
O-005491,BR-00371,P-040840,PR-00429,НПО «Лапин Родионова»,2025-07-31,63,92.78,5845.14,Recibido
O-005492,BR-00371,P-040841,PR-00429,НПО «Лапин Родионова»,2025-07-19,49,139.44,6832.56,En tránsito
O-005493,BR-00372,P-040870,PR-01456,"ООО «Белоусова, Суворова и Мельников»",2025-07-24,85,103.3,8780.5,Recibido
O-005494,BR-00372,P-040871,PR-00466,НПО «Кулагин Соколов»,2025-07-07,52,123.95,6445.4,Recibido
O-005495,BR-00372,P-040877,PR-00468,ОАО «Маркова Константинов»,2025-08-12,91,5.24,476.84,En tránsito
O-005496,BR-00372,P-040889,PR-00470,СК Согласие,2025-07-07,26,76.67,1993.42,En tránsito
O-005497,BR-00372,P-040890,PR-00456,"АО «Никифорова, Никонова и Гришин»",2025-08-20,88,27.49,2419.12,En tránsito
O-005498,BR-00372,P-040891,PR-00456,"АО «Никифорова, Никонова и Гришин»",2025-08-05,94,98.76,9283.44,Recibido
O-005499,BR-00372,P-040899,PR-01234,ЗАО «Кириллова Абрамова»,2025-07-02,96,23.87,2291.52,Pendiente
O-005500,BR-00372,P-040900,PR-00935,ООО «Овчинникова-Жданов»,2025-08-09,96,39.74,3815.04,Pendiente
O-005501,BR-00372,P-040901,PR-00935,ООО «Овчинникова-Жданов»,2025-06-30,63,117.41,7396.83,Pendiente
O-005502,BR-00372,P-040903,PR-00458,"РАО «Павлов, Белякова и Беспалов»",2025-07-06,50,119.36,5968.0,Recibido
O-005503,BR-00372,P-040918,PR-00429,НПО «Лапин Родионова»,2025-07-08,93,79.44,7387.92,Recibido
O-005504,BR-00372,P-040929,PR-01008,Котов Лтд,2025-07-01,68,112.82,7671.76,Recibido
O-005505,BR-00372,P-040935,PR-00433,ЗАО «Третьякова-Боброва»,2025-07-01,85,66.03,5612.55,Recibido
O-005506,BR-00373,P-040937,PR-01456,"ООО «Белоусова, Суворова и Мельников»",2025-08-22,46,13.36,614.56,Pendiente
O-005507,BR-00373,P-040964,PR-00458,"РАО «Павлов, Белякова и Беспалов»",2025-08-01,62,51.25,3177.5,Pendiente
O-005508,BR-00373,P-040966,PR-00458,"РАО «Павлов, Белякова и Беспалов»",2025-06-30,75,62.67,4700.25,Pendiente
O-005509,BR-00373,P-040971,PR-01140,ТК Шлюмберже (Schlumberger),2025-08-04,31,97.15,3011.65,En tránsito
O-005510,BR-00373,P-040978,PR-00429,НПО «Лапин Родионова»,2025-08-23,74,18.37,1359.38,En tránsito
O-005511,BR-00373,P-040986,PR-00727,Волгоградэнергосбыт,2025-07-02,98,79.24,7765.52,Recibido
O-005512,BR-00373,P-040990,PR-00885,Казаньоргсинтез,2025-07-06,77,122.1,9401.7,Recibido
O-005513,BR-00374,P-041008,PR-00802,ИП «Романова»,2025-08-15,75,83.09,6231.75,Recibido
O-005514,BR-00374,P-041010,PR-00802,ИП «Романова»,2025-07-14,82,48.9,4009.8,Recibido
O-005515,BR-00374,P-041011,PR-00802,ИП «Романова»,2025-07-08,79,127.67,10085.93,Pendiente
O-005516,BR-00374,P-041020,PR-00468,ОАО «Маркова Константинов»,2025-07-29,37,37.0,1369.0,Recibido
O-005517,BR-00374,P-041023,PR-00469,"ООО «Блинова, Беляев и Попова»",2025-08-04,26,131.1,3408.6,Pendiente
O-005518,BR-00374,P-041024,PR-01081,ЧТПЗ,2025-06-26,67,65.26,4372.42,Pendiente
O-005519,BR-00374,P-041029,PR-00761,Исакова Лтд,2025-08-15,62,80.91,5016.42,Pendiente
O-005520,BR-00374,P-041055,PR-00429,НПО «Лапин Родионова»,2025-06-30,30,133.35,4000.5,Pendiente
O-005521,BR-00374,P-041056,PR-00429,НПО «Лапин Родионова»,2025-07-19,55,143.96,7917.8,Pendiente
O-005522,BR-00374,P-041068,PR-00432,ОАО «Никифорова-Потапова»,2025-08-09,80,65.95,5276.0,Recibido
O-005523,BR-00374,P-041073,PR-00433,ЗАО «Третьякова-Боброва»,2025-08-05,66,43.09,2843.94,En tránsito
O-005524,BR-00374,P-041077,PR-00433,ЗАО «Третьякова-Боброва»,2025-06-29,97,46.3,4491.1,Recibido
O-005525,BR-00374,P-041078,PR-00433,ЗАО «Третьякова-Боброва»,2025-06-30,50,87.87,4393.5,Pendiente
O-005526,BR-00375,P-041084,PR-00466,НПО «Кулагин Соколов»,2025-07-17,90,137.43,12368.7,En tránsito
O-005527,BR-00375,P-041087,PR-00798,"РАО «Корнилов, Захарова и Федорова»",2025-08-17,97,83.77,8125.69,En tránsito
O-005528,BR-00375,P-041099,PR-01450,"ООО «Шашкова, Калашникова и Абрамова»",2025-08-10,85,43.85,3727.25,Recibido
O-005529,BR-00375,P-041104,PR-00761,Исакова Лтд,2025-07-26,42,57.06,2396.52,Recibido
O-005530,BR-00375,P-041110,PR-00456,"АО «Никифорова, Никонова и Гришин»",2025-07-02,21,48.08,1009.68,Recibido
O-005531,BR-00375,P-041117,PR-00935,ООО «Овчинникова-Жданов»,2025-07-02,35,8.2,287.0,Recibido
O-005532,BR-00375,P-041121,PR-00952,"ЗАО «Петухов, Карпова и Игнатьев»",2025-07-02,53,126.95,6728.35,Pendiente
O-005533,BR-00375,P-041126,PR-00460,Рено Россия (Renault),2025-08-01,70,27.44,1920.8,En tránsito
O-005534,BR-00375,P-041131,PR-00429,НПО «Лапин Родионова»,2025-07-04,46,103.35,4754.1,En tránsito
O-005535,BR-00375,P-041132,PR-00429,НПО «Лапин Родионова»,2025-08-22,65,100.01,6500.65,Pendiente
O-005536,BR-00375,P-041134,PR-00429,НПО «Лапин Родионова»,2025-08-05,30,124.48,3734.4,Pendiente
O-005537,BR-00375,P-041136,PR-00429,НПО «Лапин Родионова»,2025-08-10,90,104.07,9366.3,Recibido
O-005538,BR-00375,P-041139,PR-01357,НПО «Емельянова»,2025-08-01,56,108.25,6062.0,En tránsito
O-005539,BR-00375,P-041154,PR-01089,Форд Соллерс Холдинг,2025-07-24,92,33.15,3049.8,Pendiente
O-005540,BR-00375,P-041157,PR-00433,ЗАО «Третьякова-Боброва»,2025-08-21,32,18.42,589.44,Pendiente
O-005541,BR-00376,P-041161,PR-00802,ИП «Романова»,2025-07-27,97,5.93,575.21,En tránsito
O-005542,BR-00376,P-041162,PR-00466,НПО «Кулагин Соколов»,2025-06-27,88,99.63,8767.44,Recibido
O-005543,BR-00376,P-041184,PR-01450,"ООО «Шашкова, Калашникова и Абрамова»",2025-08-02,99,129.77,12847.23,Recibido
O-005544,BR-00376,P-041202,PR-00459,ООО «Терентьев Харитонова»,2025-08-21,50,77.34,3867.0,Recibido
O-005545,BR-00376,P-041205,PR-01140,ТК Шлюмберже (Schlumberger),2025-08-09,82,28.06,2300.92,Recibido
O-005546,BR-00376,P-041211,PR-00429,НПО «Лапин Родионова»,2025-07-17,40,22.82,912.8,En tránsito
O-005547,BR-00376,P-041214,PR-00429,НПО «Лапин Родионова»,2025-08-07,90,79.55,7159.5,Pendiente
O-005548,BR-00376,P-041215,PR-00430,Быкова Лтд,2025-06-29,92,100.9,9282.8,En tránsito
O-005549,BR-00376,P-041224,PR-00885,Казаньоргсинтез,2025-07-05,40,26.15,1046.0,Pendiente
O-005550,BR-00376,P-041230,PR-01008,Котов Лтд,2025-07-22,22,18.5,407.0,Pendiente
O-005551,BR-00376,P-041231,PR-01008,Котов Лтд,2025-07-19,83,80.14,6651.62,En tránsito
O-005552,BR-00377,P-041237,PR-00802,ИП «Романова»,2025-08-08,33,75.17,2480.61,Pendiente
O-005553,BR-00377,P-041240,PR-01056,Группа Газфонд,2025-08-17,44,75.35,3315.4,Pendiente
O-005554,BR-00377,P-041253,PR-00469,"ООО «Блинова, Беляев и Попова»",2025-08-11,46,100.19,4608.74,En tránsito
O-005555,BR-00377,P-041259,PR-01317,НПО «Белова Бобылев»,2025-07-27,43,59.22,2546.46,En tránsito
O-005556,BR-00377,P-041267,PR-00457,НПО «Журавлев-Маслова»,2025-07-23,96,13.91,1335.36,Pendiente
O-005557,BR-00377,P-041268,PR-00457,НПО «Журавлев-Маслова»,2025-08-06,83,7.59,629.97,Pendiente
O-005558,BR-00377,P-041269,PR-00457,НПО «Журавлев-Маслова»,2025-08-04,20,15.87,317.4,Recibido
O-005559,BR-00377,P-041276,PR-00458,"РАО «Павлов, Белякова и Беспалов»",2025-07-16,26,4.48,116.48,Pendiente
O-005560,BR-00377,P-041281,PR-00459,ООО «Терентьев Харитонова»,2025-07-08,39,119.93,4677.27,Pendiente
O-005561,BR-00377,P-041287,PR-00460,Рено Россия (Renault),2025-08-16,69,69.16,4772.04,Recibido
O-005562,BR-00377,P-041293,PR-00430,Быкова Лтд,2025-07-23,43,119.87,5154.41,En tránsito
O-005563,BR-00377,P-041306,PR-01089,Форд Соллерс Холдинг,2025-08-17,22,26.6,585.2,Recibido
O-005564,BR-00377,P-041314,PR-00433,ЗАО «Третьякова-Боброва»,2025-07-09,65,23.39,1520.35,En tránsito
O-005565,BR-00378,P-041317,PR-00963,ИП «Романов Крылов»,2025-08-05,78,68.92,5375.76,Recibido
O-005566,BR-00378,P-041330,PR-00469,"ООО «Блинова, Беляев и Попова»",2025-08-07,21,48.46,1017.66,En tránsito
O-005567,BR-00378,P-041340,PR-00456,"АО «Никифорова, Никонова и Гришин»",2025-06-27,41,94.29,3865.89,Recibido
O-005568,BR-00378,P-041360,PR-00460,Рено Россия (Renault),2025-08-07,84,10.98,922.32,En tránsito
O-005569,BR-00378,P-041361,PR-00806,ООО «Мамонтов Давыдова»,2025-08-18,83,98.9,8208.7,En tránsito
O-005570,BR-00378,P-041368,PR-00429,НПО «Лапин Родионова»,2025-08-08,34,97.28,3307.52,Pendiente
O-005571,BR-00378,P-041378,PR-00431,НПО «Миронов»,2025-06-29,59,59.22,3493.98,Pendiente
O-005572,BR-00378,P-041380,PR-00885,Казаньоргсинтез,2025-08-19,70,131.36,9195.2,Pendiente
O-005573,BR-00378,P-041382,PR-01089,Форд Соллерс Холдинг,2025-08-13,26,132.15,3435.9,Recibido
O-005574,BR-00378,P-041384,PR-00432,ОАО «Никифорова-Потапова»,2025-07-10,41,28.03,1149.23,En tránsito
O-005575,BR-00379,P-041407,PR-00468,ОАО «Маркова Константинов»,2025-06-29,22,132.96,2925.12,Recibido
O-005576,BR-00379,P-041413,PR-00469,"ООО «Блинова, Беляев и Попова»",2025-08-05,45,61.03,2746.35,Recibido
O-005577,BR-00379,P-041438,PR-00458,"РАО «Павлов, Белякова и Беспалов»",2025-08-08,35,113.37,3967.95,Recibido
O-005578,BR-00379,P-041439,PR-00459,ООО «Терентьев Харитонова»,2025-07-17,33,11.88,392.04,Pendiente
O-005579,BR-00379,P-041444,PR-01140,ТК Шлюмберже (Schlumberger),2025-07-25,72,103.74,7469.28,En tránsito
O-005580,BR-00379,P-041447,PR-00429,НПО «Лапин Родионова»,2025-08-19,84,5.13,430.92,Recibido
O-005581,BR-00379,P-041451,PR-01107,Объединенная авиастроительная корпорация,2025-07-21,88,106.35,9358.8,Pendiente
O-005582,BR-00379,P-041461,PR-00885,Казаньоргсинтез,2025-06-27,37,91.79,3396.23,En tránsito
O-005583,BR-00379,P-041463,PR-01008,Котов Лтд,2025-07-14,63,92.1,5802.3,En tránsito
O-005584,BR-00379,P-041464,PR-01089,Форд Соллерс Холдинг,2025-07-30,100,126.39,12639.0,Recibido
O-005585,BR-00380,P-041476,PR-00798,"РАО «Корнилов, Захарова и Федорова»",2025-08-10,58,67.06,3889.48,Recibido
O-005586,BR-00380,P-041485,PR-01081,ЧТПЗ,2025-08-09,75,84.73,6354.75,En tránsito
O-005587,BR-00380,P-041491,PR-00456,"АО «Никифорова, Никонова и Гришин»",2025-08-19,69,113.08,7802.52,Pendiente
O-005588,BR-00380,P-041513,PR-00459,ООО «Терентьев Харитонова»,2025-08-20,46,94.96,4368.16,Recibido
O-005589,BR-00380,P-041516,PR-01140,ТК Шлюмберже (Schlumberger),2025-08-21,32,122.48,3919.36,En tránsito
O-005590,BR-00380,P-041523,PR-00429,НПО «Лапин Родионова»,2025-06-26,51,140.38,7159.38,Recibido
O-005591,BR-00380,P-041527,PR-01107,Объединенная авиастроительная корпорация,2025-07-27,78,101.05,7881.9,En tránsito
O-005592,BR-00380,P-041533,PR-00431,НПО «Миронов»,2025-07-10,48,17.19,825.12,Pendiente
O-005593,BR-00380,P-041537,PR-00885,Казаньоргсинтез,2025-07-20,70,148.18,10372.6,Recibido
O-005594,BR-00380,P-041542,PR-01089,Форд Соллерс Холдинг,2025-07-21,70,113.38,7936.6,Recibido
O-005595,BR-00380,P-041544,PR-00433,ЗАО «Третьякова-Боброва»,2025-08-14,40,11.42,456.8,En tránsito
O-005596,BR-00381,P-041572,PR-01096,Villarreal-Robertson,2025-07-03,91,118.41,10775.31,En tránsito
O-005597,BR-00381,P-041573,PR-01305,Rodriguez PLC,2025-08-15,23,43.73,1005.79,Recibido
O-005598,BR-00381,P-041575,PR-01305,Rodriguez PLC,2025-07-20,96,120.73,11590.08,Recibido
O-005599,BR-00381,P-041576,PR-00517,"Taylor, Montgomery and Collins",2025-08-10,46,137.54,6326.84,Recibido
O-005600,BR-00381,P-041584,PR-00503,"Evans, Baker and Fletcher",2025-07-11,57,46.11,2628.27,Pendiente
O-005601,BR-00381,P-041615,PR-00477,Preston-Lucas,2025-07-12,75,112.61,8445.75,En tránsito
O-005602,BR-00381,P-041624,PR-00479,Mcmahon LLC,2025-07-22,79,93.22,7364.38,En tránsito
O-005603,BR-00381,P-041663,PR-01402,"Baxter, Peterson and Porter",2025-07-21,79,104.35,8243.65,Pendiente
O-005604,BR-00381,P-041665,PR-00510,"White, Compton and Brooks",2025-07-03,35,27.3,955.5,Pendiente
O-005605,BR-00381,P-041666,PR-01011,Marshall-Marshall,2025-08-04,69,131.21,9053.49,Pendiente
O-005606,BR-00381,P-041667,PR-00511,"Hamilton, Wilkerson and Shaw",2025-08-04,79,68.25,5391.75,Pendiente
O-005607,BR-00381,P-041672,PR-00512,King-Brown,2025-07-11,73,56.58,4130.34,Pendiente
O-005608,BR-00381,P-041680,PR-00487,"Leblanc, Foley and Gallegos",2025-07-23,21,56.63,1189.23,Pendiente
O-005609,BR-00381,P-041694,PR-00670,"Johnson, Mullins and Robles",2025-07-15,98,145.23,14232.54,Recibido
O-005610,BR-00381,P-041696,PR-00670,"Johnson, Mullins and Robles",2025-07-21,68,70.01,4760.68,Pendiente
O-005611,BR-00381,P-041699,PR-00490,Wilson and Sons,2025-08-01,69,19.9,1373.1,Recibido
O-005612,BR-00381,P-041706,PR-00472,"Reed, Miller and Casey",2025-07-07,70,117.87,8250.9,Recibido
O-005613,BR-00381,P-041729,PR-01166,"Brown, Smith and Rivera",2025-08-17,44,106.56,4688.64,Recibido
O-005614,BR-00381,P-041738,PR-00494,Roberts-Miller,2025-07-20,85,118.97,10112.45,Recibido
O-005615,BR-00381,P-041749,PR-00496,Williams-Jackson,2025-06-29,98,90.16,8835.68,Recibido
O-005616,BR-00381,P-041754,PR-01350,Hill-Meyers,2025-06-26,51,149.16,7607.16,En tránsito
O-005617,BR-00381,P-041757,PR-00828,Collier-Morgan,2025-06-26,67,52.93,3546.31,En tránsito
O-005618,BR-00381,P-041760,PR-00498,Wheeler-Williams,2025-07-19,37,57.83,2139.71,Recibido
O-005619,BR-00381,P-041770,PR-00795,Black-White,2025-06-27,80,74.16,5932.8,En tránsito
O-005620,BR-00381,P-041773,PR-00500,"Day, Perez and Riley",2025-08-08,52,70.87,3685.24,En tránsito
O-005621,BR-00382,P-041790,PR-00513,Williams-Warner,2025-07-14,71,33.54,2381.34,Pendiente
O-005622,BR-00382,P-041797,PR-00515,"Flores, Smith and Huffman",2025-07-06,33,6.98,230.34,En tránsito
O-005623,BR-00382,P-041804,PR-00517,"Taylor, Montgomery and Collins",2025-07-06,98,50.39,4938.22,Pendiente
O-005624,BR-00382,P-041813,PR-00503,"Evans, Baker and Fletcher",2025-07-26,42,56.22,2361.24,En tránsito
O-005625,BR-00382,P-041818,PR-00934,Patterson and Sons,2025-06-27,50,13.05,652.5,Pendiente
O-005626,BR-00382,P-041833,PR-00507,"Fisher, Jones and Miller",2025-07-02,78,117.12,9135.36,Recibido
O-005627,BR-00382,P-041836,PR-01206,Morgan-Smith,2025-07-29,34,95.8,3257.2,En tránsito
O-005628,BR-00382,P-041840,PR-00476,Wood Group,2025-07-25,28,32.96,922.88,Recibido
O-005629,BR-00382,P-041846,PR-01208,"Tapia, Callahan and York",2025-08-16,43,135.78,5838.54,Recibido
O-005630,BR-00382,P-041850,PR-00478,Lambert and Sons,2025-07-16,47,59.09,2777.23,Pendiente
O-005631,BR-00382,P-041852,PR-00479,Mcmahon LLC,2025-08-07,74,27.96,2069.04,Pendiente
O-005632,BR-00382,P-041854,PR-00949,Cunningham Inc,2025-07-06,74,145.22,10746.28,En tránsito
O-005633,BR-00382,P-041860,PR-00974,Hernandez-Ball,2025-07-08,59,17.53,1034.27,Recibido
O-005634,BR-00382,P-041863,PR-00482,Daniels LLC,2025-08-03,66,94.88,6262.08,Pendiente
O-005635,BR-00382,P-041865,PR-01034,Martin and Sons,2025-08-19,35,15.0,525.0,Recibido
O-005636,BR-00382,P-041872,PR-01196,"Pierce, Johnson and Quinn",2025-07-31,46,19.29,887.34,Pendiente
O-005637,BR-00382,P-041879,PR-01005,Morales Inc,2025-08-23,73,144.54,10551.42,Recibido
O-005638,BR-00382,P-041882,PR-00509,Bryant-Johnson,2025-08-16,81,129.89,10521.09,Pendiente
O-005639,BR-00382,P-041896,PR-01419,"Howell, Wright and Christensen",2025-06-26,80,10.28,822.4,En tránsito
O-005640,BR-00382,P-041907,PR-01151,Wong Inc,2025-08-19,49,15.73,770.77,Recibido
O-005641,BR-00382,P-041926,PR-00471,Hamilton-Smith,2025-07-24,23,106.11,2440.53,Pendiente
O-005642,BR-00382,P-041927,PR-00471,Hamilton-Smith,2025-08-13,86,82.11,7061.46,Pendiente
O-005643,BR-00382,P-041939,PR-00474,"Garner, Chavez and Nelson",2025-07-27,59,130.47,7697.73,En tránsito
O-005644,BR-00382,P-041944,PR-00475,King-Jones,2025-07-29,40,114.69,4587.6,Pendiente
O-005645,BR-00382,P-041946,PR-00475,King-Jones,2025-07-24,100,3.56,356.0,Pendiente
O-005646,BR-00382,P-041952,PR-00491,Conley-Smith,2025-08-05,74,13.2,976.8,Recibido
O-005647,BR-00382,P-041953,PR-00491,Conley-Smith,2025-08-05,54,116.94,6314.76,En tránsito
O-005648,BR-00382,P-041963,PR-00493,"Prince, Smith and Wolfe",2025-07-21,83,114.33,9489.39,Recibido
O-005649,BR-00382,P-041964,PR-00493,"Prince, Smith and Wolfe",2025-08-21,97,33.73,3271.81,En tránsito
O-005650,BR-00382,P-041969,PR-01151,Wong Inc,2025-08-23,65,139.51,9068.15,Recibido
O-005651,BR-00382,P-041972,PR-01151,Wong Inc,2025-07-30,33,98.64,3255.12,En tránsito
O-005652,BR-00382,P-041976,PR-00945,Waller PLC,2025-08-04,60,77.06,4623.6,Recibido
O-005653,BR-00382,P-041977,PR-00495,"Cook, Calhoun and Harris",2025-08-03,66,67.81,4475.46,Pendiente
O-005654,BR-00382,P-041984,PR-01259,Jones Ltd,2025-07-20,27,93.66,2528.82,Recibido
O-005655,BR-00382,P-041986,PR-01350,Hill-Meyers,2025-08-13,22,123.89,2725.58,En tránsito
O-005656,BR-00382,P-041988,PR-00830,Perry-Johnson,2025-08-16,97,88.44,8578.68,Recibido
O-005657,BR-00382,P-041993,PR-00828,Collier-Morgan,2025-07-06,89,18.28,1626.92,Recibido
