inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-042755,BR-00387,P-042755,61,6,2025-04-26,2025-06-29,Disponible
I-042756,BR-00387,P-042756,70,14,2025-06-15,2025-07-24,Disponible
I-042757,BR-00387,P-042757,55,14,2025-07-04,2025-07-07,Disponible
I-042758,BR-00387,P-042758,34,20,2025-05-16,2025-05-28,Disponible
I-042759,BR-00387,P-042759,22,12,2025-07-11,2025-08-17,Disponible
I-042760,BR-00387,P-042760,4,13,2025-06-24,2025-07-05,Bajo stock
I-042761,BR-00387,P-042761,35,13,2025-06-05,2025-06-17,Disponible
I-042762,BR-00387,P-042762,21,15,2025-03-27,2025-08-16,Disponible
I-042763,BR-00387,P-042763,84,16,2025-04-14,2025-04-19,Disponible
I-042764,BR-00387,P-042764,16,7,2025-04-20,2025-06-14,Disponible
I-042765,BR-00387,P-042765,38,12,2025-06-03,2025-07-20,Disponible
I-042766,BR-00387,P-042766,68,5,2025-06-12,2025-07-04,Disponible
I-042767,BR-00387,P-042767,51,11,2025-06-01,2025-06-17,Disponible
I-042768,BR-00387,P-042768,48,8,2025-05-15,2025-06-21,Disponible
I-042769,BR-00387,P-042769,88,20,2025-07-08,2025-07-28,Disponible
I-042770,BR-00387,P-042770,94,6,2025-06-12,2025-07-01,Disponible
I-042771,BR-00387,P-042771,88,14,2025-06-21,2025-07-23,Disponible
I-042772,BR-00387,P-042772,97,14,2025-07-13,2025-08-08,Disponible
I-042773,BR-00387,P-042773,61,14,2025-07-06,2025-07-17,Disponible
I-042774,BR-00387,P-042774,85,16,2025-04-21,2025-07-22,Disponible
I-042775,BR-00387,P-042775,27,16,2025-05-04,2025-05-13,Disponible
I-042776,BR-00387,P-042776,58,8,2025-07-08,2025-08-14,Disponible
I-042777,BR-00387,P-042777,11,19,2025-04-02,2025-04-19,Bajo stock
I-042778,BR-00387,P-042778,28,16,2025-06-20,2025-08-02,Disponible
I-042779,BR-00387,P-042779,3,15,2025-06-11,2025-07-08,Bajo stock
I-042780,BR-00387,P-042780,24,10,2025-05-03,2025-07-27,Disponible
I-042781,BR-00387,P-042781,48,6,2025-03-23,2025-07-30,Disponible
I-042782,BR-00387,P-042782,69,12,2025-07-15,2025-07-19,Disponible
I-042783,BR-00387,P-042783,66,18,2025-05-10,2025-07-18,Disponible
I-042784,BR-00387,P-042784,93,8,2025-05-07,2025-07-07,Disponible
I-042785,BR-00387,P-042785,25,14,2025-04-01,2025-06-17,Disponible
I-042786,BR-00387,P-042786,55,6,2025-03-16,2025-08-08,Disponible
I-042787,BR-00388,P-042787,79,12,2025-06-05,2025-07-04,Disponible
I-042788,BR-00388,P-042788,69,12,2025-03-03,2025-06-13,Disponible
I-042789,BR-00388,P-042789,14,7,2025-04-01,2025-05-22,Disponible
I-042790,BR-00388,P-042790,73,19,2025-06-26,2025-07-08,Disponible
I-042791,BR-00388,P-042791,56,15,2025-05-31,2025-07-13,Disponible
I-042792,BR-00388,P-042792,30,14,2025-05-28,2025-05-28,Disponible
I-042793,BR-00388,P-042793,40,13,2025-02-26,2025-08-16,Disponible
I-042794,BR-00388,P-042794,93,9,2025-06-11,2025-07-31,Disponible
I-042795,BR-00388,P-042795,18,7,2025-05-16,2025-07-10,Disponible
I-042796,BR-00388,P-042796,17,7,2025-05-03,2025-06-05,Disponible
I-042797,BR-00388,P-042797,27,9,2025-07-21,2025-07-26,Disponible
I-042798,BR-00388,P-042798,41,8,2025-05-18,2025-08-09,Disponible
I-042799,BR-00388,P-042799,35,15,2025-05-21,2025-07-01,Disponible
I-042800,BR-00388,P-042800,77,18,2025-07-17,2025-08-03,Disponible
I-042801,BR-00388,P-042801,29,13,2025-06-19,2025-08-17,Disponible
I-042802,BR-00388,P-042802,83,6,2025-07-19,2025-07-26,Disponible
I-042803,BR-00388,P-042803,14,14,2025-06-13,2025-07-11,Bajo stock
I-042804,BR-00388,P-042804,42,16,2025-03-13,2025-07-11,Disponible
I-042805,BR-00388,P-042805,90,20,2025-07-16,2025-07-25,Disponible
I-042806,BR-00388,P-042806,21,12,2025-04-10,2025-04-13,Disponible
I-042807,BR-00388,P-042807,50,6,2025-06-26,2025-07-28,Disponible
I-042808,BR-00388,P-042808,16,14,2025-07-18,2025-08-04,Disponible
I-042809,BR-00388,P-042809,43,20,2025-06-25,2025-07-14,Disponible
I-042810,BR-00388,P-042810,78,15,2025-06-23,2025-06-28,Disponible
I-042811,BR-00388,P-042811,96,6,2025-03-06,2025-05-19,Disponible
I-042812,BR-00388,P-042812,32,16,2025-05-23,2025-05-27,Disponible
I-042813,BR-00388,P-042813,82,5,2025-03-11,2025-06-18,Disponible
I-042814,BR-00388,P-042814,41,9,2025-03-25,2025-05-13,Disponible
I-042815,BR-00388,P-042815,54,8,2025-04-30,2025-06-29,Disponible
I-042816,BR-00388,P-042816,9,14,2025-06-03,2025-08-19,Bajo stock
I-042817,BR-00388,P-042817,100,6,2025-06-04,2025-07-31,Disponible
I-042818,BR-00388,P-042818,96,20,2025-05-26,2025-08-20,Disponible
I-042819,BR-00388,P-042819,86,5,2025-05-09,2025-05-27,Disponible
I-042820,BR-00388,P-042820,34,20,2025-06-28,2025-07-15,Disponible
I-042821,BR-00388,P-042821,42,13,2025-04-25,2025-08-06,Disponible
I-042822,BR-00388,P-042822,98,16,2025-03-22,2025-04-02,Disponible
I-042823,BR-00388,P-042823,68,7,2025-03-07,2025-04-15,Disponible
I-042824,BR-00388,P-042824,23,16,2025-07-10,2025-07-29,Disponible
I-042825,BR-00388,P-042825,60,20,2025-05-28,2025-06-12,Disponible
I-042826,BR-00388,P-042826,50,12,2025-03-02,2025-04-30,Disponible
I-042827,BR-00388,P-042827,14,12,2025-05-28,2025-06-28,Disponible
I-042828,BR-00388,P-042828,22,10,2025-03-09,2025-06-28,Disponible
I-042829,BR-00388,P-042829,83,17,2025-04-22,2025-06-10,Disponible
I-042830,BR-00388,P-042830,19,20,2025-04-29,2025-06-18,Bajo stock
I-042831,BR-00388,P-042831,53,16,2025-03-31,2025-04-24,Disponible
I-042832,BR-00388,P-042832,56,7,2025-06-01,2025-06-05,Disponible
I-042833,BR-00388,P-042833,58,20,2025-07-19,2025-08-08,Disponible
I-042834,BR-00388,P-042834,15,7,2025-07-19,2025-07-24,Disponible
I-042835,BR-00388,P-042835,38,9,2025-05-30,2025-08-17,Disponible
I-042836,BR-00388,P-042836,4,17,2025-07-16,2025-08-11,Bajo stock
I-042837,BR-00388,P-042837,38,9,2025-05-03,2025-05-19,Disponible
I-042838,BR-00388,P-042838,63,16,2025-05-04,2025-05-15,Disponible
I-042839,BR-00388,P-042839,67,15,2025-04-01,2025-05-21,Disponible
I-042840,BR-00388,P-042840,78,10,2025-06-14,2025-08-03,Disponible
I-042841,BR-00388,P-042841,40,14,2025-07-01,2025-07-25,Disponible
I-042842,BR-00388,P-042842,38,6,2025-05-19,2025-07-22,Disponible
I-042843,BR-00388,P-042843,15,7,2025-07-20,2025-07-28,Disponible
I-042844,BR-00388,P-042844,46,19,2025-06-29,2025-07-09,Disponible
I-042845,BR-00388,P-042845,95,17,2025-04-02,2025-04-06,Disponible
I-042846,BR-00388,P-042846,40,20,2025-06-24,2025-08-20,Disponible
I-042847,BR-00388,P-042847,43,20,2025-06-20,2025-07-27,Disponible
I-042848,BR-00388,P-042848,15,18,2025-06-30,2025-08-04,Bajo stock
I-042849,BR-00388,P-042849,12,16,2025-06-05,2025-07-13,Bajo stock
I-042850,BR-00388,P-042850,70,20,2025-04-03,2025-07-21,Disponible
I-042851,BR-00388,P-042851,60,5,2025-05-30,2025-07-30,Disponible
I-042852,BR-00388,P-042852,89,6,2025-07-22,2025-08-20,Disponible
I-042853,BR-00388,P-042853,9,6,2025-03-18,2025-08-14,Disponible
I-042854,BR-00388,P-042854,91,17,2025-06-26,2025-07-02,Disponible
I-042855,BR-00388,P-042855,14,15,2025-05-17,2025-06-20,Bajo stock
I-042856,BR-00388,P-042856,65,7,2025-07-13,2025-07-14,Disponible
I-042857,BR-00388,P-042857,66,13,2025-07-05,2025-08-19,Disponible
I-042858,BR-00388,P-042858,11,6,2025-06-19,2025-07-19,Disponible
I-042859,BR-00388,P-042859,10,7,2025-04-26,2025-05-06,Disponible
I-042860,BR-00388,P-042860,64,16,2025-03-28,2025-06-23,Disponible
I-042861,BR-00388,P-042861,82,9,2025-06-07,2025-08-16,Disponible
I-042862,BR-00388,P-042862,15,19,2025-05-25,2025-07-10,Bajo stock
I-042863,BR-00388,P-042863,13,8,2025-05-02,2025-08-22,Disponible
I-042864,BR-00388,P-042864,75,7,2025-03-06,2025-07-03,Disponible
I-042865,BR-00388,P-042865,90,16,2025-03-16,2025-05-09,Disponible
I-042866,BR-00388,P-042866,59,8,2025-07-13,2025-08-12,Disponible
I-042867,BR-00388,P-042867,66,18,2025-04-16,2025-06-15,Disponible
I-042868,BR-00388,P-042868,72,13,2025-07-22,2025-08-19,Disponible
I-042869,BR-00388,P-042869,99,13,2025-07-09,2025-08-14,Disponible
I-042870,BR-00388,P-042870,99,5,2025-06-13,2025-07-20,Disponible
I-042871,BR-00388,P-042871,87,13,2025-03-25,2025-06-23,Disponible
I-042872,BR-00388,P-042872,51,7,2025-07-10,2025-07-17,Disponible
I-042873,BR-00388,P-042873,38,9,2025-05-26,2025-06-12,Disponible
I-042874,BR-00388,P-042874,52,8,2025-07-09,2025-08-14,Disponible
I-042875,BR-00388,P-042875,12,10,2025-06-18,2025-08-21,Disponible
I-042876,BR-00388,P-042876,13,5,2025-03-01,2025-08-11,Disponible
I-042877,BR-00388,P-042877,74,15,2025-06-25,2025-08-10,Disponible
I-042878,BR-00388,P-042878,35,19,2025-06-10,2025-08-06,Disponible
I-042879,BR-00388,P-042879,93,7,2025-07-05,2025-07-26,Disponible
I-042880,BR-00388,P-042880,32,13,2025-03-27,2025-06-22,Disponible
I-042881,BR-00388,P-042881,9,8,2025-05-15,2025-07-18,Disponible
I-042882,BR-00388,P-042882,1,10,2025-06-16,2025-07-14,Bajo stock
I-042883,BR-00388,P-042883,18,13,2025-07-12,2025-08-17,Disponible
I-042884,BR-00388,P-042884,3,9,2025-04-24,2025-08-18,Bajo stock
I-042885,BR-00388,P-042885,95,19,2025-05-12,2025-07-06,Disponible
I-042886,BR-00388,P-042886,66,17,2025-05-31,2025-05-31,Disponible
I-042887,BR-00388,P-042887,48,15,2025-07-16,2025-08-21,Disponible
I-042888,BR-00388,P-042888,71,14,2025-06-29,2025-06-30,Disponible
I-042889,BR-00388,P-042889,90,11,2025-07-16,2025-08-22,Disponible
I-042890,BR-00388,P-042890,44,19,2025-04-01,2025-08-06,Disponible
I-042891,BR-00388,P-042891,26,18,2025-06-13,2025-08-02,Disponible
I-042892,BR-00388,P-042892,23,7,2025-07-21,2025-08-17,Disponible
I-042893,BR-00388,P-042893,54,14,2025-03-28,2025-08-13,Disponible
I-042894,BR-00388,P-042894,64,20,2025-02-24,2025-07-13,Disponible
I-042895,BR-00388,P-042895,81,18,2025-06-22,2025-08-07,Disponible
I-042896,BR-00388,P-042896,98,10,2025-04-10,2025-05-17,Disponible
I-042897,BR-00388,P-042897,48,15,2025-04-27,2025-07-09,Disponible
I-042898,BR-00388,P-042898,80,15,2025-02-28,2025-04-20,Disponible
I-042899,BR-00388,P-042899,86,16,2025-04-29,2025-05-22,Disponible
I-042900,BR-00388,P-042900,98,5,2025-06-24,2025-07-06,Disponible
I-042901,BR-00388,P-042901,79,15,2025-04-04,2025-06-04,Disponible
I-042902,BR-00388,P-042902,24,6,2025-07-06,2025-08-13,Disponible
I-042903,BR-00388,P-042903,14,15,2025-03-15,2025-03-16,Bajo stock
I-042904,BR-00388,P-042904,9,15,2025-04-06,2025-06-27,Bajo stock
I-042905,BR-00388,P-042905,18,12,2025-06-20,2025-07-28,Disponible
I-042906,BR-00388,P-042906,36,5,2025-03-23,2025-03-26,Disponible
I-042907,BR-00388,P-042907,3,9,2025-04-17,2025-06-03,Bajo stock
I-042908,BR-00388,P-042908,100,16,2025-04-11,2025-05-07,Disponible
I-042909,BR-00388,P-042909,27,9,2025-06-17,2025-07-21,Disponible
I-042910,BR-00388,P-042910,76,9,2025-03-11,2025-05-30,Disponible
I-042911,BR-00388,P-042911,15,20,2025-06-23,2025-06-29,Bajo stock
I-042912,BR-00388,P-042912,9,17,2025-04-16,2025-07-16,Bajo stock
I-042913,BR-00388,P-042913,96,14,2025-06-22,2025-06-27,Disponible
I-042914,BR-00388,P-042914,3,19,2025-05-11,2025-08-15,Bajo stock
I-042915,BR-00388,P-042915,44,14,2025-03-23,2025-04-12,Disponible
I-042916,BR-00388,P-042916,30,19,2025-03-29,2025-04-29,Disponible
I-042917,BR-00388,P-042917,94,20,2025-07-20,2025-08-11,Disponible
I-042918,BR-00388,P-042918,8,15,2025-02-27,2025-07-18,Bajo stock
I-042919,BR-00388,P-042919,24,12,2025-07-19,2025-08-02,Disponible
I-042920,BR-00388,P-042920,84,16,2025-07-16,2025-08-01,Disponible
I-042921,BR-00388,P-042921,41,13,2025-03-31,2025-08-16,Disponible
I-042922,BR-00388,P-042922,93,7,2025-07-11,2025-07-12,Disponible
I-042923,BR-00388,P-042923,94,12,2025-03-12,2025-07-18,Disponible
I-042924,BR-00388,P-042924,93,14,2025-03-31,2025-06-07,Disponible
I-042925,BR-00388,P-042925,2,7,2025-02-24,2025-06-13,Bajo stock
I-042926,BR-00388,P-042926,38,19,2025-07-13,2025-08-05,Disponible
I-042927,BR-00388,P-042927,56,9,2025-04-21,2025-05-11,Disponible
I-042928,BR-00388,P-042928,91,10,2025-06-14,2025-07-14,Disponible
I-042929,BR-00388,P-042929,5,20,2025-04-26,2025-08-16,Bajo stock
I-042930,BR-00388,P-042930,64,13,2025-07-10,2025-07-18,Disponible
I-042931,BR-00388,P-042931,85,17,2025-05-04,2025-08-12,Disponible
I-042932,BR-00388,P-042932,8,14,2025-06-29,2025-07-09,Bajo stock
I-042933,BR-00388,P-042933,84,6,2025-06-26,2025-07-20,Disponible
I-042934,BR-00388,P-042934,64,12,2025-04-23,2025-05-09,Disponible
I-042935,BR-00388,P-042935,30,12,2025-04-11,2025-07-15,Disponible
I-042936,BR-00388,P-042936,36,11,2025-04-09,2025-08-05,Disponible
I-042937,BR-00388,P-042937,35,20,2025-05-16,2025-07-04,Disponible
I-042938,BR-00388,P-042938,35,9,2025-04-14,2025-05-16,Disponible
I-042939,BR-00388,P-042939,50,18,2025-04-10,2025-06-06,Disponible
I-042940,BR-00388,P-042940,45,17,2025-05-03,2025-05-04,Disponible
I-042941,BR-00388,P-042941,42,7,2025-06-24,2025-07-30,Disponible
I-042942,BR-00389,P-042942,3,11,2025-02-25,2025-06-02,Bajo stock
I-042943,BR-00389,P-042943,18,8,2025-07-15,2025-07-16,Disponible
I-042944,BR-00389,P-042944,85,17,2025-04-26,2025-07-10,Disponible
I-042945,BR-00389,P-042945,49,14,2025-03-04,2025-08-08,Disponible
I-042946,BR-00389,P-042946,70,20,2025-03-07,2025-04-11,Disponible
I-042947,BR-00389,P-042947,94,15,2025-03-15,2025-07-02,Disponible
I-042948,BR-00389,P-042948,34,17,2025-04-24,2025-06-07,Disponible
I-042949,BR-00389,P-042949,46,12,2025-05-13,2025-07-29,Disponible
I-042950,BR-00389,P-042950,47,17,2025-04-24,2025-05-31,Disponible
I-042951,BR-00389,P-042951,51,8,2025-04-15,2025-06-16,Disponible
I-042952,BR-00389,P-042952,31,19,2025-05-19,2025-06-22,Disponible
I-042953,BR-00389,P-042953,99,8,2025-06-30,2025-07-15,Disponible
I-042954,BR-00389,P-042954,0,19,2025-03-22,2025-06-25,Agotado
I-042955,BR-00389,P-042955,84,15,2025-03-14,2025-04-14,Disponible
I-042956,BR-00389,P-042956,14,16,2025-05-18,2025-05-21,Bajo stock
I-042957,BR-00389,P-042957,59,17,2025-02-26,2025-05-27,Disponible
I-042958,BR-00389,P-042958,89,20,2025-05-23,2025-08-04,Disponible
I-042959,BR-00389,P-042959,29,17,2025-07-10,2025-08-08,Disponible
I-042960,BR-00389,P-042960,70,15,2025-04-22,2025-04-28,Disponible
I-042961,BR-00389,P-042961,7,14,2025-05-07,2025-05-08,Bajo stock
I-042962,BR-00389,P-042962,39,18,2025-03-22,2025-06-15,Disponible
I-042963,BR-00389,P-042963,80,19,2025-06-07,2025-08-20,Disponible
I-042964,BR-00389,P-042964,6,16,2025-06-19,2025-06-24,Bajo stock
I-042965,BR-00389,P-042965,0,11,2025-07-06,2025-07-21,Agotado
I-042966,BR-00389,P-042966,76,6,2025-06-13,2025-06-13,Disponible
I-042967,BR-00389,P-042967,44,19,2025-03-09,2025-06-06,Disponible
I-042968,BR-00389,P-042968,86,5,2025-07-11,2025-08-19,Disponible
I-042969,BR-00389,P-042969,47,14,2025-04-15,2025-05-19,Disponible
I-042970,BR-00389,P-042970,83,12,2025-03-11,2025-05-01,Disponible
I-042971,BR-00389,P-042971,39,6,2025-04-25,2025-06-30,Disponible
I-042972,BR-00389,P-042972,12,9,2025-07-11,2025-07-13,Disponible
I-042973,BR-00389,P-042973,20,6,2025-04-25,2025-05-02,Disponible
I-042974,BR-00389,P-042974,54,19,2025-03-24,2025-04-11,Disponible
I-042975,BR-00389,P-042975,34,11,2025-07-11,2025-07-23,Disponible
I-042976,BR-00389,P-042976,81,6,2025-03-25,2025-04-28,Disponible
I-042977,BR-00389,P-042977,78,19,2025-03-06,2025-03-07,Disponible
I-042978,BR-00389,P-042978,16,11,2025-03-12,2025-06-12,Disponible
I-042979,BR-00389,P-042979,89,19,2025-07-17,2025-08-16,Disponible
I-042980,BR-00389,P-042980,38,11,2025-05-01,2025-05-22,Disponible
I-042981,BR-00389,P-042981,49,20,2025-07-18,2025-08-15,Disponible
I-042982,BR-00389,P-042982,18,15,2025-03-12,2025-06-12,Disponible
I-042983,BR-00389,P-042983,64,10,2025-03-13,2025-07-20,Disponible
I-042984,BR-00389,P-042984,48,10,2025-04-11,2025-05-31,Disponible
I-042985,BR-00389,P-042985,30,19,2025-04-21,2025-06-13,Disponible
I-042986,BR-00389,P-042986,1,19,2025-05-20,2025-07-17,Bajo stock
I-042987,BR-00389,P-042987,49,8,2025-03-22,2025-08-11,Disponible
I-042988,BR-00389,P-042988,68,11,2025-03-01,2025-03-04,Disponible
I-042989,BR-00389,P-042989,49,6,2025-07-04,2025-08-10,Disponible
I-042990,BR-00389,P-042990,3,13,2025-02-28,2025-08-16,Bajo stock
I-042991,BR-00389,P-042991,28,6,2025-07-05,2025-08-08,Disponible
I-042992,BR-00389,P-042992,13,18,2025-03-05,2025-06-13,Bajo stock
I-042993,BR-00389,P-042993,1,11,2025-03-15,2025-04-22,Bajo stock
I-042994,BR-00389,P-042994,5,11,2025-04-17,2025-05-03,Bajo stock
I-042995,BR-00389,P-042995,14,9,2025-02-27,2025-04-06,Disponible
I-042996,BR-00389,P-042996,77,20,2025-05-30,2025-08-19,Disponible
I-042997,BR-00389,P-042997,16,15,2025-05-20,2025-05-23,Disponible
I-042998,BR-00389,P-042998,73,15,2025-05-24,2025-08-10,Disponible
I-042999,BR-00389,P-042999,32,9,2025-05-27,2025-07-21,Disponible
I-043000,BR-00389,P-043000,75,7,2025-06-28,2025-07-15,Disponible
I-043001,BR-00389,P-043001,27,14,2025-04-17,2025-08-15,Disponible
I-043002,BR-00389,P-043002,68,14,2025-05-17,2025-05-24,Disponible
I-043003,BR-00389,P-043003,4,15,2025-04-08,2025-07-17,Bajo stock
I-043004,BR-00389,P-043004,88,13,2025-05-21,2025-06-06,Disponible
I-043005,BR-00389,P-043005,50,9,2025-04-02,2025-06-08,Disponible
I-043006,BR-00389,P-043006,50,11,2025-05-07,2025-05-16,Disponible
I-043007,BR-00389,P-043007,89,16,2025-04-17,2025-04-24,Disponible
I-043008,BR-00389,P-043008,63,8,2025-06-07,2025-08-19,Disponible
I-043009,BR-00389,P-043009,91,14,2025-06-18,2025-08-21,Disponible
I-043010,BR-00389,P-043010,32,13,2025-06-15,2025-07-31,Disponible
I-043011,BR-00389,P-043011,49,5,2025-04-19,2025-07-22,Disponible
I-043012,BR-00389,P-043012,73,12,2025-05-07,2025-05-29,Disponible
I-043013,BR-00389,P-043013,65,9,2025-05-30,2025-06-18,Disponible
I-043014,BR-00389,P-043014,2,18,2025-06-04,2025-08-04,Bajo stock
I-043015,BR-00389,P-043015,75,12,2025-04-20,2025-08-04,Disponible
I-043016,BR-00389,P-043016,84,20,2025-06-26,2025-07-22,Disponible
I-043017,BR-00389,P-043017,34,14,2025-04-07,2025-08-15,Disponible
I-043018,BR-00389,P-043018,62,18,2025-05-31,2025-07-20,Disponible
I-043019,BR-00389,P-043019,88,7,2025-04-19,2025-05-28,Disponible
I-043020,BR-00389,P-043020,37,18,2025-04-05,2025-05-07,Disponible
I-043021,BR-00389,P-043021,34,7,2025-03-29,2025-04-26,Disponible
I-043022,BR-00389,P-043022,11,9,2025-06-03,2025-06-06,Disponible
I-043023,BR-00389,P-043023,55,16,2025-07-08,2025-08-22,Disponible
I-043024,BR-00389,P-043024,91,15,2025-03-17,2025-05-08,Disponible
I-043025,BR-00389,P-043025,92,18,2025-04-09,2025-05-24,Disponible
I-043026,BR-00389,P-043026,21,13,2025-04-08,2025-08-02,Disponible
I-043027,BR-00389,P-043027,26,13,2025-06-06,2025-07-02,Disponible
I-043028,BR-00389,P-043028,48,6,2025-05-20,2025-06-19,Disponible
I-043029,BR-00389,P-043029,46,19,2025-05-30,2025-06-13,Disponible
I-043030,BR-00389,P-043030,1,18,2025-05-10,2025-05-18,Bajo stock
I-043031,BR-00389,P-043031,93,11,2025-03-08,2025-04-03,Disponible
I-043032,BR-00389,P-043032,55,13,2025-06-11,2025-06-19,Disponible
I-043033,BR-00389,P-043033,73,20,2025-03-21,2025-08-12,Disponible
I-043034,BR-00389,P-043034,49,7,2025-07-20,2025-07-26,Disponible
I-043035,BR-00389,P-043035,95,18,2025-05-16,2025-07-13,Disponible
I-043036,BR-00389,P-043036,85,5,2025-06-01,2025-07-17,Disponible
I-043037,BR-00389,P-043037,26,12,2025-04-30,2025-07-14,Disponible
I-043038,BR-00389,P-043038,61,13,2025-05-08,2025-07-29,Disponible
I-043039,BR-00389,P-043039,50,20,2025-07-18,2025-07-27,Disponible
I-043040,BR-00389,P-043040,89,16,2025-05-20,2025-06-22,Disponible
I-043041,BR-00389,P-043041,50,14,2025-04-12,2025-04-14,Disponible
I-043042,BR-00389,P-043042,58,5,2025-03-22,2025-06-30,Disponible
I-043043,BR-00389,P-043043,66,5,2025-07-23,2025-08-04,Disponible
I-043044,BR-00389,P-043044,45,20,2025-06-14,2025-06-26,Disponible
I-043045,BR-00389,P-043045,38,6,2025-05-11,2025-08-14,Disponible
I-043046,BR-00389,P-043046,56,18,2025-07-10,2025-07-27,Disponible
I-043047,BR-00389,P-043047,87,15,2025-04-17,2025-04-29,Disponible
I-043048,BR-00389,P-043048,52,19,2025-04-14,2025-07-29,Disponible
I-043049,BR-00389,P-043049,33,7,2025-06-24,2025-07-18,Disponible
I-043050,BR-00389,P-043050,60,5,2025-06-12,2025-07-21,Disponible
I-043051,BR-00389,P-043051,19,6,2025-05-24,2025-07-15,Disponible
I-043052,BR-00389,P-043052,98,5,2025-05-14,2025-08-15,Disponible
I-043053,BR-00389,P-043053,77,6,2025-03-08,2025-05-07,Disponible
I-043054,BR-00389,P-043054,43,11,2025-04-02,2025-04-22,Disponible
I-043055,BR-00389,P-043055,92,5,2025-04-11,2025-07-11,Disponible
I-043056,BR-00389,P-043056,72,11,2025-04-04,2025-08-17,Disponible
I-043057,BR-00389,P-043057,97,17,2025-05-28,2025-06-21,Disponible
I-043058,BR-00389,P-043058,91,19,2025-05-23,2025-08-11,Disponible
I-043059,BR-00389,P-043059,87,12,2025-03-28,2025-08-19,Disponible
I-043060,BR-00389,P-043060,85,19,2025-03-19,2025-06-29,Disponible
I-043061,BR-00389,P-043061,43,9,2025-03-13,2025-03-31,Disponible
I-043062,BR-00389,P-043062,88,17,2025-03-18,2025-07-25,Disponible
I-043063,BR-00389,P-043063,10,12,2025-06-18,2025-06-21,Bajo stock
I-043064,BR-00389,P-043064,37,20,2025-06-26,2025-07-14,Disponible
I-043065,BR-00389,P-043065,75,8,2025-03-18,2025-06-01,Disponible
I-043066,BR-00389,P-043066,21,20,2025-05-31,2025-06-29,Disponible
I-043067,BR-00389,P-043067,17,5,2025-07-01,2025-07-10,Disponible
I-043068,BR-00389,P-043068,39,13,2025-06-19,2025-07-22,Disponible
I-043069,BR-00389,P-043069,82,14,2025-03-12,2025-06-08,Disponible
I-043070,BR-00389,P-043070,0,9,2025-03-11,2025-05-28,Agotado
I-043071,BR-00389,P-043071,46,15,2025-06-17,2025-08-07,Disponible
I-043072,BR-00389,P-043072,81,15,2025-04-20,2025-07-10,Disponible
I-043073,BR-00389,P-043073,20,17,2025-04-16,2025-04-17,Disponible
I-043074,BR-00389,P-043074,33,18,2025-05-04,2025-08-10,Disponible
I-043075,BR-00389,P-043075,25,6,2025-07-15,2025-08-21,Disponible
I-043076,BR-00389,P-043076,68,6,2025-03-08,2025-05-20,Disponible
I-043077,BR-00389,P-043077,38,8,2025-03-26,2025-08-19,Disponible
I-043078,BR-00389,P-043078,55,11,2025-06-09,2025-08-06,Disponible
I-043079,BR-00389,P-043079,33,5,2025-07-03,2025-07-11,Disponible
I-043080,BR-00389,P-043080,28,8,2025-06-23,2025-07-12,Disponible
I-043081,BR-00389,P-043081,55,5,2025-03-08,2025-05-18,Disponible
I-043082,BR-00389,P-043082,25,11,2025-04-14,2025-08-19,Disponible
I-043083,BR-00389,P-043083,47,19,2025-04-21,2025-05-24,Disponible
I-043084,BR-00389,P-043084,42,18,2025-04-15,2025-04-26,Disponible
