alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-05360,BR-00367,P-040545,7,8,2025-08-22,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05361,BR-00367,P-040551,0,10,2025-08-08,2025-08-23,Alta,PR-01157,Беляева Инкорпорэйтед
AL-05362,BR-00368,P-040574,15,20,2025-06-30,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05363,BR-00368,P-040581,1,18,2025-07-03,2025-08-23,Media,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05364,BR-00368,P-040591,4,19,2025-07-05,2025-08-23,Media,PR-00457,АО «Романова-Ефремов»
AL-05365,BR-00368,P-040601,8,20,2025-08-17,2025-08-23,Media,PR-01099,Колесников Инк
AL-05366,BR-00368,P-040609,7,12,2025-08-17,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05367,BR-00368,P-040633,1,12,2025-07-27,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05368,BR-00369,P-040639,3,7,2025-08-09,2025-08-23,Media,PR-00466,Яндекс
AL-05369,BR-00369,P-040645,4,19,2025-07-18,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05370,BR-00369,P-040648,15,16,2025-07-23,2025-08-23,Baja,PR-00468,Родионов и партнеры
AL-05371,BR-00369,P-040655,9,17,2025-08-06,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05372,BR-00369,P-040660,10,18,2025-06-18,2025-08-23,Baja,PR-01131,АО «Морозов Большаков»
AL-05373,BR-00369,P-040668,2,11,2025-06-18,2025-08-23,Media,PR-00932,АО «Моисеев»
AL-05374,BR-00369,P-040681,8,17,2025-08-03,2025-08-23,Media,PR-01401,ООО «Зуева-Быков»
AL-05375,BR-00369,P-040686,5,15,2025-05-11,2025-08-23,Media,PR-00429,ОАО «Суворова-Евдокимов»
AL-05376,BR-00369,P-040701,1,15,2025-07-26,2025-08-23,Media,PR-00806,АО «Зиновьев Беспалова»
AL-05377,BR-00369,P-040707,7,12,2025-07-17,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05378,BR-00370,P-040721,10,10,2025-06-19,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05379,BR-00370,P-040722,14,15,2025-08-18,2025-08-23,Baja,PR-00468,Родионов и партнеры
AL-05380,BR-00370,P-040730,16,16,2025-06-14,2025-08-23,Baja,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05381,BR-00370,P-040754,6,12,2025-07-02,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05382,BR-00370,P-040770,18,18,2025-08-04,2025-08-23,Baja,PR-01124,ОАО «Кузнецов»
AL-05383,BR-00370,P-040776,14,15,2025-06-17,2025-08-23,Baja,PR-01088,Рыбакова Лимитед
AL-05384,BR-00370,P-040782,10,12,2025-04-13,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05385,BR-00371,P-040784,1,11,2025-07-15,2025-08-23,Media,PR-00466,Яндекс
AL-05386,BR-00371,P-040788,1,13,2025-08-10,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05387,BR-00371,P-040790,1,14,2025-08-11,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05388,BR-00371,P-040798,13,19,2025-05-08,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05389,BR-00371,P-040803,1,12,2025-07-31,2025-08-23,Media,PR-01131,АО «Морозов Большаков»
AL-05390,BR-00371,P-040805,6,19,2025-06-12,2025-08-23,Media,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05391,BR-00371,P-040809,7,18,2025-08-07,2025-08-23,Media,PR-00874,ОАО «Романова-Антонов»
AL-05392,BR-00371,P-040810,17,20,2025-07-12,2025-08-23,Baja,PR-00932,АО «Моисеев»
AL-05393,BR-00371,P-040822,15,19,2025-07-07,2025-08-23,Baja,PR-00910,ОАО «Коновалова»
AL-05394,BR-00371,P-040825,2,7,2025-08-21,2025-08-23,Media,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05395,BR-00371,P-040826,14,20,2025-04-01,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05396,BR-00371,P-040851,8,11,2025-08-05,2025-08-23,Baja,PR-00686,"РАО «Коновалов, Голубев и Ефимова»"
AL-05397,BR-00371,P-040857,6,19,2025-07-05,2025-08-23,Media,PR-00432,АО «Киселева Козлов»
AL-05398,BR-00372,P-040893,4,20,2025-04-26,2025-08-23,Media,PR-00457,АО «Романова-Ефремов»
AL-05399,BR-00372,P-040908,7,10,2025-07-28,2025-08-23,Baja,PR-01099,Колесников Инк
AL-05400,BR-00372,P-040930,4,7,2025-08-16,2025-08-23,Baja,PR-00432,АО «Киселева Козлов»
AL-05401,BR-00372,P-040932,9,16,2025-05-25,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05402,BR-00373,P-040940,3,12,2025-06-27,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05403,BR-00373,P-040945,16,16,2025-08-14,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05404,BR-00373,P-040952,13,14,2025-04-13,2025-08-23,Baja,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05405,BR-00373,P-040954,6,11,2025-07-28,2025-08-23,Baja,PR-01131,АО «Морозов Большаков»
AL-05406,BR-00373,P-040959,4,14,2025-07-31,2025-08-23,Media,PR-01057,ООО «Жданова Елисеев»
AL-05407,BR-00373,P-040969,13,20,2025-08-11,2025-08-23,Baja,PR-00459,"ООО «Щукин, Белоусов и Лихачева»"
AL-05408,BR-00373,P-040976,7,7,2025-05-31,2025-08-23,Baja,PR-00429,ОАО «Суворова-Евдокимов»
AL-05409,BR-00373,P-040986,6,16,2025-06-01,2025-08-23,Media,PR-00636,ОАО «Мишин»
AL-05410,BR-00373,P-040994,10,20,2025-06-28,2025-08-23,Baja,PR-01088,Рыбакова Лимитед
AL-05411,BR-00374,P-041014,1,18,2025-04-17,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05412,BR-00374,P-041015,4,12,2025-07-29,2025-08-23,Media,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05413,BR-00374,P-041021,7,13,2025-07-18,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05414,BR-00374,P-041029,2,11,2025-04-21,2025-08-23,Media,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05415,BR-00374,P-041033,11,18,2025-06-21,2025-08-23,Baja,PR-00874,ОАО «Романова-Антонов»
AL-05416,BR-00374,P-041039,11,11,2025-06-30,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05417,BR-00374,P-041041,18,18,2025-03-29,2025-08-23,Baja,PR-00910,ОАО «Коновалова»
AL-05418,BR-00374,P-041051,19,20,2025-08-01,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05419,BR-00374,P-041052,3,19,2025-08-15,2025-08-23,Media,PR-01198,ЗАО «Дьячков Молчанов»
AL-05420,BR-00374,P-041054,10,20,2025-07-22,2025-08-23,Baja,PR-01198,ЗАО «Дьячков Молчанов»
AL-05421,BR-00374,P-041057,16,20,2025-05-30,2025-08-23,Baja,PR-01228,"ООО «Шаров, Харитонова и Русакова»"
AL-05422,BR-00374,P-041061,6,19,2025-05-01,2025-08-23,Media,PR-01124,ОАО «Кузнецов»
AL-05423,BR-00374,P-041065,7,11,2025-08-11,2025-08-23,Baja,PR-00431,Лига ставок
AL-05424,BR-00374,P-041068,3,9,2025-05-31,2025-08-23,Media,PR-01088,Рыбакова Лимитед
AL-05425,BR-00374,P-041070,2,19,2025-07-29,2025-08-23,Media,PR-00432,АО «Киселева Козлов»
AL-05426,BR-00375,P-041079,5,8,2025-04-24,2025-08-23,Baja,PR-00466,Яндекс
AL-05427,BR-00375,P-041084,12,16,2025-06-18,2025-08-23,Baja,PR-00466,Яндекс
AL-05428,BR-00375,P-041094,10,16,2025-08-17,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05429,BR-00375,P-041099,6,9,2025-07-27,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05430,BR-00375,P-041126,2,15,2025-08-22,2025-08-23,Media,PR-00460,ИП «Соловьев Большакова»
AL-05431,BR-00375,P-041127,12,16,2025-05-17,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05432,BR-00375,P-041147,3,9,2025-06-24,2025-08-23,Media,PR-00686,"РАО «Коновалов, Голубев и Ефимова»"
AL-05433,BR-00375,P-041154,9,18,2025-08-03,2025-08-23,Baja,PR-01033,Александров Инк
AL-05434,BR-00375,P-041158,13,20,2025-08-08,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05435,BR-00376,P-041173,5,12,2025-06-01,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05436,BR-00376,P-041175,12,13,2025-08-09,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05437,BR-00376,P-041179,5,11,2025-07-12,2025-08-23,Media,PR-01441,ЧТПЗ
AL-05438,BR-00376,P-041184,4,11,2025-06-18,2025-08-23,Media,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05439,BR-00376,P-041194,10,16,2025-04-30,2025-08-23,Baja,PR-00910,ОАО «Коновалова»
AL-05440,BR-00376,P-041195,6,17,2025-07-27,2025-08-23,Media,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05441,BR-00376,P-041197,7,16,2025-08-06,2025-08-23,Media,PR-00910,ОАО «Коновалова»
AL-05442,BR-00376,P-041201,4,17,2025-08-05,2025-08-23,Media,PR-01099,Колесников Инк
AL-05443,BR-00376,P-041204,3,15,2025-07-11,2025-08-23,Media,PR-01401,ООО «Зуева-Быков»
AL-05444,BR-00376,P-041210,3,7,2025-06-18,2025-08-23,Media,PR-00429,ОАО «Суворова-Евдокимов»
AL-05445,BR-00376,P-041212,10,15,2025-07-22,2025-08-23,Baja,PR-01198,ЗАО «Дьячков Молчанов»
AL-05446,BR-00376,P-041220,12,17,2025-08-17,2025-08-23,Baja,PR-01124,ОАО «Кузнецов»
AL-05447,BR-00376,P-041223,13,18,2025-04-25,2025-08-23,Baja,PR-00686,"РАО «Коновалов, Голубев и Ефимова»"
AL-05448,BR-00376,P-041225,9,14,2025-07-22,2025-08-23,Baja,PR-00432,АО «Киселева Козлов»
AL-05449,BR-00377,P-041242,4,17,2025-05-02,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05450,BR-00377,P-041254,12,17,2025-04-15,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05451,BR-00377,P-041271,10,11,2025-05-02,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05452,BR-00377,P-041298,6,16,2025-03-31,2025-08-23,Media,PR-00431,Лига ставок
AL-05453,BR-00377,P-041299,8,15,2025-07-29,2025-08-23,Baja,PR-00431,Лига ставок
AL-05454,BR-00377,P-041302,8,10,2025-05-28,2025-08-23,Baja,PR-01434,Первая тяжеловесная компания
AL-05455,BR-00377,P-041306,5,19,2025-08-03,2025-08-23,Media,PR-01033,Александров Инк
AL-05456,BR-00377,P-041308,6,20,2025-08-16,2025-08-23,Media,PR-01080,НПО «Соловьева Денисов»
AL-05457,BR-00377,P-041310,1,7,2025-07-15,2025-08-23,Media,PR-00806,АО «Зиновьев Беспалова»
AL-05458,BR-00378,P-041323,14,18,2025-05-26,2025-08-23,Baja,PR-00467,РАО «Симонов»
AL-05459,BR-00378,P-041337,1,9,2025-08-12,2025-08-23,Media,PR-01131,АО «Морозов Большаков»
AL-05460,BR-00378,P-041338,10,18,2025-06-16,2025-08-23,Baja,PR-01131,АО «Морозов Большаков»
AL-05461,BR-00378,P-041340,13,20,2025-07-16,2025-08-23,Baja,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05462,BR-00378,P-041359,6,15,2025-06-07,2025-08-23,Media,PR-00460,ИП «Соловьев Большакова»
AL-05463,BR-00378,P-041385,12,19,2025-04-17,2025-08-23,Baja,PR-01080,НПО «Соловьева Денисов»
AL-05464,BR-00378,P-041389,4,8,2025-08-07,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05465,BR-00379,P-041399,8,10,2025-08-14,2025-08-23,Baja,PR-00466,Яндекс
AL-05466,BR-00379,P-041402,11,18,2025-06-04,2025-08-23,Baja,PR-00790,ЗАО «Степанов»
AL-05467,BR-00379,P-041420,1,9,2025-07-29,2025-08-23,Media,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05468,BR-00379,P-041426,19,20,2025-08-02,2025-08-23,Baja,PR-00932,АО «Моисеев»
AL-05469,BR-00379,P-041430,15,17,2025-06-16,2025-08-23,Baja,PR-01057,ООО «Жданова Елисеев»
AL-05470,BR-00379,P-041440,17,18,2025-08-08,2025-08-23,Baja,PR-01099,Колесников Инк
AL-05471,BR-00379,P-041458,0,12,2025-08-10,2025-08-23,Alta,PR-01124,ОАО «Кузнецов»
AL-05472,BR-00380,P-041495,7,7,2025-07-25,2025-08-23,Baja,PR-00919,НПО «Гурьева»
AL-05473,BR-00380,P-041516,1,8,2025-04-06,2025-08-23,Media,PR-01401,ООО «Зуева-Быков»
AL-05474,BR-00381,P-041564,5,8,2025-08-04,2025-08-23,Baja,PR-00514,Curtis and Sons
AL-05475,BR-00381,P-041567,9,15,2025-07-12,2025-08-23,Baja,PR-00515,Leonard-Robinson
AL-05476,BR-00381,P-041574,12,18,2025-05-01,2025-08-23,Baja,PR-00516,Burke-Payne
AL-05477,BR-00381,P-041576,11,19,2025-06-24,2025-08-23,Baja,PR-00669,Robinson-Martin
AL-05478,BR-00381,P-041582,11,13,2025-08-14,2025-08-23,Baja,PR-01191,Juarez PLC
AL-05479,BR-00381,P-041589,9,16,2025-03-30,2025-08-23,Baja,PR-00504,Harris Inc
AL-05480,BR-00381,P-041591,11,13,2025-04-22,2025-08-23,Baja,PR-00504,Harris Inc
AL-05481,BR-00381,P-041602,0,12,2025-08-02,2025-08-23,Alta,PR-01362,Johnston-Gregory
AL-05482,BR-00381,P-041603,2,11,2025-06-10,2025-08-23,Media,PR-01330,Neal Ltd
AL-05483,BR-00381,P-041606,9,17,2025-08-08,2025-08-23,Baja,PR-00942,Mclaughlin-Williams
AL-05484,BR-00381,P-041607,9,17,2025-06-06,2025-08-23,Baja,PR-00942,Mclaughlin-Williams
AL-05485,BR-00381,P-041633,0,19,2025-05-10,2025-08-23,Alta,PR-00481,Walsh Ltd
AL-05486,BR-00381,P-041638,11,19,2025-07-27,2025-08-23,Baja,PR-00482,"Vazquez, Cantu and Cameron"
AL-05487,BR-00381,P-041647,12,15,2025-07-21,2025-08-23,Baja,PR-01017,Murphy and Sons
AL-05488,BR-00381,P-041657,15,15,2025-07-31,2025-08-23,Baja,PR-00704,Bowman-Perez
AL-05489,BR-00381,P-041658,4,20,2025-04-22,2025-08-23,Media,PR-00704,Bowman-Perez
AL-05490,BR-00381,P-041666,12,13,2025-08-03,2025-08-23,Baja,PR-01395,Reyes-Huff
AL-05491,BR-00381,P-041685,8,16,2025-08-09,2025-08-23,Baja,PR-00792,Gomez-Hines
AL-05492,BR-00381,P-041694,9,19,2025-07-28,2025-08-23,Media,PR-00490,"Gonzales, Osborn and Elliott"
AL-05493,BR-00381,P-041749,3,18,2025-07-05,2025-08-23,Media,PR-00496,Garcia Inc
AL-05494,BR-00381,P-041758,5,11,2025-08-17,2025-08-23,Media,PR-00498,Brewer Inc
AL-05495,BR-00381,P-041774,6,14,2025-06-06,2025-08-23,Media,PR-01306,"Moreno, White and Galloway"
AL-05496,BR-00381,P-041777,12,18,2025-06-20,2025-08-23,Baja,PR-01116,Lee Ltd
AL-05497,BR-00381,P-041778,10,18,2025-08-20,2025-08-23,Baja,PR-01116,Lee Ltd
AL-05498,BR-00381,P-041782,2,12,2025-06-21,2025-08-23,Media,PR-01116,Lee Ltd
AL-05499,BR-00381,P-041784,3,15,2025-05-21,2025-08-23,Media,PR-00502,Garcia LLC
AL-05500,BR-00382,P-041788,7,20,2025-08-20,2025-08-23,Media,PR-00513,"Farmer, Fleming and Stein"
AL-05501,BR-00382,P-041789,1,12,2025-07-01,2025-08-23,Media,PR-00513,"Farmer, Fleming and Stein"
AL-05502,BR-00382,P-041802,12,19,2025-05-24,2025-08-23,Baja,PR-00516,Burke-Payne
AL-05503,BR-00382,P-041803,2,12,2025-05-26,2025-08-23,Media,PR-00516,Burke-Payne
AL-05504,BR-00382,P-041807,1,8,2025-04-08,2025-08-23,Media,PR-00675,Smith-Jones
AL-05505,BR-00382,P-041809,3,12,2025-06-28,2025-08-23,Media,PR-00503,"Roberts, Ray and Williams"
AL-05506,BR-00382,P-041818,8,12,2025-06-24,2025-08-23,Baja,PR-00505,Clarke PLC
AL-05507,BR-00382,P-041829,6,11,2025-08-05,2025-08-23,Baja,PR-00942,Mclaughlin-Williams
AL-05508,BR-00382,P-041832,5,5,2025-04-07,2025-08-23,Baja,PR-00507,"Gutierrez, Charles and Brewer"
AL-05509,BR-00382,P-041833,15,15,2025-06-11,2025-08-23,Baja,PR-00942,Mclaughlin-Williams
AL-05510,BR-00382,P-041834,13,13,2025-08-11,2025-08-23,Baja,PR-00507,"Gutierrez, Charles and Brewer"
AL-05511,BR-00382,P-041845,2,15,2025-08-18,2025-08-23,Media,PR-00994,Curtis Inc
AL-05512,BR-00382,P-041848,1,5,2025-06-13,2025-08-23,Media,PR-00873,Goodman Group
AL-05513,BR-00382,P-041850,5,11,2025-08-03,2025-08-23,Media,PR-00478,Savage-Black
AL-05514,BR-00382,P-041852,7,17,2025-05-12,2025-08-23,Media,PR-00479,Gonzales and Sons
AL-05515,BR-00382,P-041862,10,16,2025-08-12,2025-08-23,Baja,PR-00482,"Vazquez, Cantu and Cameron"
AL-05516,BR-00382,P-041863,3,20,2025-06-28,2025-08-23,Media,PR-00482,"Vazquez, Cantu and Cameron"
AL-05517,BR-00382,P-041869,6,8,2025-06-17,2025-08-23,Baja,PR-00483,Sampson-Johnson
AL-05518,BR-00382,P-041870,1,17,2025-03-16,2025-08-23,Media,PR-00483,Sampson-Johnson
AL-05519,BR-00382,P-041871,1,12,2025-07-17,2025-08-23,Media,PR-01017,Murphy and Sons
AL-05520,BR-00382,P-041876,4,11,2025-06-28,2025-08-23,Media,PR-01295,Boone and Sons
AL-05521,BR-00382,P-041892,9,12,2025-06-09,2025-08-23,Baja,PR-01423,Roberts-Bass
AL-05522,BR-00382,P-041905,11,13,2025-06-06,2025-08-23,Baja,PR-00494,Turner-Floyd
AL-05523,BR-00382,P-041921,19,20,2025-05-06,2025-08-23,Baja,PR-01477,Martin-Clark
AL-05524,BR-00382,P-041924,13,16,2025-06-08,2025-08-23,Baja,PR-00490,"Gonzales, Osborn and Elliott"
AL-05525,BR-00382,P-041926,0,12,2025-05-02,2025-08-23,Alta,PR-00471,"Scott, Young and Walker"
AL-05526,BR-00382,P-041938,8,14,2025-08-11,2025-08-23,Baja,PR-00473,"Sanders, Gonzales and Lewis"
AL-05527,BR-00382,P-041949,2,10,2025-07-04,2025-08-23,Media,PR-00685,Brown-Key
AL-05528,BR-00382,P-041953,4,10,2025-06-20,2025-08-23,Media,PR-01322,Hobbs-Clark
AL-05529,BR-00382,P-041954,1,7,2025-06-23,2025-08-23,Media,PR-00771,Jordan and Sons
AL-05530,BR-00382,P-041963,8,15,2025-07-18,2025-08-23,Baja,PR-00804,"Mcdowell, Parker and Barron"
AL-05531,BR-00382,P-041969,7,15,2025-07-27,2025-08-23,Media,PR-00486,Marsh LLC
AL-05532,BR-00382,P-041973,4,12,2025-07-29,2025-08-23,Media,PR-00495,"Williams, Maddox and Perry"
AL-05533,BR-00382,P-041978,2,7,2025-06-28,2025-08-23,Media,PR-00495,"Williams, Maddox and Perry"
AL-05534,BR-00382,P-041986,3,18,2025-07-22,2025-08-23,Media,PR-00497,Martin and Sons
AL-05535,BR-00382,P-041992,1,8,2025-07-09,2025-08-23,Media,PR-01148,Deleon Inc
AL-05536,BR-00382,P-042003,2,13,2025-06-01,2025-08-23,Media,PR-00500,Leonard-Black
AL-05537,BR-00382,P-042016,8,11,2025-08-21,2025-08-23,Baja,PR-00502,Garcia LLC
AL-05538,BR-00383,P-042029,8,15,2025-07-15,2025-08-23,Baja,PR-00515,Leonard-Robinson
AL-05539,BR-00383,P-042037,0,14,2025-08-10,2025-08-23,Alta,PR-00516,Burke-Payne
AL-05540,BR-00383,P-042039,3,5,2025-08-22,2025-08-23,Baja,PR-00517,"Dunlap, Miranda and Archer"
AL-05541,BR-00383,P-042048,16,17,2025-08-13,2025-08-23,Baja,PR-00504,Harris Inc
AL-05542,BR-00383,P-042051,15,18,2025-05-11,2025-08-23,Baja,PR-00504,Harris Inc
AL-05543,BR-00383,P-042054,8,8,2025-06-28,2025-08-23,Baja,PR-00504,Harris Inc
AL-05544,BR-00383,P-042060,14,20,2025-07-10,2025-08-23,Baja,PR-01330,Neal Ltd
AL-05545,BR-00383,P-042088,6,18,2025-06-07,2025-08-23,Media,PR-00817,"Hernandez, Williams and Gross"
AL-05546,BR-00383,P-042095,10,18,2025-07-28,2025-08-23,Baja,PR-00481,Walsh Ltd
AL-05547,BR-00383,P-042098,16,18,2025-08-17,2025-08-23,Baja,PR-00482,"Vazquez, Cantu and Cameron"
AL-05548,BR-00383,P-042099,13,20,2025-08-17,2025-08-23,Baja,PR-00482,"Vazquez, Cantu and Cameron"
AL-05549,BR-00383,P-042102,15,15,2025-04-01,2025-08-23,Baja,PR-00483,Sampson-Johnson
AL-05550,BR-00383,P-042121,6,11,2025-07-05,2025-08-23,Baja,PR-00870,"Parker, Jones and Church"
AL-05551,BR-00383,P-042122,3,20,2025-08-16,2025-08-23,Media,PR-00870,"Parker, Jones and Church"
AL-05552,BR-00383,P-042124,19,19,2025-04-04,2025-08-23,Baja,PR-00510,Carter-Delgado
AL-05553,BR-00383,P-042138,4,17,2025-08-12,2025-08-23,Media,PR-00494,Turner-Floyd
AL-05554,BR-00383,P-042139,8,8,2025-08-14,2025-08-23,Baja,PR-00486,Marsh LLC
AL-05555,BR-00383,P-042140,2,14,2025-07-30,2025-08-23,Media,PR-01206,"Bullock, Valenzuela and Stone"
AL-05556,BR-00383,P-042145,2,10,2025-07-18,2025-08-23,Media,PR-01338,Conner Group
